Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
0,1900,17,-89,125
10,1906,21,-89,120
20,1907,22,-89,119
30,1898,24,-89,118
40,1905,17,-89,124
50,1903,25,-89,117
60,1902,20,-89,121
70,1903,24,-89,118
80,1912,21,-89,120
90,1925,18,-89,124
100,1922,16,-89,125
110,1917,19,-89,122
120,1927,17,-89,124
130,1922,21,-89,121
140,1921,25,-89,117
150,1921,24,-89,118
160,1940,33,-89,109
170,1938,31,-89,110
180,1938,41,-89,101
190,1961,35,-89,106
200,2008,27,-89,114
210,1973,18,-89,124
220,2005,26,-89,115
230,1969,39,-89,103
240,1959,33,-89,108
250,1945,47,-89,94
260,1963,36,-89,106
270,1962,52,-89,89
280,1939,41,-89,101
290,2010,41,-89,100
300,2057,36,-89,106
310,2228,29,-90,112
320,2324,16,-90,126
330,2216,-1,-90,143
340,2485,-29,-90,171
350,2412,-59,-90,-159
360,2587,-68,-90,-149
370,2531,-46,-90,-171
380,2890,-26,-90,169
390,2866,-74,-90,-144
400,2946,176,-90,-33
410,2821,-26,-90,169
420,2962,-14,-89,157
430,3009,-171,-90,-46
440,3087,-173,-89,-44
450,3233,-163,-89,-54
460,3277,-154,-89,-63
470,3433,-150,-89,-66
480,3513,-118,-89,-98
490,3503,-39,-89,-177
500,3669,-16,-89,160
510,3755,-28,-89,172
520,3775,-23,-89,167
530,3647,-32,-89,176
540,3775,-37,-89,-179
550,3729,-56,-89,-160
560,3716,-67,-89,-149
570,3732,-56,-89,-160
580,3733,-37,-89,-178
590,3766,-45,-89,-171
600,3663,-69,-89,-147
610,3563,-110,-89,-106
620,3724,-121,-89,-95
630,3717,-138,-89,-78
640,3722,-153,-89,-63
650,3686,-144,-89,-72
660,3638,-154,-88,-62
670,3704,-147,-89,-69
680,3670,-134,-89,-82
690,3610,-155,-89,-61
700,3733,-158,-89,-58
710,3670,-158,-88,-58
720,3697,-164,-88,-52
730,3698,-159,-88,-57
740,3686,-158,-88,-59
750,3739,-166,-88,-50
760,3621,-164,-88,-53
770,3691,-160,-88,-56
780,3519,-165,-87,-51
790,3664,-161,-88,-55
800,3708,-161,-87,-55
810,3751,-163,-87,-53
820,3726,-163,-87,-54
830,3649,-166,-87,-50
840,3687,-169,-87,-48
850,3722,-168,-87,-49
860,3783,-166,-87,-50
870,3580,-165,-87,-51
880,3638,-163,-87,-53
890,3772,-166,-86,-50
900,3698,-169,-87,-48
910,3697,-168,-86,-48
920,3723,-172,-86,-44
930,3733,-171,-86,-45
940,3771,-169,-86,-47
950,3755,-171,-86,-44
960,3701,-169,-86,-47
970,3632,-169,-86,-47
980,3655,-172,-86,-44
990,3701,-172,-86,-44
1000,3637,-175,-86,-41
1010,3675,-176,-86,-41
1020,3625,-176,-86,-41
1030,3678,-175,-85,-41
1040,3727,-175,-86,-42
1050,3744,-173,-85,-43
1060,3680,-176,-85,-41
1070,3647,-177,-85,-40
1080,3671,-178,-85,-39
1090,3574,-180,-85,-37
1100,3741,-180,-85,-37
1110,3692,-178,-85,-38
1120,3697,-178,-85,-39
1130,3618,-176,-85,-40
1140,3713,-177,-84,-40
1150,3646,-178,-85,-39
1160,3714,-176,-84,-40
1170,3572,-179,-84,-38
1180,3671,-179,-84,-37
1190,3659,-178,-84,-39
1200,3714,-179,-84,-37
1210,3710,-178,-84,-38
1220,3543,-180,-84,-37
1230,3698,180,-84,-36
1240,3714,-179,-84,-37
1250,3708,179,-84,-36
1260,3703,179,-84,-36
1270,3683,180,-83,-36
1280,3701,178,-84,-35
1290,3543,-180,-83,-37
1300,3726,179,-83,-36
1310,3658,180,-83,-36
1320,3620,-179,-83,-37
1330,3698,180,-83,-36
1340,3718,-180,-83,-37
1350,3645,-179,-82,-37
1360,3692,-180,-83,-37
1370,3679,-179,-83,-38
1380,3699,-180,-83,-37
1390,3636,-179,-83,-38
1400,3596,-179,-82,-37
1410,3624,180,-83,-36
1420,3703,-179,-82,-37
1430,3571,179,-82,-35
1440,3655,180,-82,-36
1450,3744,-180,-82,-37
1460,3758,179,-83,-35
1470,3709,-180,-82,-37
1480,3617,-180,-82,-36
1490,3604,-179,-82,-38
1500,3707,-178,-82,-38
1510,3707,-179,-82,-37
1520,3626,-178,-82,-38
1530,3692,-178,-82,-38
1540,3696,-178,-82,-38
1550,3698,-177,-82,-39
1560,3684,-178,-82,-38
1570,3633,-178,-82,-39
1580,3667,-178,-82,-38
1590,3734,-177,-82,-39
1600,3638,-177,-82,-40
1610,3605,-178,-82,-39
1620,3626,-177,-82,-40
1630,3570,-176,-82,-40
1640,3602,-176,-82,-41
1650,3690,-175,-81,-41
1660,3657,-176,-81,-40
1670,3656,-175,-81,-41
1680,3648,-176,-81,-40
1690,3587,-175,-81,-41
1700,3665,-175,-81,-41
1710,3664,-176,-81,-40
