Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1893,-28,-83,213
13,1906,-28,-83,213
23,1886,-28,-83,213
33,1877,-28,-83,213
43,1875,-27,-83,213
53,1893,-27,-84,212
63,1896,-27,-84,212
73,1885,-27,-84,212
83,1975,-26,-84,211
93,1891,-26,-84,211
103,1905,-25,-84,211
112,1923,-25,-84,210
123,1883,-26,-84,211
133,1879,-26,-84,211
143,1904,-26,-84,212
152,1908,-26,-84,211
163,1890,-24,-84,210
173,1885,-24,-85,210
183,1906,-24,-85,210
193,2062,-24,-85,209
203,1907,-23,-85,209
213,1883,-22,-85,208
223,1879,-22,-85,208
233,1908,-21,-85,207
243,1912,-21,-85,206
253,1887,-20,-85,205
263,1884,-18,-85,204
273,1887,-18,-85,204
283,1900,-17,-86,203
293,1906,-16,-86,202
303,1887,-16,-86,201
313,1914,-14,-86,200
323,1900,-15,-86,200
333,1907,-15,-86,200
343,1979,-17,-86,202
353,2067,-18,-86,204
362,2204,-19,-86,205
373,1912,-21,-86,207
383,2044,-22,-86,208
393,1538,-22,-86,208
402,3109,-23,-86,210
413,2328,-22,-86,209
423,2152,-21,-86,208
433,3587,-20,-86,206
443,3753,-20,-86,207
453,2740,-20,-86,207
463,1764,-21,-86,208
473,2437,-20,-86,208
483,3758,-20,-86,207
493,3508,-19,-86,207
503,3273,-19,-86,206
513,2896,-20,-86,207
523,3747,-21,-86,209
533,3788,-24,-86,212
543,3756,-29,-86,216
553,3560,-30,-86,217
563,3764,-32,-86,219
573,3723,-34,-86,221
583,3775,-37,-86,224
593,3785,-40,-85,228
603,3486,-42,-85,229
612,3407,-47,-85,234
623,3197,-48,-85,235
633,3783,-52,-85,239
643,3772,-53,-85,240
652,3745,-54,-84,241
663,3760,-58,-84,244
673,3774,-57,-84,244
683,3746,-60,-84,246
693,3760,-61,-83,248
703,3748,-64,-83,250
713,3439,-65,-83,251
723,3774,-64,-83,250
733,3133,-67,-82,253
743,3751,-68,-82,254
753,3735,-67,-82,253
763,3759,-69,-82,254
773,3735,-68,-82,254
783,3768,-70,-82,256
793,3648,-70,-82,256
