Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1895,-68,-84,235
13,1886,-68,-84,235
23,1900,-67,-84,235
33,1889,-67,-85,234
43,1878,-67,-85,234
53,1879,-66,-85,233
63,1892,-66,-85,233
73,1879,-65,-85,232
83,1876,-65,-85,232
93,1902,-64,-85,232
103,1971,-64,-85,231
113,1899,-64,-85,231
123,1886,-63,-85,230
133,1889,-63,-85,230
143,1938,-62,-86,229
153,1985,-62,-86,229
162,1894,-61,-86,228
173,1903,-61,-86,228
183,1928,-60,-86,227
193,2172,-59,-86,227
203,1920,-58,-86,226
213,1904,-57,-86,225
223,1891,-56,-86,224
233,1984,-55,-86,223
243,2000,-54,-86,222
253,1896,-53,-87,221
263,1909,-52,-87,220
273,2000,-51,-87,218
283,2001,-49,-87,217
293,1903,-48,-87,215
303,1906,-47,-87,215
313,2141,-48,-87,215
323,2781,-47,-87,214
333,1906,-49,-87,216
343,1969,-50,-87,218
353,2288,-52,-87,219
363,3265,-51,-87,219
373,2035,-50,-87,218
383,1976,-47,-87,216
393,2159,-45,-87,214
403,2167,-43,-87,212
412,3732,-41,-87,210
423,3368,-40,-87,210
433,2061,-41,-87,211
443,2562,-40,-87,210
453,3183,-39,-87,209
463,3769,-40,-87,211
473,3635,-37,-87,208
483,2679,-35,-87,206
493,3715,-34,-87,206
503,3756,-35,-87,206
513,3750,-33,-87,205
523,3753,-33,-87,205
533,3751,-34,-87,206
543,3760,-34,-87,206
553,3735,-35,-87,207
563,3762,-37,-87,210
573,3750,-38,-87,211
583,3760,-42,-87,214
593,3579,-41,-87,214
603,3770,-42,-87,215
613,3623,-44,-87,216
623,3755,-44,-87,217
633,3253,-47,-86,219
643,3789,-48,-86,220
653,3759,-50,-86,222
662,3781,-53,-86,225
673,3741,-55,-86,227
683,3765,-57,-86,230
693,3767,-59,-85,231
703,3750,-62,-85,234
713,3720,-63,-85,236
723,3733,-66,-85,238
733,3752,-68,-85,240
743,3498,-69,-84,241
753,3366,-70,-84,242
763,3256,-70,-84,243
773,3755,-72,-83,245
783,3339,-73,-83,246
793,3748,-74,-83,246
803,3750,-75,-83,247
813,3742,-76,-83,248
823,3272,-75,-83,248
833,3762,-76,-82,248
843,3780,-77,-82,249
853,3731,-77,-82,249
863,3740,-77,-82,249
873,3258,-77,-82,249
883,3775,-77,-82,249
893,3783,-78,-82,250
903,3689,-77,-82,249
912,3238,-77,-82,249
923,3748,-77,-82,249
933,3218,-76,-82,248
943,3772,-77,-82,249
953,3744,-77,-82,249
963,3774,-76,-82,248
973,3681,-77,-82,248
983,3780,-76,-83,248
993,3736,-76,-83,247
1003,3745,-76,-83,247
1013,3767,-75,-83,246
1023,3764,-75,-83,246
1033,3772,-75,-83,246
1043,3788,-75,-83,246
1053,3265,-76,-83,246
1063,3519,-75,-83,246
1073,3758,-75,-84,246
1083,3768,-76,-84,246
1093,3759,-75,-84,245
1103,3753,-75,-84,245
1113,3771,-76,-84,246
1123,3735,-75,-84,245
1133,3750,-76,-84,246
1143,3735,-76,-84,246
1153,3773,-76,-84,246
1162,3728,-77,-84,247
1173,3647,-76,-84,246
1183,3412,-77,-84,246
1193,3737,-77,-84,246
1203,3578,-77,-84,246
1213,3740,-78,-84,247
1223,3203,-78,-84,246
1233,3707,-76,-84,245
1243,3754,-76,-84,245
1253,3236,-77,-84,245
1263,3754,-77,-84,246
1273,3756,-77,-84,245
1283,3728,-78,-84,246
1293,3430,-78,-84,246
1303,3782,-77,-84,245
1313,3690,-78,-84,246
1323,3763,-78,-84,245
1333,3195,-79,-84,246
1343,3745,-79,-84,246
1353,3424,-79,-84,246
1363,3752,-78,-84,245
1373,3757,-78,-84,244
1383,3780,-78,-84,245
1393,3240,-79,-84,245
1403,3744,-78,-84,245
1412,3771,-77,-84,244
1423,3767,-76,-84,243
1433,3172,-77,-84,243
1443,3327,-75,-84,241
1453,3764,-75,-84,241
1463,3478,-76,-84,242
1473,3727,-76,-84,241
1483,3753,-76,-84,242
1493,3775,-75,-84,240
