Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
2,1903,0,0,180
13,1895,0,0,180
23,1893,0,0,180
33,1885,0,-1,180
42,1904,0,-1,180
53,1895,0,-1,180
63,1901,0,-1,180
73,1888,0,-1,180
83,1875,0,-1,180
93,1888,0,-1,180
103,1992,0,-1,180
113,1920,0,-1,180
123,1874,0,-1,180
133,1911,0,-2,180
143,1946,0,-2,180
153,1975,0,-2,180
163,1888,0,-2,180
173,1912,0,-2,180
183,1938,0,-2,180
193,1967,1,-2,180
203,1891,1,-2,180
213,1895,1,-3,180
223,1993,1,-3,180
233,2042,1,-3,180
243,2050,1,-3,180
252,1875,1,-3,180
263,1902,1,-3,180
273,1890,0,-3,180
283,2285,0,-3,180
292,2409,0,-4,180
303,1895,0,-4,180
313,2100,0,-4,180
323,2234,0,-4,180
333,2278,1,-4,180
343,1908,1,-4,180
353,1923,1,-4,180
363,2556,1,-4,180
373,2967,1,-5,180
383,3559,2,-5,180
393,1565,2,-5,180
403,2374,2,-5,180
413,3722,2,-5,180
423,3112,2,-5,180
433,3440,3,-5,180
443,3784,3,-6,180
453,3250,3,-6,180
463,3743,3,-6,180
473,3732,3,-6,180
483,3381,3,-7,180
493,3794,3,-6,180
502,3614,3,-7,180
513,3734,3,-7,180
523,3364,3,-7,180
533,3752,3,-7,180
542,3793,2,-7,180
553,3744,2,-7,180
563,3745,2,-8,180
573,3745,2,-8,180
583,3789,2,-8,180
593,3780,2,-8,180
603,3738,2,-8,180
613,3756,2,-8,180
623,3764,2,-8,180
633,3750,2,-8,180
643,3681,2,-8,180
653,3768,2,-9,180
663,3769,2,-9,180
673,3776,3,-9,180
683,3726,3,-9,181
693,3393,3,-9,181
703,3456,3,-9,181
713,3790,3,-9,181
723,3768,3,-10,182
733,3762,3,-10,182
743,3776,3,-10,182
752,3784,2,-10,183
763,3640,2,-10,183
773,3228,2,-11,184
783,3753,2,-11,184
792,3742,2,-11,185
803,3219,2,-11,185
813,3458,2,-11,185
823,3512,2,-11,186
833,3756,3,-11,186
843,3607,2,-11,187
853,3777,2,-11,187
863,3745,2,-11,188
873,3779,1,-12,189
883,3596,1,-12,189
893,3759,2,-12,190
903,3236,2,-13,191
913,3743,2,-13,191
923,3781,2,-13,192
933,3783,2,-14,192
943,3687,2,-14,193
953,3743,3,-14,193
963,3711,3,-14,194
973,3676,3,-14,194
983,3752,3,-15,194
993,3277,3,-15,195
1002,3738,3,-15,195
1013,3729,3,-15,195
1023,3759,3,-16,196
1033,3772,3,-16,196
1042,3718,3,-16,196
1053,3696,2,-16,196
1063,3570,2,-16,196
1073,3325,2,-16,196
1083,3720,1,-16,196
1093,3734,1,-16,196
1103,3737,0,-16,197
1113,3746,0,-16,196
1123,3763,-1,-16,196
1133,3371,-1,-16,196
1143,3769,-2,-16,196
1153,3768,-2,-15,196
1163,3733,-3,-15,195
1173,3736,-4,-15,195
1183,3307,-4,-14,194
1193,3759,-5,-14,194
1203,3372,-5,-14,193
1213,3767,-6,-14,192
1223,3766,-7,-14,191
1233,3392,-7,-14,190
1243,3751,-7,-14,189
1252,3768,-8,-14,189
1263,3758,-8,-14,188
1273,3780,-8,-15,186
1283,3766,-9,-15,185
1292,3745,-9,-15,184
