Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1890,-168,-75,57
13,1883,-168,-75,57
23,1907,-168,-75,58
33,1904,-168,-75,57
43,1892,-168,-75,57
53,1885,-168,-75,57
63,1895,-168,-75,57
72,1909,-167,-75,57
83,1898,-167,-75,56
93,1914,-167,-76,56
103,1931,-166,-76,56
112,1909,-165,-76,55
123,1916,-164,-76,54
133,1929,-163,-76,54
143,2029,-162,-76,53
153,1901,-161,-76,52
163,1926,-160,-76,52
173,1922,-158,-76,51
183,1904,-157,-76,50
193,2165,-157,-76,50
203,1909,-156,-76,50
213,1969,-156,-76,50
223,2096,-156,-76,50
233,1910,-155,-76,50
243,2065,-155,-75,49
253,1924,-154,-75,49
263,2000,-153,-75,48
273,1918,-153,-76,48
283,1930,-153,-76,48
293,1918,-152,-76,48
303,2010,-152,-76,48
313,2472,-152,-76,47
322,1920,-151,-76,47
333,2999,-151,-76,47
343,2140,-151,-76,47
353,3118,-151,-76,47
362,2831,-150,-77,47
373,2443,-150,-77,47
383,2136,-150,-77,47
393,3681,-150,-77,47
403,3533,-150,-77,46
413,1256,-149,-77,46
423,2207,-149,-77,46
433,3775,-148,-78,45
443,3772,-148,-78,45
453,2402,-148,-77,45
463,2496,-148,-77,45
473,3721,-148,-78,44
483,3768,-147,-78,43
493,3759,-146,-78,42
503,3763,-145,-78,41
513,3767,-144,-78,41
523,3728,-143,-78,40
533,3767,-142,-78,39
543,3749,-141,-77,39
553,3354,-139,-78,37
563,3782,-139,-77,37
572,3759,-138,-77,35
583,3752,-138,-77,35
593,3753,-136,-77,33
603,3722,-137,-76,34
612,3729,-136,-76,32
623,3761,-136,-76,32
633,3664,-137,-75,33
643,3271,-135,-76,31
653,3774,-134,-76,29
663,3764,-133,-76,28
673,3768,-134,-76,28
683,3657,-135,-76,28
693,3255,-135,-76,28
703,3752,-136,-76,28
713,3763,-136,-76,28
723,3616,-137,-76,28
733,3670,-138,-76,28
743,3759,-138,-76,29
753,3253,-141,-76,30
763,3784,-141,-77,31
773,3763,-143,-77,33
783,3764,-146,-77,35
793,3766,-147,-78,36
803,3340,-151,-78,39
813,3763,-154,-78,42
822,3463,-157,-78,44
833,3251,-161,-78,48
843,3751,-165,-78,51
853,3748,-168,-79,54
862,3570,-172,-79,58
873,3678,-176,-79,61
883,3708,180,-79,65
893,3769,177,-79,68
903,3728,173,-79,72
913,3412,168,-79,76
923,3354,164,-79,80
933,3599,160,-79,84
943,3759,158,-78,87
953,3560,155,-78,90
963,3705,153,-77,92
973,3733,151,-77,94
983,3773,150,-76,96
993,3750,148,-76,98
1003,3696,145,-75,100
1013,3745,144,-75,101
1023,3553,142,-74,103
1033,3760,142,-74,103
1043,3759,141,-74,104
1053,3759,141,-73,105
1063,3750,140,-73,106
1072,3138,139,-73,107
1083,3419,139,-73,108
1093,3657,138,-73,109
1103,3747,138,-73,109
1112,3192,138,-72,109
1123,3428,138,-73,109
1133,3760,139,-73,110
1143,3335,139,-73,109
1153,3765,141,-73,109
1163,3770,142,-73,108
1173,3760,144,-73,107
1183,3284,146,-73,107
1193,3762,148,-74,106
1203,3759,150,-74,104
1213,3447,151,-74,104
1223,3767,154,-74,101
1233,3582,157,-75,99
1243,3762,160,-75,98
1253,3746,164,-76,95
1263,3764,167,-76,93
1273,3756,171,-76,90
1283,3737,175,-77,86
1293,3743,-180,-77,82
1303,3191,-174,-77,77
1313,3781,-169,-77,73
1322,3363,-163,-77,68
1333,3332,-157,-77,62
1343,3582,-153,-76,58
1353,3571,-148,-76,53
1362,3766,-144,-75,49
1373,3746,-141,-74,45
1383,3751,-137,-74,41
1393,3229,-135,-72,40
1403,3186,-130,-72,36
1413,3768,-127,-71,34
1423,3752,-124,-70,32
1433,3761,-122,-69,32
1443,3765,-120,-68,31
1453,3172,-118,-68,29
1463,3733,-117,-67,29
1473,3746,-115,-67,28
1483,3758,-115,-66,28
1493,3600,-114,-66,28
1503,3232,-113,-65,27
1513,3755,-113,-65,28
1523,3758,-113,-64,27
1533,3744,-113,-64,27
1543,3747,-112,-63,27
1553,3363,-112,-63,27
1563,3752,-112,-63,27
1572,3148,-112,-63,26
1583,3784,-112,-63,26
1593,3544,-113,-63,26
1603,3782,-114,-63,26
1612,3175,-114,-63,26
1623,3457,-115,-63,26
1633,3760,-115,-63,26
1643,3411,-116,-63,26
1653,3590,-117,-63,26
1663,3766,-118,-63,27
1673,3363,-120,-64,28
1683,3663,-122,-64,29
1693,3774,-124,-65,29
1703,3762,-126,-65,30
1713,3774,-128,-66,31
1723,3759,-132,-67,33
1733,3751,-133,-67,33
1743,3772,-134,-68,33
1753,3763,-135,-68,35
1763,3764,-136,-69,36
1773,3765,-139,-70,38
1783,3770,-142,-70,41
1793,3767,-145,-71,44
1803,3651,-147,-72,46
1813,3752,-150,-73,47
1822,3766,-153,-74,50
1833,3396,-158,-75,53
1843,3761,-163,-75,57
1853,3760,-168,-75,62
1862,3759,-172,-75,66
1873,3584,-176,-76,70
1883,3761,179,-76,74
1893,3747,173,-76,80
1903,3763,168,-76,85
1913,3149,163,-76,90
1923,3737,158,-75,94
1933,3755,154,-74,98
1943,3738,150,-74,101
1953,3742,147,-73,103
1963,3761,144,-72,105
1973,3237,143,-71,107
1983,3748,141,-71,108
1993,3432,140,-70,109
2003,3773,139,-70,110
2013,3349,139,-69,111
2023,3761,138,-69,112
2033,3650,137,-68,112
2043,3744,138,-68,113
2053,3350,137,-68,114
2063,3763,137,-67,114
2072,3732,136,-68,115
2083,3772,136,-67,115
2093,3765,136,-68,115
2103,3561,136,-68,116
2112,3759,136,-68,116
2123,3742,137,-69,116
2133,3755,137,-69,116
2143,3640,138,-69,116
2153,3759,139,-70,115
2163,3759,140,-70,115
2173,3750,142,-70,114
2183,3721,143,-71,114
2193,3775,146,-71,112
2203,3764,148,-72,111
2213,3639,152,-72,108
2223,3759,155,-72,106
2233,3599,158,-72,104
2243,3103,160,-73,102
2253,3760,164,-73,100
2263,3143,166,-74,98
2273,3742,171,-74,95
2283,3757,175,-74,91
2293,3116,-179,-74,87
2303,3760,-174,-75,83
2313,3753,-169,-74,79
2322,3760,-164,-74,75
2333,3740,-159,-74,70
2343,3109,-154,-74,66
2353,3755,-149,-73,61
2362,3653,-145,-72,57
2373,3760,-141,-72,52
2383,3385,-139,-71,50
2393,3769,-136,-70,47
2403,3751,-133,-69,45
2413,3155,-129,-68,43
2423,3753,-127,-67,42
2433,3777,-125,-66,41
2443,3200,-123,-65,40
2453,3764,-121,-65,40
2463,3773,-119,-64,39
2473,3757,-118,-64,38
2483,3743,-117,-63,38
2493,3726,-117,-62,38
2503,3758,-116,-62,37
2513,3774,-116,-62,38
2523,3763,-115,-61,37
2533,3112,-115,-61,37
2543,3703,-115,-61,37
2553,3747,-115,-61,37
2563,3748,-115,-60,37
2572,3750,-116,-60,37
2583,3750,-116,-60,37
2593,3616,-116,-60,37
2603,3650,-117,-60,37
2612,3153,-117,-60,36
2623,3759,-118,-60,37
2633,3756,-119,-60,37
2643,3297,-120,-60,38
2653,3104,-121,-61,38
2663,3175,-123,-61,39
2673,3764,-124,-61,39
2683,3764,-126,-61,40
2693,3695,-127,-62,41
2703,3711,-129,-62,42
2713,3760,-131,-63,43
2723,3763,-133,-64,44
2733,3452,-134,-65,44
2743,3763,-135,-66,44
2753,3339,-137,-66,45
2763,3765,-139,-67,46
2773,3763,-141,-68,48
2783,3770,-143,-68,49
2793,3371,-146,-70,51
2803,3755,-149,-71,53
2813,3768,-152,-72,55
2822,3145,-156,-72,58
2833,3359,-159,-73,62
2843,3592,-163,-73,66
2853,3648,-168,-73,70
2862,3597,-173,-73,75
2873,3736,-178,-74,80
2883,3757,177,-74,84
2893,3539,172,-73,89
2903,3769,167,-73,93
2913,3756,163,-72,97
2923,3762,159,-72,101
2933,3088,156,-71,103
2943,3715,153,-70,105
2953,3781,151,-69,107
2963,3753,149,-69,109
2973,3265,148,-68,110
2983,3572,148,-68,110
2993,3750,147,-67,111
3003,3752,146,-67,112
3013,3128,146,-66,112
3023,3768,146,-66,112
3033,3068,146,-65,112
3043,3785,146,-65,113
3053,3775,145,-66,114
3063,3074,145,-66,114
3072,3394,145,-66,115
3083,3759,145,-66,116
3093,3733,144,-67,116
3103,3760,145,-67,116
3112,3517,144,-67,117
3123,3723,145,-68,117
3133,3767,145,-68,117
3143,3751,146,-68,116
3153,3747,147,-69,116
3163,3391,147,-70,116
3173,3720,148,-70,116
3183,3767,151,-70,114
3193,3737,153,-71,113
3203,3614,156,-71,110
3213,3782,159,-71,108
3223,3339,163,-71,106
3233,3752,166,-72,103
3243,3246,170,-71,100
3253,3504,172,-72,98
3263,3754,175,-72,96
3273,3197,179,-73,93
3283,3728,-177,-72,91
3293,3760,-173,-73,87
3303,3737,-169,-73,84
3313,3735,-164,-73,80
3322,3411,-161,-72,77
3333,3360,-157,-72,73
3343,3721,-154,-71,70
3353,3760,-150,-71,66
3362,3167,-147,-70,63
3373,3748,-144,-69,60
3383,3533,-143,-68,58
3393,3443,-140,-68,56
3403,3750,-139,-67,55
3413,3741,-136,-67,53
3423,3692,-134,-66,52
3433,3526,-131,-65,51
3443,3076,-131,-64,51
3453,3754,-128,-64,50
3463,3311,-128,-64,50
3473,3562,-126,-63,49
3483,3755,-126,-63,49
3493,3756,-125,-63,48
3503,3760,-125,-62,49
3513,3575,-124,-62,48
3523,3191,-125,-62,48
3533,3302,-123,-62,47
3543,3772,-124,-62,47
3553,3608,-123,-62,47
3563,3132,-123,-62,47
3572,3785,-123,-62,47
3583,3692,-124,-62,47
3593,3191,-124,-62,46
3603,3765,-125,-62,47
3612,3067,-125,-62,46
3623,3728,-126,-62,47
3633,3763,-126,-62,47
3643,3764,-128,-62,47
3653,3658,-129,-63,47
3663,3424,-130,-63,48
3673,3759,-132,-63,49
3683,3630,-134,-63,50
3693,3679,-135,-64,51
3703,3092,-137,-64,53
3713,3649,-137,-65,51
3723,3753,-138,-66,51
3733,3753,-139,-67,51
3743,3493,-141,-67,52
3753,3639,-143,-67,54
3763,3536,-145,-68,55
3773,3711,-147,-69,57
3783,3766,-149,-70,58
3793,3760,-151,-70,59
3803,3762,-154,-71,62
3813,3772,-157,-71,65
3822,3777,-160,-71,68
3833,3767,-164,-72,72
3843,3700,-168,-72,75
3853,3348,-172,-72,79
3862,3767,-176,-72,82
3873,3768,180,-73,86
3883,3672,176,-73,90
3893,3054,171,-73,94
3903,3776,167,-72,97
3913,3080,163,-72,101
3923,3677,159,-71,105
3933,3772,156,-71,107
3943,3727,154,-70,108
3953,3645,152,-69,110
3963,3753,152,-69,111
3973,3791,151,-68,112
3983,3780,149,-68,113
3993,3232,148,-68,114
4003,3086,147,-67,115
4013,3593,147,-67,115
4023,3772,147,-67,116
4033,3397,147,-67,116
4043,3207,147,-67,117
4053,3612,147,-66,117
4063,3760,147,-66,117
4072,3711,147,-67,118
4083,3689,147,-67,118
4093,3756,147,-67,118
4103,3771,147,-67,118
4112,3230,147,-67,118
