Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
63284,1914,-38,-86,108
63297,1900,-40,-86,109
63307,1905,-41,-86,110
63317,1907,-40,-86,109
63327,1902,-40,-86,109
63334,1902,-40,-86,109
63347,1901,-40,-86,109
63357,1898,-38,-86,108
63367,1909,-37,-86,106
63374,1909,-37,-86,106
63387,1909,-40,-86,109
63394,1909,-40,-86,109
63407,1911,-37,-86,107
63417,1910,-37,-86,106
63424,1910,-37,-86,106
63437,1907,-39,-86,108
63444,1907,-39,-86,108
63457,1907,-38,-86,107
63467,1914,-39,-86,108
63476,1913,-37,-86,107
63487,1908,-38,-86,107
63497,1904,-40,-86,109
63507,1909,-41,-86,111
63517,1908,-40,-86,109
63527,1905,-39,-86,108
63537,1898,-39,-86,108
63547,1904,-40,-86,110
63557,1907,-40,-86,109
63567,1903,-39,-86,108
63577,1901,-38,-86,107
63587,1907,-39,-86,108
63597,1900,-40,-86,110
63607,1899,-39,-86,109
63617,1910,-38,-86,108
63627,1917,-37,-86,107
63637,1917,-35,-86,104
63647,1914,-37,-86,106
63657,1909,-38,-86,107
63667,1903,-37,-86,106
63677,1908,-36,-86,105
0,1904,-37,-86,106
10,1908,-38,-86,107
17,1908,-38,-86,107
27,1913,-40,-86,109
39,1911,-41,-85,111
47,1911,-41,-85,111
57,1913,-42,-85,111
70,1920,-42,-85,111
80,1934,-43,-85,112
90,1945,-44,-85,114
100,1934,-46,-85,115
110,1944,-47,-85,117
120,1934,-47,-85,117
130,1930,-47,-85,117
137,1930,-47,-85,117
150,1952,-47,-85,118
160,1967,-48,-84,119
167,1967,-48,-84,119
177,1975,-48,-85,120
190,2004,-47,-85,120
200,1984,-47,-85,120
210,2008,-47,-85,120
220,2001,-48,-85,121
230,1992,-48,-86,122
240,1947,-49,-86,122
250,1953,-51,-86,125
260,1991,-51,-86,125
267,1991,-51,-86,125
280,1967,-55,-86,129
287,1967,-55,-86,129
297,1934,-54,-86,128
310,2234,-51,-87,125
320,2203,-49,-87,122
330,2281,-45,-88,119
340,2460,-42,-88,116
350,2649,-39,-88,113
360,2771,-36,-88,110
367,2771,-36,-88,110
377,2776,-36,-88,109
390,2761,-28,-88,102
397,2761,-28,-88,102
410,3236,-16,-88,89
420,2897,-4,-88,77
430,3206,-2,-88,74
440,3141,0,-88,72
