Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1884,-83,-87,270
13,1894,-82,-87,269
23,1908,-82,-87,269
33,1900,-80,-88,267
43,1886,-79,-88,266
53,1899,-78,-88,265
62,1904,-79,-88,266
73,1901,-81,-88,268
83,1907,-80,-88,267
93,1919,-77,-88,264
102,1935,-79,-88,266
113,1937,-77,-88,265
123,1914,-80,-87,268
133,1907,-82,-87,270
143,1916,-81,-87,270
153,1935,-79,-87,268
163,1920,-80,-87,269
173,1912,-80,-87,270
183,1926,-77,-87,268
193,1938,-76,-87,267
203,2247,-77,-86,269
213,1863,-77,-87,270
223,1925,-75,-87,268
233,1895,-72,-87,266
243,2110,-71,-87,265
253,1925,-70,-87,264
263,1920,-69,-87,263
273,2078,-68,-87,263
283,1911,-68,-87,263
293,2004,-67,-87,262
303,1910,-68,-87,263
312,1914,-67,-87,263
323,2463,-69,-87,265
333,2153,-70,-87,266
343,3040,-70,-87,267
352,2224,-71,-87,267
363,2398,-67,-87,264
373,3357,-67,-87,264
383,3267,-66,-87,263
393,2253,-63,-87,261
403,2307,-63,-87,261
413,3633,-62,-87,261
423,2984,-63,-87,261
433,3748,-63,-87,262
443,2146,-64,-87,264
453,3234,-62,-87,261
463,2568,-63,-87,262
473,3767,-64,-87,264
483,3747,-71,-87,270
493,3530,-79,-87,279
503,3757,-67,-87,267
513,3736,-58,-87,257
523,3755,-52,-87,252
533,3752,-55,-87,254
543,3311,-56,-87,255
553,3784,-59,-88,258
562,3738,-55,-88,253
573,3776,-53,-88,251
583,3737,-49,-87,246
593,3487,-44,-87,241
602,3223,-39,-87,235
613,3775,-38,-88,233
623,3753,-41,-88,236
633,3144,-48,-88,242
643,3775,-66,-88,260
653,3281,-64,-88,258
663,3536,-72,-88,266
673,3771,-78,-88,272
683,3759,-74,-88,268
693,3749,-86,-88,280
703,3754,-79,-88,272
713,3484,-89,-88,282
723,3678,-89,-88,282
733,3226,-83,-88,276
743,3743,-91,-87,284
753,3615,-87,-88,280
763,3757,-93,-88,286
773,3573,-92,-88,284
783,3383,-89,-87,282
793,3761,-94,-87,286
803,3754,-92,-87,285
812,3774,-96,-87,289
823,3597,-94,-87,286
833,3434,-96,-87,288
843,3737,-96,-86,289
852,3750,-94,-86,286
863,3765,-96,-86,288
873,3793,-92,-86,284
883,3760,-94,-85,287
893,3757,-96,-85,288
903,3769,-94,-85,287
913,3785,-96,-84,289
923,3433,-94,-84,287
933,3704,-96,-83,289
943,3771,-94,-83,288
953,3785,-95,-82,289
963,3744,-96,-82,290
973,3747,-95,-81,289
983,3416,-97,-81,292
993,3750,-95,-80,290
1003,3621,-97,-80,292
1013,3192,-97,-79,291
1023,3760,-96,-79,291
1033,3787,-96,-78,291
1043,3757,-94,-78,289
1053,3723,-94,-78,289
1062,3743,-94,-77,289
1073,3390,-93,-77,288
1083,3140,-92,-76,287
1093,3255,-93,-76,288
1102,3768,-93,-75,289
1113,3754,-94,-75,290
1123,3176,-94,-75,289
1133,3767,-94,-75,289
1143,3784,-93,-75,288
1153,3727,-94,-75,289
1163,3754,-93,-75,288
1173,3767,-93,-76,287
1183,3770,-93,-76,288
1193,3649,-92,-76,287
1203,3764,-93,-77,288
1213,3387,-92,-77,286
1223,3759,-93,-78,287
1233,3731,-93,-78,287
1243,3764,-93,-79,286
1253,3182,-93,-79,286
1263,3758,-92,-80,284
1273,3442,-92,-81,284
1283,3712,-92,-81,284
1293,3801,-89,-82,281
1303,3760,-87,-83,278
1312,3768,-84,-84,274
1323,3766,-84,-85,274
1333,3766,-83,-86,272
1343,3758,-83,-86,272
1352,3765,-79,-87,267
1363,3764,-75,-87,263
1373,3760,-65,-88,253
1383,3167,-57,-88,243
1393,3768,-43,-89,229
1403,3761,-15,-89,201
1413,3788,12,-89,174
1423,3767,23,-89,162
1433,3168,35,-88,150
1443,3675,43,-88,142
1453,3694,54,-87,131
1463,3775,58,-87,126
1473,3697,58,-86,126
1483,3759,59,-86,125
1493,3236,59,-86,124
1503,3440,62,-86,122
1513,3763,64,-85,119
1523,3391,66,-85,118
1533,3744,65,-85,118
1543,3740,69,-85,114
1553,3693,75,-85,108
1562,3264,73,-84,109
1573,3766,75,-84,107
1583,3774,76,-84,106
1593,3769,78,-84,104
1602,3746,79,-84,104
1613,3743,83,-84,100
1623,3744,86,-84,97
1633,3752,87,-85,95
1643,3760,90,-85,93
1653,3784,91,-85,92
1663,3760,96,-85,87
1673,3729,95,-85,88
1683,3739,96,-86,88
1693,3347,96,-86,88
1703,3465,99,-86,86
1713,3772,100,-86,85
1723,3755,106,-87,79
1733,3776,105,-87,80
1743,3781,108,-87,78
1753,3651,104,-87,82
1763,3388,101,-87,85
1773,3763,95,-88,91
1783,3770,90,-88,96
1793,3724,90,-88,95
1803,3760,82,-89,104
1812,3560,92,-89,94
1823,3624,78,-89,108
1833,3774,105,-89,82
1843,3755,62,-90,125
1852,3776,-100,-89,287
1863,3759,-85,-89,273
1873,3763,-95,-88,284
1883,3776,-92,-88,281
1893,3756,-94,-87,284
1903,3774,-94,-86,285
1913,3711,-91,-86,282
1923,3759,-93,-85,285
1933,3743,-90,-84,282
1943,3764,-94,-84,286
1953,3694,-92,-83,285
1963,3723,-95,-82,288
1973,3762,-92,-82,286
1983,3730,-95,-81,290
1993,3728,-93,-80,289
2003,3548,-95,-79,291
2013,3088,-95,-78,291
2023,3760,-96,-78,292
2033,3111,-94,-77,291
2043,3754,-94,-77,292
2053,3672,-95,-76,293
2062,3751,-94,-75,292
2073,3698,-94,-75,292
2083,3768,-93,-75,291
2093,3769,-93,-74,292
2102,3351,-93,-74,292
2113,3734,-93,-73,293
2123,3300,-93,-73,293
2133,3805,-92,-73,292
2143,3751,-93,-73,293
2153,3635,-92,-73,292
2163,3748,-94,-73,293
2173,3795,-94,-74,293
2183,3751,-94,-74,293
2193,3763,-94,-74,292
2203,3752,-95,-75,294
2213,3730,-94,-75,293
2223,3115,-94,-75,293
2233,3717,-95,-76,294
2243,3719,-95,-77,293
2253,3654,-96,-77,294
2263,3373,-94,-78,291
2273,3688,-95,-79,292
2283,3260,-94,-80,290
2293,3760,-95,-81,291
2303,3755,-94,-81,289
2312,3762,-94,-82,289
2323,3541,-91,-83,285
2333,3545,-89,-84,282
2343,3752,-85,-85,278
2352,3767,-84,-86,275
2363,3713,-79,-87,270
2373,3800,-75,-87,265
2383,3752,-63,-88,253
2393,3747,-48,-89,237
2403,3769,-17,-89,205
2413,3754,24,-89,164
2423,3602,48,-89,140
2433,3218,58,-88,129
2443,3514,70,-88,117
2453,3092,72,-87,115
2463,3762,81,-86,105
2473,3750,81,-86,106
2483,3475,85,-85,101
2493,3625,84,-85,101
2503,3649,88,-84,98
2513,3757,86,-84,99
2523,3756,89,-84,96
2533,3214,86,-83,98
2543,3757,89,-83,95
2553,3666,89,-83,95
2562,3744,90,-82,93
2573,3679,90,-82,93
2583,3776,92,-82,92
2593,3608,91,-82,93
2602,3751,91,-82,93
2613,3746,91,-82,94
2623,3213,93,-82,91
2633,3782,96,-82,89
2643,3728,95,-82,89
2653,3760,93,-82,91
2663,3768,95,-82,89
2673,3788,96,-83,88
2683,3764,96,-83,89
2693,3634,95,-83,91
2703,3752,97,-83,89
2713,3743,97,-83,89
2723,3378,99,-84,87
2733,3768,98,-84,89
2743,3736,99,-84,88
2753,3616,100,-84,88
2763,3766,100,-85,88
2773,3727,98,-85,90
2783,3137,99,-85,89
2793,3499,100,-86,88
2803,3772,100,-86,88
2812,3140,101,-87,88
2823,3760,103,-87,86
2833,3761,104,-88,86
2843,3456,106,-88,84
2852,3759,113,-88,78
2863,3104,127,-89,64
2873,3743,160,-89,32
2883,3499,-161,-89,353
2893,3786,-139,-89,332
2903,3525,-118,-89,312
2913,3787,-111,-88,306
2923,3769,-104,-87,300
2933,3207,-102,-87,298
2943,3727,-101,-86,298
2953,3763,-102,-85,300
2963,3632,-99,-85,298
2973,3745,-99,-84,299
2983,3725,-98,-83,298
2993,3746,-98,-82,299
3003,3673,-97,-81,299
3013,3164,-99,-81,301
3023,3457,-98,-80,300
3033,3753,-98,-79,301
3043,3092,-96,-79,300
3053,3762,-96,-78,300
3062,3200,-95,-77,299
3073,3774,-96,-77,300
3083,3200,-95,-76,300
3093,3550,-95,-75,300
3102,3665,-95,-75,301
3113,3767,-96,-74,302
3123,3755,-95,-74,302
3133,3707,-96,-74,303
3143,3581,-95,-74,302
3153,3766,-96,-74,303
3163,3766,-95,-74,302
3173,3474,-96,-74,303
3183,3766,-95,-74,302
3193,3148,-95,-74,302
3203,3759,-95,-74,302
3213,3366,-95,-75,302
3223,3753,-96,-75,303
3233,3762,-96,-75,303
3243,3567,-96,-76,302
3253,3111,-96,-76,302
3263,3760,-96,-77,302
3273,3628,-96,-78,302
3283,3128,-97,-78,303
3293,3770,-96,-79,302
3303,3761,-96,-80,301
3312,3564,-96,-80,300
3323,3769,-96,-81,299
3333,3057,-95,-82,298
3343,3463,-95,-83,297
3352,3695,-93,-84,295
3363,3760,-91,-85,292
3373,3767,-89,-85,289
3383,3751,-87,-86,287
3393,3659,-87,-87,286
3403,3287,-80,-88,278
3413,3321,-74,-88,271
3423,3752,-60,-89,257
3433,3377,-36,-89,231
3443,3751,18,-89,177
3453,3762,44,-89,151
3463,3752,56,-88,137
3473,3716,68,-88,126
3483,3439,69,-87,124
3493,3779,73,-87,119
3503,3685,72,-86,120
3513,3567,77,-86,115
3523,3675,78,-85,114
3533,3760,82,-85,110
3543,3308,83,-84,108
3553,3746,86,-84,104
3562,3629,88,-84,102
3573,3776,90,-83,101
3583,3539,89,-83,101
3593,3778,91,-83,99
3602,3243,93,-83,97
3613,3750,97,-83,93
3623,3078,97,-83,92
3633,3671,98,-83,92
3643,3782,95,-83,95
3653,3613,97,-83,93
3663,3756,95,-83,94
3673,3770,97,-83,93
3683,3082,96,-83,93
3693,3694,97,-83,93
3703,3764,96,-83,94
3713,3102,97,-83,93
3723,3092,97,-84,93
3733,3751,96,-84,95
3743,3760,95,-84,95
3753,3684,93,-84,98
3763,3562,92,-85,99
3773,3776,90,-85,101
3783,3768,90,-85,100
3793,3760,85,-85,106
3803,3119,85,-85,106
3812,3666,82,-86,109
3823,3758,85,-86,107
3833,3143,81,-86,110
3843,3591,83,-87,109
3852,3763,82,-87,110
3863,3119,84,-87,109
3873,3608,79,-88,114
3883,3056,79,-88,115
3893,3400,64,-89,131
3903,3533,46,-89,149
3913,3688,13,-89,183
3923,3758,-11,-89,207
3933,3399,-38,-89,235
3943,3708,-47,-88,245
3953,3760,-56,-87,255
3963,3653,-65,-87,264
3973,3651,-70,-86,270
3983,3067,-69,-85,270
3993,3179,-72,-85,274
4003,3321,-75,-84,277
4013,3752,-78,-83,280
4023,3724,-77,-83,280
4033,3292,-78,-82,282
4043,3647,-78,-82,282
4053,3725,-80,-81,284
4062,3152,-79,-80,283
4073,3760,-82,-80,287
4083,3456,-81,-79,287
4093,3366,-82,-79,288
4102,3767,-82,-78,289
4113,3477,-83,-78,290
4123,3770,-83,-78,291
4133,3783,-84,-78,293
4143,3728,-83,-77,292
4153,3727,-84,-77,293
4163,3512,-83,-77,293
4173,3341,-83,-77,293
4183,3746,-82,-78,293
4193,3764,-83,-78,294
4203,3567,-83,-78,294
4213,3703,-83,-78,294
4223,3748,-84,-78,294
4233,3510,-84,-78,295
4243,3760,-84,-79,294
4253,3614,-84,-79,293
4263,3768,-84,-79,292
4273,3698,-83,-80,292
4283,3767,-82,-80,290
4293,3640,-81,-81,289
4303,3764,-80,-81,287
4312,3537,-78,-82,284
4323,3558,-77,-83,283
4333,3730,-75,-83,280
4343,3764,-73,-84,278
4352,3759,-68,-84,272
4363,3745,-67,-85,270
4373,3759,-63,-85,265
4383,3759,-65,-86,267
4393,3767,-57,-87,258
4403,3743,-59,-87,260
4413,3792,-45,-87,246
4423,3163,-35,-88,236
4433,3745,-18,-88,217
4443,3745,2,-88,198
4453,3675,15,-88,183
4463,3738,26,-88,173
4473,3575,33,-88,165
4483,3297,39,-87,158
4493,3765,47,-87,151
4503,3656,47,-87,150
4513,3766,53,-87,145
4523,3762,50,-87,147
4533,3609,58,-87,139
4543,3744,61,-88,136
4553,3202,62,-88,135
4562,3751,67,-88,130
4573,3656,67,-88,130
4583,3749,62,-88,135
4593,3709,61,-88,135
4602,3228,60,-88,136
4613,3755,59,-88,137
4623,3383,63,-88,133
4633,3764,56,-88,140
4643,3512,59,-88,137
4653,3346,52,-88,144
4663,3659,59,-88,137
4673,3069,53,-88,143
4683,3721,53,-88,143
4693,3064,49,-88,146
4703,3760,49,-88,147
4713,3782,48,-88,147
4723,3765,41,-88,155
4733,3056,40,-88,155
4743,3755,34,-88,162
4753,3057,43,-89,152
4763,3762,30,-89,166
4773,3263,53,-89,143
4783,3769,42,-89,154
4793,3085,39,-89,157
4803,3720,29,-89,167
4812,3359,25,-89,171
4823,3761,23,-89,172
4833,3114,14,-89,181
4843,3430,20,-89,176
4852,3696,8,-89,188
4863,3600,-12,-89,208
4873,3765,-32,-89,228
4883,3563,-43,-89,239
4893,3759,-64,-89,260
4903,3073,-78,-89,274
4913,3685,-71,-88,267
4923,3585,-75,-88,271
4933,3120,-71,-88,268
4943,3200,-69,-88,266
4953,3777,-78,-87,275
4963,3723,-86,-87,283
4973,3143,-82,-87,280
4983,3249,-76,-86,274
4993,3603,-82,-86,280
5003,3487,-85,-86,283
5013,3238,-86,-86,285
5023,3762,-87,-86,286
5033,3316,-83,-86,281
5043,3764,-85,-85,283
5053,3425,-84,-85,283
5062,3753,-82,-85,280
