Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1898,0,0,180
13,1901,0,0,180
23,1898,0,0,180
33,1890,0,0,180
43,1900,0,-1,180
53,1903,0,-1,180
63,1896,0,-1,180
73,1891,0,-1,180
83,1946,0,-1,180
93,1978,0,-1,180
103,1888,0,-1,180
113,1914,0,-2,180
123,1919,0,-2,180
133,1932,0,-2,180
143,1880,0,-2,180
152,1896,0,-2,180
163,1896,0,-2,180
173,2226,0,-2,180
183,2140,1,-3,180
192,2085,1,-3,180
203,1896,1,-3,180
213,2136,1,-3,180
223,2043,1,-3,180
233,2022,1,-3,180
243,1893,1,-3,180
253,2036,1,-3,180
263,2127,1,-4,180
273,2212,0,-4,180
283,1906,0,-4,180
293,2104,0,-4,180
303,2332,0,-4,180
313,2686,0,-4,180
323,1923,0,-4,180
333,1921,1,-5,180
343,2527,1,-5,180
353,2330,1,-5,180
363,1999,1,-5,180
373,1903,1,-5,180
383,2083,1,-5,180
393,2088,2,-5,180
402,2307,2,-5,180
413,1915,2,-6,180
423,2017,2,-6,180
433,1873,2,-6,180
442,2276,2,-6,180
453,1928,2,-6,180
463,1912,2,-6,180
473,1946,2,-6,180
483,2723,1,-6,180
493,1921,1,-6,180
503,1913,1,-7,180
513,1922,1,-7,180
523,2096,1,-7,180
533,1981,1,-7,180
543,1904,1,-7,180
553,1999,1,-7,180
563,1996,1,-7,180
573,2166,1,-7,180
583,1912,1,-7,180
593,1911,1,-8,180
603,2412,1,-8,180
613,2529,1,-8,180
623,1912,1,-8,180
633,1916,2,-8,180
643,1990,2,-8,180
652,2054,2,-9,180
663,2121,2,-9,180
673,1948,1,-9,180
683,1972,1,-9,180
692,1998,1,-9,180
703,2319,1,-9,180
713,2151,1,-9,180
723,1946,1,-9,180
733,1948,1,-10,180
743,2457,2,-10,180
753,1924,1,-10,180
763,1900,1,-10,180
773,1886,1,-11,180
783,2665,1,-11,180
793,1912,1,-11,180
803,1945,1,-11,180
813,1902,1,-11,180
823,2516,1,-11,180
833,2536,1,-11,180
843,1927,1,-11,180
853,1937,1,-11,180
863,2568,2,-12,180
873,2673,2,-12,180
883,2352,2,-12,180
893,1914,2,-12,180
902,1910,2,-12,180
913,2633,2,-12,180
923,2679,2,-12,180
933,2531,2,-13,180
942,2001,2,-12,180
953,2050,2,-12,180
963,2332,2,-12,180
973,2107,2,-12,180
983,2095,2,-13,180
993,1959,1,-13,181
1003,2072,1,-14,181
1013,2140,1,-14,181
1023,2382,1,-13,181
1033,1933,2,-13,181
1043,1968,2,-13,181
1053,2383,1,-14,181
1063,2364,1,-14,181
1073,1927,1,-13,181
1083,1940,2,-13,181
1093,2575,2,-13,181
1103,2483,2,-13,181
1113,1970,2,-13,181
1123,2225,2,-13,181
1133,2177,2,-14,181
1143,2104,2,-14,181
1152,1960,2,-15,181
1163,2093,2,-14,181
1173,2062,2,-14,181
1183,2628,2,-14,181
1192,1890,2,-14,181
1203,1916,2,-14,181
1213,2587,2,-14,181
1223,2552,2,-14,181
1233,2611,2,-14,181
1243,1867,2,-15,181
1253,1874,2,-15,181
1263,1885,2,-15,181
1273,2340,2,-15,181
1283,1952,2,-15,181
1293,1839,2,-15,181
1303,2676,2,-15,181
1313,2530,2,-15,181
1323,1920,2,-16,181
1333,1918,2,-16,181
1343,2128,2,-16,181
1353,2127,2,-16,181
1363,1915,2,-16,181
1373,1927,2,-16,181
1383,1913,2,-16,181
1393,2477,2,-17,181
1402,2556,2,-17,181
1413,1918,2,-17,181
1423,1906,2,-17,181
1433,2339,2,-17,181
1442,2330,2,-17,181
1453,1915,2,-17,181
1463,1972,2,-18,181
1473,2064,2,-18,181
1483,2769,2,-17,181
1493,2153,2,-18,181
1503,1913,2,-18,181
1513,1906,2,-18,181
1523,2624,2,-18,181
1533,2197,2,-18,181
1543,1920,2,-19,181
1553,1965,2,-19,181
1563,1969,2,-19,181
1573,2092,2,-19,181
1583,1914,2,-19,181
1593,1951,2,-19,181
1603,2302,2,-19,181
1613,1916,2,-19,181
1623,1924,2,-19,181
1633,1925,2,-19,181
1643,2551,2,-20,181
1652,2797,2,-20,181
1663,1932,2,-20,181
1673,1953,2,-20,181
1683,2038,2,-20,181
1692,2068,2,-20,181
1703,1920,2,-20,181
1713,1899,2,-21,181
1723,1859,2,-21,181
1733,1968,2,-21,181
1743,2064,2,-21,181
1753,1952,2,-21,181
1763,1947,2,-21,181
1773,1983,2,-21,181
1783,2166,2,-21,181
1793,1978,2,-21,181
1803,1955,2,-21,181
1813,1936,2,-22,181
1823,2248,2,-22,181
1833,1868,2,-22,181
1843,1922,2,-22,181
1853,2604,2,-22,181
1863,2278,2,-22,181
1873,1927,2,-22,181
1883,1934,2,-23,181
1893,1954,2,-23,181
1902,2273,2,-23,181
1913,1918,2,-23,181
1923,1894,2,-23,180
1933,2136,3,-23,181
1942,2126,3,-23,180
1953,1946,3,-23,181
1963,1936,3,-23,181
1973,1934,3,-24,180
1983,2629,3,-24,181
1993,1987,2,-24,181
2003,1968,2,-24,181
2013,1963,2,-24,181
2023,2669,2,-24,181
2033,1926,3,-24,181
2043,1914,2,-24,180
2053,1920,2,-24,180
2063,2658,2,-24,180
2073,1919,2,-25,181
2083,1907,2,-25,181
2093,2287,2,-25,181
2103,2785,2,-25,181
2113,1923,2,-25,181
2123,1924,2,-25,181
2133,1924,2,-25,181
2143,1993,2,-26,181
2152,2292,2,-26,181
2163,1905,2,-26,181
2173,2022,2,-26,181
2183,2023,2,-26,181
2192,2335,2,-26,181
2203,1905,2,-26,181
2213,2017,2,-26,181
2223,2012,2,-26,181
2233,2090,2,-26,181
2243,1905,2,-27,181
2253,2009,2,-27,181
2263,1931,2,-27,181
2273,2547,2,-27,181
2283,2104,2,-27,181
2293,1958,2,-27,181
2303,1959,2,-27,181
2313,2652,2,-28,181
2323,1925,2,-28,181
2333,1891,2,-28,181
2343,2272,2,-28,181
2353,2552,2,-28,181
2363,1912,2,-28,181
2373,2210,2,-28,181
2383,1951,2,-28,181
2393,2592,3,-29,181
2402,2424,3,-29,181
2413,1959,3,-29,181
2423,1975,3,-29,181
2433,2030,3,-29,181
2442,2561,2,-29,181
2453,1937,2,-29,181
2463,1914,2,-29,181
2473,2607,3,-29,181
2483,2460,3,-30,181
2493,1935,3,-30,181
2503,1914,3,-30,181
2513,2609,3,-30,181
2523,2493,3,-30,181
2533,1923,3,-30,181
2543,1891,3,-30,181
2553,2611,3,-30,180
2563,2119,3,-31,181
2573,1916,3,-30,181
2583,1981,3,-31,181
2593,1943,3,-31,181
2603,2555,2,-31,181
2613,2243,3,-31,181
2623,1934,2,-31,181
2633,1920,2,-31,181
2643,2559,2,-31,181
2652,2680,2,-31,181
2663,1903,2,-31,181
2673,2127,2,-31,181
2683,1971,2,-32,181
2692,2388,3,-32,180
2703,1910,3,-32,180
2713,1915,3,-32,180
2723,2807,3,-32,180
2733,2478,3,-32,180
2743,1876,3,-32,180
2753,1828,3,-33,180
2763,1936,3,-33,181
2773,2587,3,-33,180
2783,1911,3,-33,181
2793,1905,3,-33,180
2803,1936,3,-33,180
2813,2584,3,-33,180
2823,2220,3,-33,180
2833,1928,3,-34,180
2843,1914,3,-34,180
2853,2671,3,-34,180
2863,1907,3,-34,180
2873,1911,3,-34,180
2883,2001,3,-34,180
2893,1972,3,-34,180
2902,2364,3,-34,180
2913,2115,3,-34,180
2923,1955,3,-34,180
2933,1940,3,-35,180
2942,2527,3,-35,180
2953,2107,3,-35,180
2963,1929,3,-35,180
2973,1933,3,-35,180
2983,2060,3,-35,180
2993,2056,3,-35,180
3003,2303,3,-36,180
3013,1919,3,-36,180
3023,1910,3,-36,180
3033,1737,3,-36,180
3043,1888,3,-36,180
3053,1912,3,-36,180
3063,1894,3,-37,180
3073,1835,2,-37,180
3083,1912,2,-37,180
3093,1912,2,-37,180
3103,1904,2,-36,180
3113,1980,1,-36,180
3123,1886,1,-36,180
3133,1886,0,-36,180
3143,1903,0,-36,180
3152,1904,0,-36,180
3163,1899,0,-36,180
3173,1903,0,-36,180
3183,1903,0,-36,180
3192,1904,0,-37,180
3203,2028,0,-37,181
3213,1919,-1,-37,181
3223,1903,-1,-37,181
3233,1913,-1,-37,181
3243,2036,-2,-37,181
3253,1917,-2,-37,181
3263,1972,-2,-37,181
3273,1899,-2,-37,182
3283,2009,-3,-38,182
3293,1977,-3,-38,182
3303,2027,-3,-38,182
3313,1920,-4,-38,182
3323,1985,-4,-38,182
3333,1953,-4,-38,183
3343,2127,-4,-38,183
3353,1916,-5,-38,183
3363,2144,-5,-38,183
3373,2152,-5,-39,183
3383,2033,-5,-39,183
3393,1916,-5,-39,184
3402,1904,-6,-39,184
3413,2143,-6,-39,184
3423,2642,-6,-39,184
3433,1844,-6,-39,184
3442,1850,-6,-39,184
3453,2073,-6,-39,184
3463,2896,-6,-39,184
3473,3360,-6,-40,184
3483,1959,-6,-40,184
3493,1748,-6,-40,184
3503,3731,-6,-40,184
3513,3520,-6,-40,184
3523,3775,-6,-40,185
3533,1363,-6,-40,185
3543,3091,-6,-40,184
3553,3771,-6,-40,185
3563,3668,-6,-40,185
3573,3612,-6,-40,185
3583,3708,-6,-42,186
3593,3731,-6,-42,186
3603,3088,-5,-42,187
3613,2541,-4,-42,187
3623,3072,-4,-42,187
3633,3077,-4,-43,188
3643,3646,-4,-41,187
3652,3505,-6,-44,188
3663,3744,-6,-42,188
3673,3715,-7,-42,189
3683,3777,-7,-41,189
3692,3656,-7,-41,189
3703,2288,-7,-41,190
3713,3646,-8,-41,190
3723,3415,-8,-41,190
3733,3023,-9,-42,191
3743,2392,-10,-42,191
3753,3760,-11,-42,192
3763,3450,-12,-42,192
3773,3651,-12,-42,192
3783,2816,-12,-42,192
3793,3735,-13,-42,192
3803,3132,-13,-42,192
3813,3083,-13,-42,192
3823,2575,-14,-42,192
3833,3719,-14,-42,192
3843,3676,-14,-42,192
3853,2988,-14,-42,192
3863,1752,-13,-42,191
3873,3530,-13,-43,191
3883,3714,-13,-42,191
3893,3060,-13,-43,190
3902,3472,-13,-43,190
3913,3100,-12,-43,190
3923,3712,-12,-43,190
3933,3702,-12,-43,189
3942,2976,-11,-43,189
3953,3689,-11,-43,189
3963,3216,-11,-43,188
3973,3608,-11,-43,188
3983,3153,-11,-43,188
3993,3081,-11,-43,187
4003,3763,-11,-43,187
4013,3287,-11,-44,187
4023,3299,-11,-44,187
4033,2367,-11,-44,187
4043,3547,-11,-44,187
4053,3628,-11,-43,187
4063,3687,-11,-44,187
4073,2311,-11,-44,187
4083,3667,-11,-44,187
4093,3701,-11,-44,187
4103,3575,-11,-44,187
4113,2210,-11,-45,187
4123,2400,-11,-45,187
4133,3473,-11,-45,187
4143,2856,-11,-45,187
4152,2964,-11,-45,187
4163,2193,-11,-45,187
4173,3600,-11,-45,188
4183,3536,-11,-45,187
4192,3478,-11,-45,188
4203,2860,-11,-45,188
4213,3417,-11,-46,188
4223,3227,-11,-46,187
4233,3319,-11,-46,187
4243,2183,-11,-46,187
4253,3659,-11,-46,187
4263,3599,-11,-46,187
4273,3303,-11,-46,187
4283,3007,-11,-46,187
4293,3748,-11,-46,187
4303,2190,-11,-46,187
4313,3496,-11,-47,187
4323,2451,-11,-47,187
4333,3565,-11,-47,187
4343,2744,-11,-47,187
4353,3301,-11,-47,187
4363,2940,-11,-47,187
4373,2507,-11,-47,187
4383,1873,-11,-47,188
4393,3431,-11,-47,188
4402,3610,-11,-47,188
4413,2136,-11,-47,188
4423,2217,-11,-48,188
4433,3462,-11,-48,188
4442,3477,-11,-48,188
4453,2821,-11,-48,188
4463,3641,-12,-48,188
4473,3320,-11,-48,188
4483,3644,-11,-48,188
4493,3001,-12,-48,188
4503,3464,-12,-49,188
4513,2389,-12,-49,188
4523,3320,-12,-49,188
4533,1631,-12,-49,188
4543,2306,-12,-49,188
4553,3644,-12,-49,188
4563,2975,-12,-49,188
4573,2910,-12,-49,188
4583,2968,-12,-49,188
4593,2609,-12,-50,188
4603,2863,-12,-50,188
4613,3259,-12,-50,188
4623,2336,-12,-50,188
4633,2447,-12,-50,188
4643,3290,-12,-50,188
4652,3479,-12,-50,188
4663,2014,-12,-50,188
4673,2221,-12,-50,188
4683,3434,-12,-51,188
4692,3491,-12,-51,188
4703,2851,-12,-51,188
4713,2064,-12,-51,188
4723,2795,-12,-51,188
4733,3359,-12,-51,188
4743,1872,-12,-51,188
4753,2097,-12,-51,188
4763,3045,-12,-51,188
4773,3099,-12,-51,188
4783,2487,-12,-51,188
4793,2411,-12,-52,188
4803,2103,-12,-52,188
4813,3414,-12,-52,188
4823,3032,-12,-52,188
4833,1998,-12,-52,188
4843,2587,-12,-52,188
4853,2697,-12,-52,188
4863,3034,-12,-52,189
4873,2006,-12,-53,189
4883,1991,-12,-53,188
4893,3487,-12,-53,188
4902,2041,-12,-53,189
4913,2646,-12,-53,189
4923,2364,-12,-53,189
4933,2127,-12,-53,189
4942,2271,-12,-53,189
4953,2763,-12,-53,189
4963,2041,-12,-53,189
4973,2035,-12,-53,189
4983,3548,-12,-54,189
4993,3260,-12,-54,189
5003,2386,-12,-54,189
5013,2386,-12,-54,189
5023,3112,-12,-54,189
5033,3408,-12,-54,189
5043,2666,-12,-54,189
5053,2575,-12,-54,189
5063,2402,-13,-54,189
5073,3480,-13,-55,189
5083,2736,-13,-55,189
5093,3119,-13,-55,189
5103,2088,-13,-55,189
5113,2495,-13,-55,189
5123,3279,-13,-55,189
5133,3135,-13,-55,189
5143,2087,-13,-55,189
5152,2105,-13,-55,189
5163,3385,-13,-55,189
5173,2639,-13,-56,189
5183,3072,-13,-56,189
5192,2173,-13,-56,189
5203,3055,-13,-56,189
5213,2936,-13,-56,189
5223,3100,-13,-56,189
5233,1863,-13,-56,189
5243,3298,-13,-56,189
5253,2808,-13,-56,189
5263,3277,-13,-56,189
5273,3098,-13,-57,189
5283,2228,-13,-57,189
5293,3304,-13,-57,189
5303,3171,-13,-57,189
5313,2792,-13,-57,189
5323,2077,-13,-57,189
5333,3517,-13,-57,189
5343,3425,-13,-57,189
5353,2765,-13,-57,189
5363,2479,-13,-57,189
5373,2879,-13,-57,189
5383,3168,-13,-57,189
5393,3047,-13,-58,189
5402,3231,-13,-58,189
5413,2020,-13,-58,189
5423,3403,-13,-58,189
5433,3455,-13,-58,189
5442,3031,-13,-58,190
5453,2199,-13,-58,189
5463,3443,-13,-58,189
5473,2965,-13,-58,190
5483,3281,-13,-59,189
5493,2806,-13,-59,190
5503,2054,-14,-59,190
5513,2978,-14,-59,190
5523,3184,-14,-59,190
5533,3131,-13,-59,190
5543,2052,-13,-59,189
5553,2035,-13,-59,190
5563,2344,-13,-59,190
5573,3235,-14,-59,190
5583,2022,-14,-59,190
5593,2032,-14,-60,190
5603,2954,-14,-59,190
5613,3335,-14,-60,190
5623,2460,-14,-60,190
5633,2653,-14,-60,190
5643,2578,-14,-60,190
5652,2601,-14,-60,190
5663,3193,-14,-60,190
5673,1996,-14,-60,190
5683,2119,-14,-60,190
5692,3003,-14,-60,190
5703,3220,-14,-61,190
5713,2551,-14,-61,190
5723,2277,-14,-61,190
5733,3438,-14,-61,190
5743,3195,-14,-61,190
5753,2699,-14,-61,190
5763,2791,-14,-61,190
5773,2313,-14,-61,190
5783,2904,-14,-61,190
5793,2924,-14,-61,190
5803,3074,-14,-62,190
5813,2108,-15,-62,190
5823,3169,-15,-62,191
5833,3168,-14,-62,190
5843,2945,-14,-62,190
5853,2083,-14,-62,190
5863,2895,-14,-62,190
5873,3293,-14,-62,190
5883,3080,-15,-62,190
5893,2058,-15,-62,191
5902,2002,-15,-63,191
5913,2951,-15,-63,191
5923,2879,-15,-63,191
5933,3096,-15,-63,191
5942,1759,-15,-63,190
5953,2639,-15,-63,190
5963,3083,-15,-63,190
5973,3073,-15,-63,191
5983,2039,-15,-63,191
5993,2388,-15,-63,191
6003,3224,-15,-64,191
6013,3223,-15,-64,191
6023,2425,-15,-64,191
6033,3235,-15,-64,191
6043,3250,-15,-64,191
6053,3285,-15,-64,191
6063,2819,-15,-64,191
6073,2056,-15,-64,191
6083,3357,-15,-64,191
6093,2781,-15,-65,191
6103,3186,-15,-65,191
6113,2044,-15,-65,191
6123,3325,-15,-65,191
6133,3527,-15,-65,191
6143,2713,-15,-65,191
6152,2949,-15,-65,191
6163,2910,-15,-65,191
6173,3502,-15,-65,191
6183,2996,-16,-65,192
6192,3271,-16,-66,192
6203,2155,-16,-66,192
6213,2812,-16,-66,191
6223,2897,-15,-66,191
6233,3112,-15,-66,191
6243,2160,-15,-66,191
6253,3331,-16,-66,192
6263,2908,-16,-66,192
6273,2555,-16,-66,192
6283,2129,-16,-67,192
6293,2957,-16,-67,192
6303,3300,-16,-67,192
6313,2848,-16,-67,192
