Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1877,99,-87,91
13,1884,97,-87,92
23,1909,96,-87,94
33,1900,94,-87,95
43,1912,93,-87,97
53,1890,91,-87,98
63,1873,90,-87,100
72,1891,88,-87,101
83,1899,87,-87,103
93,1938,86,-87,104
103,1901,83,-87,106
112,1894,85,-87,104
123,1899,84,-87,106
133,1920,83,-87,107
143,1904,85,-87,105
153,1992,84,-87,106
163,1906,83,-87,107
173,1911,81,-87,108
183,2066,80,-87,110
193,2105,79,-87,111
203,1883,78,-87,112
213,2075,76,-87,113
223,1944,75,-87,115
233,1879,74,-87,116
243,1886,73,-87,117
253,1903,72,-87,118
263,2044,71,-87,118
273,2068,70,-87,119
283,1885,69,-87,120
293,2114,68,-87,121
303,2185,67,-87,122
313,1966,67,-87,123
322,2444,66,-87,124
333,2912,65,-87,125
343,3377,63,-87,127
353,3256,62,-87,128
362,1905,61,-87,129
373,2737,61,-87,129
383,2328,62,-87,129
393,2240,61,-87,130
403,1895,61,-87,130
413,2292,62,-87,128
423,2231,64,-86,127
433,2149,63,-87,128
443,2189,64,-87,126
453,1935,65,-86,125
463,2007,65,-87,126
473,2272,66,-86,125
483,2157,68,-86,122
493,1950,66,-86,124
503,2697,67,-86,123
513,2735,67,-86,123
523,1897,66,-86,124
533,2238,67,-86,123
543,2102,67,-86,123
553,2247,68,-86,123
563,2450,70,-86,120
572,1906,69,-86,121
583,2019,70,-86,120
593,2344,71,-86,119
603,2512,69,-86,121
612,1900,71,-86,119
623,2692,69,-86,121
633,2256,70,-86,121
643,2120,71,-86,119
653,2176,70,-86,121
663,1940,70,-86,121
673,2626,69,-86,121
683,2685,69,-86,121
693,1928,70,-86,120
703,1933,70,-86,120
713,2685,70,-86,120
723,2422,69,-86,121
733,2025,69,-86,121
743,1981,69,-86,121
753,1971,68,-86,122
763,2096,69,-86,121
773,2191,68,-86,122
783,1938,69,-86,121
793,1903,70,-86,120
803,2615,69,-86,121
813,2484,70,-86,120
822,1956,69,-86,121
833,1988,70,-86,121
843,1953,70,-86,120
853,2533,68,-86,122
862,2656,70,-86,120
873,2265,70,-86,120
883,1931,70,-86,120
893,2702,72,-86,118
903,2629,70,-86,120
913,1911,72,-86,119
923,2005,72,-86,118
933,1975,69,-86,122
943,2320,73,-86,118
953,1907,71,-86,119
963,1951,74,-86,116
973,1936,77,-86,113
983,2615,75,-86,115
993,1923,77,-86,113
1003,1895,76,-86,115
1013,2035,77,-86,113
1023,2041,79,-86,112
1033,1972,78,-87,112
1043,1936,80,-87,110
1053,1933,78,-87,112
1063,1898,79,-87,112
1072,2339,81,-87,109
1083,1932,79,-87,111
1093,1920,83,-87,108
1103,2334,79,-87,112
1112,2100,78,-87,112
1123,1906,80,-87,110
1133,1912,77,-87,113
1143,1959,82,-87,108
1153,2034,83,-87,107
1163,2043,87,-87,103
1173,1919,88,-87,102
1183,2070,85,-87,105
1193,1999,83,-87,107
1203,2160,80,-87,110
1213,1928,82,-87,108
1223,1903,92,-87,98
1233,2362,96,-87,93
1243,1898,110,-87,79
1253,1914,111,-87,79
1263,1967,105,-87,85
1273,1950,103,-87,87
1283,2202,88,-88,102
1293,1912,87,-88,102
1303,1926,92,-88,98
1313,1923,104,-88,86
1322,2617,114,-87,75
1333,1916,113,-88,77
1343,1911,121,-87,69
1353,1824,108,-88,81
1362,2015,91,-88,98
1373,2078,92,-88,98
1383,1909,82,-88,108
1393,1918,103,-88,87
1403,2475,116,-88,74
1413,2385,117,-88,73
1423,1910,126,-87,64
1433,1904,125,-87,65
1443,2507,118,-88,72
1453,1911,109,-88,81
1463,1920,108,-88,82
1473,2017,116,-88,74
1483,2716,117,-88,73
1493,2275,127,-87,63
1503,1902,122,-88,68
1513,2033,111,-88,79
1523,1965,118,-88,72
1533,2089,106,-88,83
1543,1961,118,-88,71
1553,1919,128,-87,62
1563,2575,118,-88,72
1572,2255,123,-87,67
1583,1891,113,-88,77
1593,1972,108,-88,82
1603,2328,116,-88,74
1612,2160,107,-88,83
1623,1930,117,-88,73
1633,1953,118,-88,72
1643,1940,113,-88,77
1653,2634,121,-88,69
1663,1911,111,-88,79
1673,1902,117,-88,72
1683,2048,117,-87,73
1693,2046,112,-87,78
1703,2057,120,-87,70
1713,1933,111,-87,79
1723,1855,116,-87,74
1733,1967,118,-87,72
1743,2146,112,-87,78
1753,1922,121,-87,69
1763,1918,112,-88,78
1773,2283,117,-87,73
1783,2268,118,-87,72
1793,1886,113,-87,77
1803,1910,120,-87,70
1813,2171,114,-87,76
1822,2127,118,-87,72
1833,1917,120,-87,70
1843,1888,115,-88,74
1853,2125,123,-87,67
1862,2060,115,-88,75
1873,1945,120,-87,70
1883,1931,120,-87,69
1893,1944,116,-88,74
1903,2595,123,-87,67
1913,1912,114,-87,76
1923,1903,118,-87,72
1933,2149,120,-87,70
1943,2093,115,-87,75
1953,2399,122,-87,68
1963,1907,116,-87,74
1973,2392,118,-87,72
1983,2146,120,-87,70
1993,1920,115,-87,74
2003,1831,121,-87,69
2013,1935,115,-87,75
2023,2718,118,-87,71
2033,1923,121,-87,68
2043,1906,116,-87,73
2053,2141,123,-87,66
2063,2105,117,-87,72
2072,2164,119,-87,71
2083,1895,122,-87,68
2093,2108,117,-87,73
2103,2059,124,-87,66
2112,2293,120,-87,70
2123,1876,121,-87,69
2133,1925,124,-87,66
2143,2028,118,-87,72
2153,2415,126,-87,64
2163,1937,121,-87,69
2173,1929,123,-87,67
2183,2646,126,-87,64
2193,2243,120,-87,69
2203,1932,127,-87,63
2213,1895,122,-87,67
2223,2628,123,-87,67
2233,2474,128,-87,62
2243,1906,122,-87,68
2253,2024,129,-87,61
2263,1975,126,-87,64
2273,2423,126,-87,64
2283,1917,130,-87,59
2293,1923,124,-87,66
2303,2389,131,-87,59
2313,2260,129,-87,61
2322,2509,128,-87,62
2333,1912,132,-87,58
2343,2180,125,-87,65
2353,2184,130,-87,59
2362,2187,129,-87,61
2373,1952,127,-87,63
2383,2249,132,-87,58
2393,2104,125,-87,65
2403,2227,131,-87,59
2413,1942,130,-87,60
2423,1948,128,-87,62
2433,2657,133,-87,57
2443,2651,126,-87,64
2453,1898,131,-87,59
2463,1999,130,-87,59
2473,2040,128,-87,62
2483,2412,132,-87,58
2493,1926,126,-87,64
2503,1906,130,-87,60
2513,2418,131,-87,59
2523,2458,128,-87,62
2533,1890,133,-87,57
2543,1824,127,-87,63
2553,1979,130,-87,60
2563,2277,130,-87,59
2572,2072,132,-87,58
2583,1956,136,-87,53
2593,1851,131,-87,58
2603,2628,132,-87,58
2612,2626,134,-87,55
2623,1952,130,-87,60
2633,1929,135,-87,54
2643,2606,139,-86,50
2653,2759,136,-87,54
2663,1912,138,-87,52
2673,2024,134,-87,55
2683,2016,129,-87,61
2693,2323,134,-87,56
2703,1922,135,-87,55
2713,1920,137,-87,53
2723,2704,139,-86,50
2733,2321,137,-87,53
2743,1884,133,-87,56
2753,1928,135,-87,55
2763,2416,135,-87,55
2773,2330,138,-87,52
2783,1907,143,-86,47
2793,1957,140,-87,50
2803,2257,136,-87,53
2813,2201,137,-87,53
2822,2167,138,-87,51
2833,1949,145,-86,45
2843,1945,148,-86,42
2853,2555,147,-86,42
2862,2572,146,-86,43
2873,1909,148,-86,41
2883,2080,146,-86,44
2893,2112,150,-86,40
2903,2298,149,-86,40
2913,1903,149,-86,41
2923,2513,150,-86,39
2933,2266,149,-86,40
2943,2123,151,-86,39
2953,2006,150,-86,40
2963,1982,148,-86,41
2973,2378,149,-86,40
2983,2722,148,-86,41
2993,1914,150,-86,40
3003,1909,150,-86,40
3013,1964,149,-86,41
3023,1719,150,-86,39
3033,1894,148,-86,41
3043,1892,148,-86,42
3053,1958,148,-86,41
3063,1940,147,-86,42
3072,1899,148,-86,41
3083,1920,145,-85,44
3093,1927,145,-85,43
3103,2026,145,-86,43
3112,1918,136,-87,52
3123,1921,131,-87,58
3133,1923,126,-87,62
3143,2075,133,-87,54
3153,1910,139,-87,49
3163,1916,139,-87,49
3173,2007,137,-87,50
3183,1973,144,-87,44
3193,1888,148,-87,40
3203,1910,146,-87,42
3213,2203,145,-87,42
3223,2098,148,-87,39
3233,1893,150,-87,36
3243,1922,152,-87,35
3253,1931,156,-87,31
3263,2211,161,-87,26
3273,2226,167,-87,20
3283,1899,169,-88,17
3293,2023,171,-88,16
3303,1968,176,-87,10
3313,1919,-178,-87,4
3322,1927,-176,-88,2
3333,1955,-173,-87,359
3343,2111,-169,-87,355
3353,1894,-165,-87,350
3362,1893,-161,-87,346
3373,1911,-158,-87,343
3383,1948,-156,-87,340
3393,1935,-153,-87,338
3403,1910,-151,-87,336
3413,1910,-149,-87,333
3423,2822,-149,-87,333
3433,3021,-148,-87,332
3443,1920,-143,-87,328
3453,3230,-143,-87,327
3463,2823,-143,-87,328
3473,3110,-140,-87,325
3483,3456,-138,-87,323
3493,2082,-139,-87,323
3503,2815,-136,-87,321
3513,3529,-136,-87,320
3523,3270,-138,-86,323
3533,2098,-132,-86,316
3543,3783,-134,-86,319
3553,3719,-137,-86,322
3563,3738,-133,-86,317
3572,3768,-134,-85,319
3583,3741,-143,-84,328
3593,3720,-138,-84,324
3603,3768,-137,-84,323
3612,3720,-132,-84,319
3623,3216,-133,-83,320
3633,2757,-130,-83,318
3643,3219,-131,-83,319
3653,3739,-138,-82,325
3663,2397,-137,-81,324
3673,2526,-136,-81,322
3683,3728,-133,-81,319
3693,3708,-130,-81,316
3703,3234,-128,-81,315
3713,2182,-131,-80,316
3723,3766,-139,-79,323
3733,3775,-135,-80,319
3743,3329,-135,-79,319
3753,2825,-134,-78,319
3763,3224,-133,-79,319
3773,3574,-134,-78,319
3783,2903,-133,-79,317
3793,2455,-133,-79,317
3803,2658,-132,-79,315
3813,3705,-130,-79,313
3822,3578,-127,-79,310
3833,2929,-124,-80,307
3843,3454,-124,-80,306
3853,3479,-122,-80,304
3862,3343,-126,-79,308
3873,2454,-128,-79,309
3883,3681,-128,-80,309
3893,3689,-128,-80,310
3903,3702,-127,-80,308
3913,2738,-126,-80,308
3923,2961,-127,-80,309
3933,2876,-129,-81,310
3943,3671,-129,-81,311
3953,2352,-132,-80,313
3963,2928,-131,-81,313
3973,3402,-132,-80,314
3983,3716,-131,-81,313
3993,3054,-129,-81,311
4003,2432,-130,-81,312
4013,2405,-129,-81,312
4023,2791,-132,-81,314
4033,3453,-133,-81,315
4043,2352,-133,-81,316
4053,2114,-135,-81,317
4063,3657,-133,-81,316
4072,2955,-133,-81,316
4083,3504,-134,-81,317
4093,2209,-133,-81,316
4103,3074,-133,-81,316
4112,3100,-134,-81,317
4123,3388,-132,-81,315
4133,2151,-132,-81,315
4143,2560,-133,-81,316
4153,2935,-132,-81,315
4163,3052,-132,-81,314
4173,3451,-133,-81,316
4183,2881,-133,-81,316
4193,3749,-132,-81,315
4203,3556,-134,-81,316
4213,3136,-134,-80,317
4223,3001,-133,-81,315
4233,3115,-133,-81,316
4243,2928,-134,-80,317
4253,3256,-133,-81,316
4263,3355,-133,-81,316
4273,2346,-134,-80,317
4283,3471,-133,-80,316
4293,3350,-132,-81,314
4303,3578,-132,-80,315
4313,2928,-133,-80,316
4322,2864,-132,-80,315
4333,3148,-132,-80,315
4343,3208,-133,-80,316
4353,2596,-133,-80,316
4362,2132,-132,-81,314
4373,3219,-132,-80,314
4383,3314,-133,-80,315
4393,2944,-133,-80,316
4403,3421,-132,-81,315
4413,3676,-132,-80,315
4423,2873,-133,-80,316
4433,3285,-133,-80,316
4443,3215,-132,-80,315
4453,2504,-132,-80,315
4463,3420,-133,-80,316
4473,2891,-133,-80,316
4483,3331,-132,-80,315
4493,2175,-131,-81,314
4503,2643,-132,-80,315
4513,3313,-133,-80,316
4523,3453,-133,-80,316
4533,2066,-132,-80,315
4543,2165,-132,-80,315
4553,2952,-133,-80,316
4563,3555,-133,-80,316
4572,2894,-132,-80,315
4583,2798,-131,-80,314
4593,2318,-132,-80,315
4603,2912,-133,-80,316
4612,2839,-133,-80,316
4623,2454,-132,-80,315
4633,3522,-131,-80,314
4643,3146,-132,-80,314
4653,3232,-133,-80,316
4663,2560,-133,-80,316
4673,2928,-132,-80,314
4683,2673,-130,-80,313
4693,3154,-131,-80,314
4703,2904,-132,-80,315
4713,2370,-133,-80,316
4723,2277,-132,-80,315
4733,3302,-130,-80,313
4743,2224,-130,-80,313
4753,2165,-131,-80,314
4763,2765,-132,-79,315
4773,2723,-132,-79,315
4783,2956,-131,-80,314
4793,2840,-129,-80,312
4803,1698,-129,-80,312
4813,3212,-130,-80,313
4822,2852,-132,-79,315
4833,2968,-133,-79,316
4843,2211,-132,-79,315
4853,3364,-130,-80,313
4862,2669,-129,-80,312
4873,2880,-129,-80,312
4883,2048,-130,-79,313
4893,2032,-131,-79,314
4903,2057,-132,-79,315
4913,2631,-132,-79,315
4923,2917,-131,-79,314
4933,2212,-129,-80,312
4943,2111,-128,-80,310
4953,3192,-128,-80,311
4963,2423,-129,-79,312
4973,2218,-131,-79,314
4983,2672,-133,-79,315
4993,2798,-133,-79,316
5003,3212,-132,-79,315
5013,2760,-130,-79,313
5023,2677,-132,-79,315
5033,2850,-130,-79,313
5043,2952,-130,-79,313
5053,2080,-131,-79,314
5063,2183,-130,-79,312
5072,2986,-127,-79,310
