Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1900,0,0,180
13,1903,0,0,180
23,1897,0,0,180
33,1906,0,-1,180
42,1891,0,-1,180
53,1899,0,-1,180
63,1894,0,-1,180
73,1912,0,-1,180
83,1895,0,-1,179
93,1938,0,-1,179
103,1904,-1,-1,179
113,1901,-1,-1,179
123,1910,-1,-2,179
133,2032,-1,-2,178
143,1968,-1,-2,178
153,1925,-2,-2,178
163,1904,-2,-2,178
173,1904,-2,-2,177
183,1994,-2,-2,177
193,1915,-3,-3,177
203,2064,-3,-3,177
213,1911,-3,-3,177
223,1978,-3,-3,177
233,1947,-3,-3,176
243,2024,-3,-3,176
252,2092,-3,-3,176
263,1920,-3,-4,176
273,1889,-3,-4,176
283,1951,-3,-4,176
292,2590,-3,-4,176
303,1930,-3,-4,176
313,1823,-3,-4,176
323,2071,-3,-4,176
333,2688,-2,-4,176
343,3221,-2,-5,176
353,1965,-2,-5,176
363,2450,-2,-5,176
373,2082,-2,-5,176
383,3401,-2,-5,176
393,3742,-1,-5,176
403,3239,-1,-5,176
413,3015,-1,-5,176
423,3674,-1,-6,176
433,3761,-1,-5,176
443,3637,-1,-5,176
453,2624,-1,-5,176
463,3771,-1,-6,176
473,3394,-1,-6,175
483,3745,-1,-6,175
493,3776,-1,-6,175
502,3741,-1,-6,175
513,3768,-1,-7,175
523,3757,-1,-7,175
533,3760,-1,-7,175
542,3706,-1,-7,175
553,3332,-1,-7,175
563,3733,-1,-7,175
573,3766,-1,-7,175
583,3384,0,-7,174
593,3774,0,-7,174
603,3228,0,-7,174
613,3455,0,-7,174
623,3761,0,-8,174
633,3768,0,-8,174
643,3264,1,-8,173
653,3749,1,-9,173
663,3267,1,-9,173
673,3272,1,-9,173
683,3773,2,-9,173
693,3751,2,-9,173
703,3764,2,-9,173
713,3336,2,-10,174
723,3759,3,-10,174
733,3716,3,-10,174
743,3772,4,-10,174
752,3762,4,-10,175
763,3710,4,-10,175
773,3761,4,-10,176
783,3763,4,-10,176
792,3759,4,-10,176
803,3765,5,-10,177
813,3315,5,-10,177
823,3359,5,-10,177
833,3622,5,-10,178
843,3318,6,-10,178
853,3745,6,-11,179
863,3777,6,-11,179
873,3757,6,-11,180
883,3740,6,-11,180
893,3760,6,-11,181
903,3775,7,-11,182
913,3764,7,-11,182
923,3769,6,-11,183
933,3461,7,-12,184
943,3499,7,-12,185
953,3777,7,-12,186
963,3751,8,-12,186
973,3757,8,-12,187
983,3233,9,-12,187
993,3755,9,-13,188
1002,3772,9,-13,189
1013,3751,9,-13,189
1023,3630,9,-13,190
1033,3341,9,-13,190
1042,3783,9,-13,191
1053,3196,9,-13,191
1063,3794,8,-13,191
1073,3741,8,-13,192
1083,3765,8,-14,192
1093,3598,7,-14,192
1103,3517,7,-14,192
1113,3275,6,-14,192
1123,3766,5,-15,192
1133,3766,5,-15,192
1143,3773,4,-15,192
1153,3295,3,-15,192
1163,3762,2,-15,191
1173,3745,1,-16,191
1183,3743,0,-16,190
1193,3751,-2,-16,190
1203,3299,-2,-17,190
1213,3762,-2,-16,189
1223,3599,-2,-16,188
1233,3674,-2,-16,188
1243,3491,-3,-17,187
1252,3763,-3,-16,186
1263,3774,-3,-16,185
1273,3767,-4,-16,184
1283,3766,-4,-16,183
1292,3758,-4,-16,182
1303,3765,-3,-17,181
1313,3764,-4,-17,181
1323,3702,-4,-17,180
1333,3186,-5,-17,179
1343,3200,-6,-17,179
1353,3401,-6,-17,178
1363,3751,-6,-17,178
1373,3764,-6,-17,177
1383,3763,-6,-17,176
1393,3758,-6,-17,175
1403,3768,-6,-17,174
1413,3253,-6,-17,173
1423,3758,-6,-18,172
1433,3329,-6,-18,171
1443,3265,-6,-18,171
1453,3181,-5,-19,170
1463,3237,-5,-19,169
1473,3434,-5,-20,169
1483,3374,-5,-20,168
1493,3211,-5,-20,167
1502,3760,-5,-21,167
1513,3742,-6,-21,166
1523,3765,-6,-21,165
1533,3760,-6,-21,165
1542,3706,-5,-21,164
1553,3743,-4,-22,164
1563,3788,-4,-22,163
1573,3752,-4,-22,163
1583,3432,-3,-22,163
1593,3769,-3,-22,163
1603,3555,-2,-22,163
1613,3186,-2,-22,163
1623,3763,-2,-22,163
1633,3553,-2,-22,163
1643,3214,-1,-22,164
1653,3730,0,-22,164
1663,3759,0,-22,164
1673,3356,1,-22,164
1683,3752,2,-22,165
1693,3505,3,-22,165
1703,3261,4,-22,166
1713,3598,4,-22,166
1723,3764,5,-23,167
1733,3496,5,-23,168
1743,3287,6,-22,169
1752,3767,7,-22,169
1763,3743,8,-23,170
1773,3733,9,-23,171
1783,3376,10,-23,172
1792,3755,11,-23,173
