Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
2,1889,0,0,180
13,1904,0,0,180
23,1887,0,0,180
33,1905,0,-1,180
43,1887,0,-1,180
53,1879,0,-1,180
63,1889,0,-1,180
73,1910,0,-1,180
83,1903,0,-1,180
93,1915,0,-1,180
103,1908,0,-1,180
113,1918,1,-1,181
123,1913,1,-1,181
133,1911,1,-1,181
143,1917,2,-2,181
153,1907,2,-2,181
163,1959,3,-2,182
173,1984,3,-2,182
183,1912,4,-2,182
193,1937,4,-2,182
203,1931,4,-2,182
212,2036,4,-2,182
223,1920,4,-2,182
233,1919,4,-3,183
243,1935,5,-3,183
252,1952,5,-3,183
263,1910,5,-3,183
273,1927,5,-3,183
283,1894,5,-3,183
293,2033,6,-3,183
303,2094,6,-4,183
313,1934,6,-4,183
323,2049,6,-4,183
333,1941,7,-4,183
343,1990,7,-4,183
353,2756,7,-4,183
363,2024,8,-4,183
373,2776,8,-4,183
383,3563,8,-4,183
393,3377,8,-4,183
403,3027,8,-4,183
413,2293,8,-5,183
423,3585,8,-5,183
433,3771,9,-5,183
443,2597,9,-5,183
453,3396,9,-5,183
462,3743,9,-5,183
473,3755,9,-5,183
483,3142,9,-5,183
493,3747,8,-5,183
502,3751,8,-6,183
513,3763,8,-6,183
523,3768,8,-6,182
533,3760,8,-6,182
543,3788,8,-6,182
553,3344,7,-7,182
563,3495,7,-7,182
573,3789,6,-7,182
583,3439,6,-7,182
593,3369,5,-7,182
603,3549,4,-7,181
613,3755,4,-7,181
623,3739,3,-7,181
633,3638,3,-7,181
643,3765,2,-7,182
653,3756,2,-7,182
663,3774,2,-8,182
673,3283,2,-8,182
683,3772,1,-9,181
693,3746,1,-9,182
703,3747,0,-9,182
712,3608,0,-9,182
723,3242,0,-9,182
733,3761,0,-10,182
743,3747,0,-10,182
752,3764,0,-10,182
763,3224,0,-10,182
773,3756,0,-10,182
783,3773,0,-10,182
793,3472,-1,-10,182
803,3750,-1,-11,182
813,3731,-1,-11,182
823,3767,-1,-11,182
833,3760,-1,-11,182
843,3767,-1,-11,182
853,3314,-1,-11,182
863,3765,-1,-11,183
873,3711,-1,-11,183
883,3400,-1,-11,183
893,3761,-1,-11,183
903,3680,-1,-11,184
913,3750,-1,-12,184
923,3755,-1,-12,184
933,3784,0,-12,184
943,3703,0,-12,185
953,3643,0,-12,185
962,3751,0,-13,185
973,3757,0,-13,186
983,3390,0,-13,186
993,3700,0,-13,186
1002,3470,0,-13,187
1013,3467,0,-14,187
