Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1900,-15,-60,188
13,1874,-15,-60,188
23,1887,-15,-60,188
33,1896,-15,-60,188
43,1894,-15,-60,188
53,1893,-15,-60,188
63,1883,-15,-60,188
72,1895,-15,-60,188
83,1909,-15,-60,188
93,1923,-15,-61,188
103,1953,-15,-61,188
112,1896,-15,-61,188
123,1903,-15,-61,188
133,1923,-15,-61,188
143,2031,-15,-61,188
153,1892,-15,-61,188
163,1900,-15,-61,188
173,1979,-15,-61,188
183,2046,-15,-62,188
193,1888,-15,-62,188
203,1947,-15,-62,188
213,2091,-15,-62,188
223,1926,-15,-62,188
233,1882,-15,-62,188
243,1970,-15,-62,188
253,2130,-15,-62,189
263,1893,-15,-62,189
273,1880,-15,-62,189
283,1921,-15,-63,189
293,2240,-15,-63,189
303,1919,-15,-63,189
313,1891,-15,-63,189
322,1950,-15,-63,189
333,3159,-15,-63,189
343,2852,-15,-63,189
353,1926,-15,-63,189
362,1680,-15,-63,189
373,3235,-15,-63,189
383,3152,-14,-64,189
393,2504,-14,-64,189
403,2048,-14,-64,189
413,3760,-14,-64,189
423,3316,-14,-64,189
433,3360,-13,-64,189
443,2426,-13,-64,189
453,2808,-13,-64,189
463,3746,-13,-64,189
473,3294,-13,-64,189
483,2820,-12,-64,189
493,3756,-12,-64,189
503,3744,-12,-64,189
513,3751,-12,-64,189
523,3742,-12,-64,189
533,3707,-12,-65,189
543,3380,-12,-65,189
553,3725,-12,-65,189
563,3768,-13,-65,189
572,3699,-13,-65,189
583,3743,-13,-65,189
593,3754,-13,-65,189
603,3775,-13,-65,189
612,3760,-14,-65,190
623,3304,-14,-65,190
633,3743,-15,-65,190
643,3740,-15,-65,190
653,3207,-15,-65,191
663,3735,-15,-65,191
673,3720,-15,-65,191
683,3361,-16,-65,191
693,3421,-16,-65,192
703,3785,-16,-65,192
713,3640,-17,-65,192
723,3503,-17,-65,193
733,3215,-17,-65,193
743,3746,-17,-65,193
753,3684,-17,-65,193
763,3230,-17,-66,193
773,3788,-18,-66,194
783,3282,-18,-66,194
793,3776,-18,-66,194
803,3783,-18,-66,194
813,3763,-19,-66,195
822,3288,-18,-66,195
833,3644,-18,-66,195
843,3730,-18,-66,195
853,3748,-19,-66,195
862,3241,-19,-66,195
873,3511,-19,-66,195
883,3770,-19,-67,195
893,3608,-19,-67,195
903,3792,-19,-67,195
913,3788,-19,-67,195
923,3475,-19,-67,195
933,3767,-20,-67,195
943,3319,-20,-67,195
953,3222,-20,-67,195
963,3749,-19,-67,195
973,3776,-20,-67,196
983,3568,-20,-67,196
993,3212,-20,-68,196
1003,3747,-20,-68,196
1013,3764,-20,-68,196
1023,3745,-20,-68,196
1033,3775,-20,-68,196
1043,3800,-21,-68,196
1053,3227,-21,-68,196
