Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1897,0,0,180
13,1884,0,0,180
23,1887,0,-1,180
33,1897,0,-1,180
43,1881,0,-1,180
53,1885,0,-1,180
63,1887,0,-1,180
73,1869,0,-1,180
83,1916,0,-1,180
93,1923,0,-1,180
103,1886,0,-2,180
113,1897,0,-2,180
123,1893,0,-2,180
132,1899,0,-2,180
143,1907,0,-2,180
153,1899,0,-2,180
163,1900,0,-2,180
172,1904,0,-2,180
183,1882,0,-3,180
193,1907,0,-3,180
203,1909,0,-3,180
213,1903,0,-3,180
223,1884,0,-3,180
233,1890,0,-3,180
243,1907,0,-3,180
253,1908,0,-3,180
263,1875,0,-4,180
273,1871,0,-4,180
283,1907,0,-4,180
293,1908,0,-4,180
303,2019,0,-4,180
313,2080,0,-4,180
323,1930,0,-4,180
333,2466,0,-4,180
343,2463,0,-5,180
353,2687,0,-5,180
363,1965,1,-5,180
373,1976,1,-5,180
382,2791,1,-5,180
393,1992,1,-5,180
403,2914,1,-5,180
413,2956,1,-5,180
422,2634,2,-6,180
433,3791,2,-6,180
443,3780,2,-6,180
453,3742,2,-6,180
463,3235,2,-6,180
473,3762,2,-6,180
483,3760,2,-6,180
493,3767,2,-5,180
503,3776,2,-6,180
513,3748,2,-6,180
523,3698,2,-6,180
533,3750,2,-6,180
543,3707,2,-6,180
553,3748,2,-6,180
563,3728,2,-6,180
573,3747,2,-6,180
583,3755,2,-6,180
593,3483,2,-6,180
603,3291,1,-7,180
613,3750,1,-7,180
623,3604,1,-7,180
632,3759,2,-7,180
643,3764,1,-7,180
653,3776,1,-7,180
663,3358,1,-7,180
672,3744,1,-7,180
683,3768,1,-8,180
693,3752,1,-8,180
703,3318,1,-8,180
713,3757,1,-8,180
723,3761,1,-8,180
733,3782,1,-8,180
743,3768,1,-8,180
753,3219,1,-8,180
763,3793,1,-8,180
773,3350,1,-8,180
783,3215,0,-8,181
793,3700,0,-9,181
803,3327,0,-8,181
813,3577,0,-9,181
823,3728,0,-9,181
833,3702,0,-9,181
843,3784,0,-9,181
853,3778,0,-9,181
863,3670,0,-9,181
873,3755,0,-9,181
882,3158,0,-9,181
893,3760,0,-10,181
903,3774,0,-9,181
913,3164,0,-10,181
922,3727,0,-10,181
933,3439,0,-10,181
943,3745,0,-11,181
953,3741,0,-11,181
963,3628,0,-11,182
973,3751,0,-11,181
983,3631,0,-11,182
993,3776,0,-11,182
1003,3735,0,-11,182
1013,3764,0,-11,182
1023,3159,0,-11,182
1033,3762,0,-11,182
1043,3776,0,-11,182
1053,3315,-1,-11,182
1063,3743,-1,-12,182
1073,3776,-1,-11,182
1083,3600,-1,-11,182
1093,3360,-1,-12,182
1103,3738,-1,-12,182
1113,3773,-1,-12,182
1123,3667,-1,-12,182
1132,3622,-1,-12,182
1143,3147,-1,-12,182
1153,3753,-1,-12,182
1163,3780,-1,-12,182
1172,3765,-1,-13,182
1183,3757,-1,-13,182
1193,3759,-1,-13,182
1203,3783,-2,-13,182
1213,3751,-2,-13,182
1223,3771,-2,-13,182
1233,3739,-2,-13,183
1243,3763,-2,-13,183
1253,3774,-2,-13,183
1263,3566,-2,-13,183
1273,3750,-2,-14,183
1283,3755,-2,-14,183
1293,3707,-2,-14,183
1303,3727,-2,-14,183
1313,3759,-2,-14,183
1323,3764,-3,-15,183
1333,3774,-3,-15,183
1343,3771,-3,-15,183
1353,3761,-3,-15,183
1363,3744,-3,-15,183
1373,3608,-3,-15,183
1382,3264,-3,-15,183
1393,3768,-3,-15,183
1403,3255,-3,-15,183
1413,3213,-3,-16,183
1422,3758,-3,-15,183
1433,3780,-3,-16,183
1443,3762,-3,-16,183
1453,3723,-3,-16,183
1463,3771,-4,-16,183
1473,3380,-4,-16,183
1483,3741,-4,-16,183
1493,3719,-4,-16,183
1503,3759,-4,-16,183
1513,3735,-4,-17,183
1523,3148,-4,-17,183
1533,3762,-4,-17,183
1543,3469,-4,-17,183
1553,3734,-4,-17,183
1563,3755,-4,-17,183
1573,3142,-4,-17,183
1583,3687,-4,-17,183
1593,3312,-4,-17,183
1603,3792,-5,-18,183
1613,3169,-5,-18,183
1623,3743,-5,-18,183
1632,3746,-5,-18,183
1643,3747,-5,-18,183
1653,3754,-5,-18,183
1663,3257,-5,-18,183
1672,3744,-5,-18,183
1683,3292,-5,-18,183
1693,3776,-5,-19,183
1703,3748,-5,-19,183
1713,3744,-5,-19,183
1723,3774,-5,-19,183
1733,3765,-6,-19,183
1743,3766,-6,-20,183
1753,3088,-6,-19,183
1763,3784,-6,-20,183
1773,3775,-6,-20,183
1783,3784,-6,-20,183
1793,3774,-6,-20,183
1803,3731,-6,-20,183
1813,3760,-6,-20,183
1823,3728,-6,-20,183
1833,3747,-6,-21,183
1843,3758,-6,-21,183
1853,3776,-6,-21,183
1863,3751,-7,-21,183
1873,3774,-7,-21,183
1882,3694,-7,-21,183
1893,3774,-7,-21,183
1903,3758,-7,-21,183
1913,3757,-7,-21,183
1922,3463,-7,-22,183
1933,3626,-7,-22,183
1943,3662,-7,-22,183
1953,3330,-7,-22,183
1963,3789,-7,-22,183
1973,3799,-7,-22,183
1983,3748,-8,-22,183
1993,3651,-8,-22,183
2003,3755,-8,-22,183
2013,3796,-8,-22,183
2023,1984,-8,-23,183
2033,1982,-8,-23,183
2043,2495,-8,-23,183
2053,2246,-8,-23,183
2063,2296,-8,-24,183
2073,2472,-9,-24,183
2083,2606,-9,-23,183
2093,2367,-9,-23,183
2103,2977,-9,-23,183
2113,2008,-9,-24,183
2123,2004,-9,-24,184
2132,2356,-9,-25,184
2143,2373,-9,-25,184
2153,2516,-8,-26,184
2163,2179,-8,-26,184
2172,2063,-8,-26,184
2183,2927,-8,-26,184
2193,3039,-8,-27,184
2203,2482,-7,-28,184
2213,2388,-7,-27,184
2223,2681,-7,-28,184
2233,2659,-7,-28,184
2243,2057,-6,-29,184
2253,2033,-6,-29,184
2263,2695,-6,-29,184
2273,2616,-6,-29,184
2283,2043,-6,-29,184
2293,2046,-6,-29,184
2303,3219,-7,-29,185
2313,2370,-7,-29,185
2323,1950,-7,-29,185
2333,2612,-7,-29,185
2343,3103,-7,-29,185
2353,2290,-7,-29,185
2363,2457,-7,-29,185
2373,2175,-7,-29,185
2382,2212,-7,-29,184
2393,2637,-7,-30,184
2403,2845,-7,-30,184
2413,1990,-7,-30,184
2422,2322,-7,-30,184
2433,2332,-7,-30,184
2443,2080,-7,-30,184
2453,1949,-7,-30,184
2463,2556,-7,-30,184
2473,2601,-7,-30,184
2483,2753,-7,-31,184
2493,2011,-7,-31,185
2503,1972,-7,-31,185
2513,3047,-7,-32,185
2523,2240,-7,-31,185
2533,2304,-7,-31,184
2543,2145,-7,-31,184
2553,2984,-7,-31,184
2563,2296,-7,-31,184
2573,2408,-7,-32,185
2583,1971,-7,-32,185
2593,2630,-7,-32,185
2603,2987,-7,-32,185
2613,2308,-7,-32,184
2623,1962,-7,-32,184
2632,2396,-7,-32,184
2643,2519,-7,-32,184
2653,2644,-7,-32,185
2663,1837,-7,-33,185
2672,1968,-7,-33,185
2683,2760,-7,-33,185
2693,2891,-7,-33,184
2703,2328,-7,-33,184
2713,1728,-7,-33,184
2723,2703,-7,-33,185
2733,3052,-7,-34,185
2743,2176,-7,-34,185
2753,2096,-7,-34,185
2763,2792,-7,-34,185
2773,2855,-7,-34,185
2783,1953,-7,-34,185
2793,1988,-7,-34,185
2803,3036,-7,-34,185
2813,2527,-8,-34,185
2823,2621,-7,-34,185
2833,2034,-7,-34,185
2843,2896,-7,-35,185
2853,2875,-7,-35,185
2863,1949,-8,-35,185
2873,1963,-8,-35,185
2882,2446,-8,-35,185
2893,2512,-8,-35,185
2903,2754,-8,-35,185
2913,1947,-8,-35,185
2922,2523,-8,-35,185
2933,1955,-8,-35,185
2943,2149,-8,-36,185
2953,2521,-8,-36,185
2963,2125,-8,-36,185
2973,2728,-8,-36,185
2983,2416,-8,-36,185
2993,1976,-8,-36,185
3003,2204,-8,-36,185
3013,2450,-8,-36,185
3023,2733,-8,-36,185
3033,1944,-8,-37,185
3043,1911,-8,-37,185
3053,2815,-8,-37,185
3063,2758,-8,-37,185
3073,2048,-8,-37,185
3083,2186,-8,-37,185
3093,3067,-8,-37,185
3103,2058,-8,-37,185
3113,2028,-8,-38,185
3123,1950,-8,-38,185
3132,2823,-8,-38,185
3143,2867,-8,-38,185
3153,2001,-8,-38,185
3163,1946,-8,-38,185
3172,2206,-8,-38,185
3183,2426,-8,-38,185
3193,2356,-8,-39,185
3203,1953,-8,-39,185
3213,2131,-8,-39,185
3223,2806,-8,-39,185
3233,1982,-8,-39,185
3243,2046,-8,-39,185
3253,2136,-8,-39,185
3263,2256,-8,-39,185
3273,2998,-8,-39,185
3283,1928,-8,-40,185
3293,2114,-8,-40,185
3303,2609,-8,-40,185
3313,1938,-8,-40,185
3323,1932,-8,-40,185
3333,2707,-8,-40,185
3343,2639,-8,-40,185
3353,1941,-8,-40,185
3363,1933,-8,-40,185
3373,2222,-8,-41,185
3382,2129,-8,-41,185
3393,2499,-9,-41,185
3403,2456,-9,-41,185
3413,1938,-9,-41,185
3422,1980,-9,-41,185
3433,1906,-9,-41,185
3443,1952,-8,-41,185
3453,1994,-8,-41,185
3463,2187,-8,-41,185
3473,2299,-8,-41,185
3483,2166,-8,-42,185
3493,1987,-8,-42,185
3503,1920,-8,-42,185
3513,2111,-8,-42,185
3523,1911,-8,-42,185
3533,1904,-9,-42,185
3543,2124,-9,-42,185
3553,2227,-9,-42,185
3563,2304,-9,-42,185
3573,1942,-9,-43,185
3583,1853,-9,-43,185
3593,2312,-9,-43,185
3603,2721,-9,-43,185
3613,1920,-9,-43,185
3623,2167,-9,-43,185
3632,2608,-9,-43,185
