Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1879,0,0,180
13,1877,0,0,180
23,1903,0,0,180
33,1892,0,-1,180
43,1904,0,-1,180
53,1895,0,-1,180
63,1899,0,-1,180
73,1895,0,-1,180
83,1904,0,-1,180
93,1909,0,-1,180
103,1909,0,-1,181
113,1904,1,-2,181
123,1909,1,-2,181
133,2000,1,-2,181
143,1899,1,-2,181
153,2000,2,-2,181
163,1904,2,-2,181
172,1929,2,-2,181
183,2234,2,-2,182
193,1906,3,-3,182
203,1913,3,-3,182
212,1988,3,-3,182
223,1935,3,-3,182
233,1914,3,-3,182
243,1916,3,-4,182
253,1935,3,-4,182
263,1928,4,-4,182
273,1942,4,-4,182
283,1918,4,-4,183
293,1958,4,-4,183
303,1908,4,-4,183
313,1986,4,-4,183
323,1936,4,-5,183
333,1911,5,-5,183
343,3506,5,-5,183
353,2639,5,-5,183
363,1972,5,-5,183
373,1967,5,-5,183
383,3316,6,-5,183
393,3771,6,-5,183
403,3108,6,-5,183
413,2370,6,-5,183
422,2323,6,-5,183
433,3758,6,-5,183
443,2747,6,-5,183
453,3756,6,-6,184
462,3288,6,-6,184
473,3767,6,-7,184
483,3041,7,-7,184
493,3750,7,-7,185
503,3462,7,-7,185
513,3771,7,-7,185
523,3368,7,-7,185
533,3772,7,-8,186
543,3504,7,-8,186
553,3741,7,-8,187
563,3772,7,-8,187
573,3483,7,-9,187
583,3634,7,-9,188
593,3251,6,-9,188
603,3329,6,-9,189
613,3745,6,-10,189
623,3240,6,-10,189
633,3404,5,-10,190
643,3715,5,-10,190
653,3297,5,-10,190
663,3774,5,-10,191
672,3755,4,-11,190
683,3423,4,-10,190
693,3773,3,-11,190
703,3771,2,-11,190
712,3759,1,-11,190
723,3712,1,-11,190
733,3776,0,-10,190
743,3757,0,-10,189
753,3278,-1,-10,189
763,3768,-1,-10,189
773,3765,-1,-11,188
783,3765,-1,-11,188
793,3419,-1,-11,187
803,3776,-2,-11,186
813,3759,-3,-11,186
823,3764,-3,-11,185
833,3768,-3,-11,184
843,3763,-4,-11,183
853,3733,-4,-11,183
863,3495,-4,-12,182
873,3757,-4,-12,181
883,3363,-4,-12,180
893,3492,-4,-12,179
903,3770,-4,-12,178
913,3759,-4,-12,177
922,3756,-4,-12,176
933,3714,-4,-12,175
943,3738,-4,-12,175
953,3267,-3,-13,174
962,3751,-3,-13,173
973,3746,-3,-13,172
983,3726,-3,-14,171
993,3613,-3,-14,171
1003,3758,-4,-14,170
1013,3748,-4,-15,169
1023,3448,-3,-15,169
1033,3741,-3,-15,168
1043,3270,-2,-15,168
1053,3221,-2,-15,167
1063,3227,-2,-15,167
1073,3776,-1,-15,167
1083,3751,-1,-15,166
1093,3758,-1,-15,166
1103,3763,-1,-15,166
1113,3755,0,-14,166
1123,3769,1,-14,166
1133,3234,1,-14,167
1143,3724,2,-14,167
1153,3399,3,-14,167
1163,3761,4,-14,168
1172,3783,5,-14,168
1183,3764,6,-14,168
1193,3552,7,-14,169
1203,3766,8,-14,170
1212,3203,9,-14,170
1223,3505,10,-14,171
1233,3759,11,-15,172
1243,3762,12,-15,173
1253,3747,13,-16,174
1263,3767,14,-15,175
1273,3765,15,-16,176
1283,3763,16,-16,177
1293,3759,17,-16,179
1303,3731,18,-16,180
1313,3755,19,-16,181
1323,3778,19,-17,182
1333,3736,20,-17,184
1343,3739,20,-18,185
1353,3493,19,-18,187
1363,3780,19,-19,188
1373,3763,19,-20,190
1383,3214,19,-20,191
1393,3758,20,-21,192
1403,3747,22,-21,194
1413,3743,23,-22,195
1422,3199,24,-22,196
1433,3772,24,-23,197
1443,3750,25,-24,198
1453,3210,26,-24,199
1462,3776,27,-25,200
1473,3324,27,-25,200
1483,3765,27,-25,201
1493,3760,27,-26,202
1503,3212,28,-26,203
1513,3721,28,-27,203
1523,3759,28,-27,204
1533,3518,28,-27,205
1543,3744,28,-28,205
1553,3586,27,-28,205
1563,3752,27,-28,206
1573,3768,26,-29,206
1583,3761,26,-29,207
1593,3147,25,-29,207
1603,3505,25,-29,207
1613,3753,24,-29,207
1623,3757,23,-29,207
1633,3770,22,-29,207
1643,3767,21,-28,207
1653,3768,21,-28,207
1663,3753,20,-28,207
1672,3770,19,-28,206
1683,3310,18,-27,206
1693,3402,17,-27,205
1703,3775,16,-27,204
1712,3775,15,-26,203
1723,3166,14,-26,202
1733,3758,13,-26,201
1743,3401,13,-26,200
1753,3768,13,-26,199
1763,3196,13,-26,198
1773,3765,13,-26,196
1783,3766,13,-26,195
1793,3150,12,-26,193
1803,3763,12,-25,192
1813,3743,12,-24,190
1823,3728,11,-24,189
1833,3772,11,-23,187
1843,3767,10,-23,186
1853,3519,9,-22,184
1863,3704,9,-21,183
1873,3737,8,-21,182
1883,3178,8,-20,180
1893,3688,8,-20,179
1903,3213,8,-20,177
1913,3748,9,-19,175
1922,3698,8,-19,173
1933,3767,8,-19,172
1943,3762,7,-20,171
1953,3766,7,-20,170
1962,3760,6,-20,168
1973,3740,6,-20,167
1983,3675,6,-20,166
1993,3207,6,-21,165
2003,3554,7,-21,164
2013,3778,7,-22,163
2023,3228,8,-22,163
2033,3263,9,-22,162
2043,3766,9,-22,161
2053,3753,10,-22,161
2063,3755,10,-22,161
2073,3748,10,-22,160
2083,3767,10,-22,160
2093,3760,10,-22,160
2103,3379,10,-22,160
2113,3249,10,-22,161
2123,3653,11,-22,161
2133,3576,11,-22,161
2143,3759,12,-22,162
2153,3770,12,-22,162
2163,3742,13,-22,163
2172,3768,14,-22,164
2183,3760,14,-22,164
2193,3750,15,-22,165
2203,3768,16,-22,166
2212,3763,17,-23,167
2223,3376,18,-23,168
2233,3159,19,-24,170
2243,3761,20,-24,171
2253,3692,20,-25,172
