Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1889,0,0,180
13,1900,0,0,180
23,1888,0,0,180
33,1891,0,-1,180
43,1904,0,-1,180
53,1899,0,-1,180
62,1888,0,-1,180
73,1887,0,-1,180
83,1890,0,-1,180
93,1911,0,-1,180
102,1885,0,-1,180
113,1892,0,-2,180
123,1929,0,-2,180
133,1995,0,-2,180
143,2064,0,-2,180
153,1908,0,-2,180
163,1902,1,-2,180
173,2239,1,-2,180
183,1927,1,-2,180
193,1919,1,-3,180
203,1935,1,-3,180
213,1952,1,-3,180
223,1898,1,-3,180
233,1914,1,-3,180
243,1950,1,-3,180
253,2163,1,-3,180
263,2028,1,-3,180
273,1942,0,-4,180
283,1957,0,-4,180
293,2023,0,-4,180
303,3003,0,-4,180
312,2342,0,-4,180
323,2057,1,-4,180
333,2113,1,-4,180
343,3236,1,-4,180
352,2804,1,-4,180
363,1961,2,-5,180
373,2768,2,-5,180
383,2538,2,-5,180
393,2477,2,-5,180
403,1976,2,-5,180
413,2007,2,-5,180
423,2364,2,-5,180
433,2268,3,-5,180
443,1977,3,-5,180
453,1918,3,-6,180
463,2284,3,-6,180
473,2159,3,-6,180
483,1999,3,-6,180
493,2064,2,-6,180
503,2114,2,-6,180
513,2129,2,-6,180
523,2251,2,-6,180
533,2467,2,-6,180
543,2747,2,-7,180
553,1922,2,-7,180
562,1929,2,-7,180
573,2463,2,-7,180
583,1990,2,-7,180
593,1999,2,-7,180
602,1921,2,-7,180
613,2355,2,-7,180
623,2779,2,-8,180
633,1968,3,-8,180
643,1922,3,-8,180
653,2238,3,-8,180
663,2000,3,-8,180
673,1912,3,-8,180
683,1915,3,-8,180
693,2600,2,-8,180
703,2555,2,-9,180
713,2291,2,-9,180
723,1950,2,-9,180
733,2015,2,-9,180
743,2036,2,-9,180
753,2016,2,-9,180
763,1855,2,-9,180
773,2127,2,-9,180
783,2035,2,-10,180
793,1983,2,-10,180
803,1895,2,-10,180
812,1926,2,-10,180
823,2288,2,-10,180
833,2105,3,-10,180
843,1944,2,-10,180
852,1956,3,-11,180
863,2376,3,-11,180
873,2238,3,-11,180
883,1918,3,-11,180
893,1921,3,-11,180
903,2307,3,-11,180
913,2105,3,-11,180
923,1907,3,-11,180
933,1902,3,-11,180
943,2061,3,-12,180
953,1974,3,-12,180
963,1930,3,-12,180
973,2093,3,-12,180
983,1910,3,-12,180
993,2676,3,-12,180
1003,1951,3,-12,180
1013,2020,3,-12,180
1023,1904,3,-13,180
1033,1913,3,-13,180
1043,1926,3,-13,180
1053,1946,3,-13,180
1062,1984,3,-13,180
1073,1979,3,-13,180
1083,1918,3,-13,180
1093,2048,3,-14,180
1102,2017,3,-14,180
1113,1996,3,-14,180
