Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
26391,1902,165,-86,-46
26401,1925,162,-86,-43
26411,1919,163,-86,-44
26421,1912,161,-86,-43
26431,1910,162,-86,-44
26441,1906,161,-86,-42
26451,1908,161,-86,-43
26461,1904,160,-86,-42
26471,1913,159,-86,-41
26481,1904,158,-86,-40
26491,1910,157,-86,-39
26501,1910,156,-86,-37
26511,1916,154,-86,-36
26521,1912,153,-86,-35
26531,1905,155,-86,-36
26541,1907,154,-86,-36
26551,1910,156,-86,-37
26561,1912,156,-86,-38
26571,1911,156,-86,-38
26581,1911,157,-86,-39
0,1914,157,-86,-39
10,1903,160,-86,-42
20,1911,163,-86,-45
30,1902,167,-86,-49
40,1903,172,-86,-53
50,1908,173,-85,-55
60,1905,176,-86,-58
70,1910,178,-85,-60
80,1923,179,-85,-61
90,1925,-180,-85,-62
100,1924,-178,-85,-64
110,1921,-180,-85,-63
120,1916,-177,-85,-65
130,1934,-174,-85,-68
140,1946,-173,-85,-69
150,1955,-168,-85,-74
160,1965,-166,-85,-76
170,1971,-165,-85,-76
180,2016,-162,-84,-79
190,1990,-162,-84,-79
200,2015,-161,-84,-80
210,1978,-160,-83,-81
220,2002,-160,-83,-80
230,1965,-160,-83,-80
240,1970,-159,-83,-80
250,1952,-158,-83,-81
260,1980,-158,-83,-81
270,1940,-157,-83,-81
280,2032,-157,-83,-81
290,2082,-158,-82,-80
300,2206,-158,-83,-79
310,2108,-157,-82,-79
320,2379,-158,-82,-78
330,2500,-158,-82,-78
340,2522,-158,-82,-77
350,2641,-158,-82,-77
360,2549,-159,-82,-76
370,3103,-159,-82,-76
380,2741,-156,-82,-77
390,2848,-157,-82,-76
400,3295,-156,-82,-77
410,3178,-156,-82,-77
420,3082,-156,-82,-76
430,3348,-156,-82,-76
440,3572,-156,-82,-76
450,3318,-155,-82,-76
460,3526,-155,-82,-77
470,3457,-154,-81,-77
480,3683,-154,-81,-77
490,3745,-153,-81,-78
500,3766,-151,-81,-80
510,3743,-150,-81,-80
520,3737,-149,-82,-82
530,3725,-149,-82,-82
540,3720,-148,-82,-82
550,3738,-149,-82,-82
560,3720,-151,-82,-80
570,3738,-151,-82,-81
580,3690,-152,-82,-81
590,3733,-151,-81,-82
600,3737,-150,-81,-83
610,3721,-152,-81,-82
620,3725,-151,-81,-84
630,3761,-148,-81,-86
640,3759,-147,-81,-88
650,3704,-144,-81,-91
660,3753,-141,-81,-94
670,3734,-141,-81,-95
680,3758,-139,-81,-97
690,3752,-139,-81,-97
700,3695,-139,-81,-98
710,3707,-126,-82,-110
720,3717,-129,-82,-107
730,3728,-137,-81,-101
740,3653,-141,-81,-99
750,3727,-147,-79,-92
760,3770,-150,-78,-89
770,3759,-148,-79,-92
780,3695,-144,-79,-95
790,3760,-145,-80,-95
800,3748,-146,-80,-95
810,3650,-146,-80,-96
820,3713,-147,-80,-95
830,3699,-146,-80,-96
840,3719,-146,-80,-96
850,3781,-147,-81,-96
860,3677,-151,-81,-93
870,3722,-154,-81,-89
880,3725,-155,-81,-89
890,3746,-155,-81,-89
900,3710,-154,-80,-90
910,3705,-155,-81,-90
920,3732,-154,-81,-90
930,3732,-156,-81,-88
940,3720,-157,-81,-87
950,3700,-158,-82,-86
960,3712,-161,-82,-84
970,3705,-161,-82,-84
980,3771,-162,-82,-83
990,3712,-162,-82,-84
1000,3731,-162,-82,-83
1010,3691,-161,-82,-84
1020,3745,-161,-82,-85
1030,3783,-161,-82,-85
1040,3762,-160,-82,-86
1050,3713,-162,-82,-84
1060,3687,-163,-82,-83
1070,3726,-163,-82,-83
1080,3742,-163,-82,-83
1090,3706,-162,-82,-83
1100,3693,-161,-82,-84
1110,3767,-162,-82,-82
1120,3705,-162,-82,-82
1130,3657,-165,-82,-78
1140,3717,-166,-83,-77
1150,3718,-167,-83,-75
1160,3757,-171,-83,-70
1170,3686,-174,-83,-68
1180,3671,-174,-83,-67
1190,3767,-175,-83,-65
1200,3684,-175,-83,-66
1210,3772,-178,-83,-63
1220,3712,180,-83,-61
1230,3682,179,-84,-61
1240,3675,178,-84,-59
1250,3682,175,-84,-56
