Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1883,-92,-87,269
13,1890,-92,-87,268
23,1899,-91,-87,267
33,1910,-90,-87,267
43,1876,-89,-87,266
53,1887,-88,-87,265
63,1905,-87,-87,264
73,1891,-86,-87,263
83,1876,-85,-87,262
93,1932,-84,-87,261
103,1884,-84,-87,261
112,1934,-84,-87,261
123,1890,-84,-87,260
133,1888,-85,-87,262
143,2033,-84,-88,261
153,1901,-82,-88,259
163,1882,-81,-88,258
173,1912,-80,-88,257
183,2080,-78,-88,255
193,2159,-77,-88,254
203,1903,-75,-88,252
213,1870,-73,-88,250
223,1979,-71,-88,248
233,2168,-69,-88,246
243,1901,-67,-88,244
253,1887,-65,-88,243
263,1913,-64,-88,241
273,2031,-62,-88,239
283,1906,-60,-89,237
293,1897,-58,-89,235
303,1929,-61,-88,237
313,2224,-60,-88,237
323,1911,-61,-88,238
333,1916,-61,-88,238
343,1914,-60,-88,237
353,1958,-60,-88,237
362,2404,-59,-88,237
373,3267,-59,-88,237
383,2007,-57,-88,235
393,1986,-56,-88,234
403,2684,-54,-88,232
413,3776,-53,-88,232
423,2841,-56,-88,235
433,2659,-53,-88,232
443,2423,-52,-88,231
453,3759,-53,-88,232
463,3737,-54,-88,233
473,3785,-54,-88,233
483,3767,-53,-88,232
493,3504,-50,-88,230
503,3792,-51,-88,231
513,3745,-49,-88,228
523,3740,-54,-88,233
533,3251,-53,-88,232
543,3728,-58,-88,237
553,3782,-54,-88,233
563,3744,-57,-87,235
573,3757,-56,-87,235
583,3753,-58,-87,237
593,3792,-60,-87,239
603,3495,-62,-87,240
612,3747,-60,-87,238
623,3458,-61,-86,240
633,3242,-60,-86,238
643,3740,-59,-86,237
653,3744,-64,-86,242
663,3745,-62,-85,240
673,3778,-66,-85,244
683,3760,-71,-85,249
693,3736,-72,-85,250
703,3775,-77,-85,255
713,3758,-76,-85,254
723,3783,-75,-85,253
733,3759,-72,-84,250
743,3420,-72,-84,250
753,3712,-72,-84,249
763,3754,-72,-84,248
773,3775,-74,-84,251
783,3757,-73,-84,250
793,3350,-73,-84,250
803,3766,-76,-84,253
813,3776,-74,-84,251
823,3336,-75,-84,252
833,3737,-78,-84,254
843,3792,-77,-84,253
853,3483,-76,-84,252
862,3751,-78,-84,254
873,3317,-76,-84,252
883,3750,-77,-84,253
893,3776,-78,-84,254
903,3766,-77,-84,252
913,3174,-78,-85,253
923,3764,-80,-85,255
933,3803,-77,-85,252
943,3699,-79,-85,254
953,3725,-80,-85,255
963,3755,-77,-85,252
973,3251,-79,-85,254
983,3455,-77,-85,252
993,3348,-76,-85,250
1003,3764,-80,-86,254
1013,3760,-78,-85,252
1023,3786,-77,-85,251
1033,3770,-80,-85,254
1043,3747,-79,-85,253
1053,3761,-81,-85,255
1063,3763,-82,-85,255
1073,3768,-80,-85,253
1083,3757,-82,-85,255
1093,3589,-82,-85,255
1103,3566,-83,-85,255
1112,3499,-84,-85,257
1123,3756,-82,-85,254
1133,3733,-82,-85,254
1143,3307,-85,-85,258
1153,3736,-80,-85,252
1163,3761,-83,-85,255
1173,3195,-85,-85,256
1183,3538,-81,-85,252
1193,3750,-85,-85,256
1203,3371,-83,-85,254
1213,3759,-81,-85,252
1223,3154,-85,-85,255
1233,3767,-82,-85,252
1243,3472,-84,-85,254
1253,3738,-85,-85,255
1263,3711,-82,-85,252
1273,3756,-85,-85,255
1283,3776,-84,-85,253
1293,3616,-81,-85,250
1303,3727,-84,-85,253
1313,3766,-81,-85,250
1323,3750,-83,-85,252
1333,3584,-85,-85,254
1343,3749,-82,-85,250
1353,3689,-84,-85,252
1362,3215,-85,-85,253
1373,3225,-83,-85,251
1383,3765,-87,-85,255
1393,3761,-82,-85,250
1403,3754,-84,-85,252
1413,3776,-85,-85,253
1423,3743,-80,-85,247
1433,3176,-83,-85,250
1443,3482,-81,-85,248
1453,3373,-82,-85,248
1463,3333,-86,-85,253
1473,3517,-83,-85,250
1483,3669,-85,-85,252
1493,3695,-87,-85,253
1503,3183,-85,-85,251
1513,3751,-88,-85,254
1523,3748,-84,-85,249
1533,3748,-86,-85,251
1543,3743,-87,-85,252
1553,3727,-84,-85,249
1563,3194,-88,-85,252
1573,3757,-85,-85,249
1583,3749,-85,-85,250
1593,3255,-89,-85,253
1603,3411,-84,-85,248
1612,3737,-89,-85,252
1623,3379,-88,-85,251
1633,3767,-85,-85,248
1643,3756,-90,-85,253
1653,3523,-86,-85,249
1663,3743,-90,-85,252
1673,3167,-90,-85,253
1683,3764,-88,-85,250
1693,3557,-89,-85,251
1703,3748,-86,-85,248
1713,3741,-88,-85,249
1723,3768,-87,-85,248
1733,3326,-86,-85,247
1743,3491,-88,-85,249
1753,3764,-84,-85,245
1763,3174,-87,-85,248
1773,3775,-89,-85,249
1783,3764,-86,-85,246
1793,3764,-89,-85,249
1803,3723,-88,-85,248
1813,3772,-87,-85,247
1823,3753,-89,-85,248
1833,3746,-86,-85,246
1843,3656,-91,-85,250
1853,3792,-94,-85,253
1862,3788,-93,-85,252
1873,3752,-93,-85,252
1883,3771,-88,-85,247
1893,3495,-87,-85,246
1903,3740,-89,-85,247
1913,3148,-91,-85,249
1923,3714,-94,-85,251
1933,3455,-92,-85,250
1943,3759,-92,-85,250
1953,3265,-90,-85,247
1963,3417,-88,-85,245
1973,3692,-92,-85,249
1983,3614,-91,-85,247
1993,3739,-92,-85,249
2003,3680,-93,-85,249
2013,3797,-93,-85,249
2023,2667,-96,-85,252
2033,2474,-102,-86,257
2043,1960,-105,-86,261
2053,2203,-106,-86,261
2063,2776,-104,-86,259
2073,2455,-105,-85,259
2083,2721,-103,-85,257
2093,2016,-104,-86,258
2103,1904,-107,-86,261
2112,2316,-107,-86,261
2123,2817,-104,-86,258
2133,2032,-103,-86,256
2143,2500,-98,-86,251
2153,3251,-95,-86,248
2163,2512,-89,-86,242
2173,1970,-86,-85,239
2183,2229,-84,-85,237
2193,3257,-83,-85,237
2203,3080,-84,-85,238
2213,2105,-87,-85,240
2223,2061,-89,-85,243
2233,2342,-89,-85,243
2243,2815,-89,-86,243
2253,2591,-87,-86,242
2263,2367,-86,-86,241
2273,2078,-86,-86,241
2283,3043,-85,-86,240
2293,2761,-85,-86,241
2303,2571,-85,-86,240
2313,1701,-84,-86,240
2323,3045,-84,-86,240
2333,2770,-85,-86,240
2343,2490,-86,-86,241
2353,1987,-87,-86,242
2362,2160,-85,-86,240
2373,3117,-83,-86,238
2383,3127,-80,-87,235
2393,2651,-77,-87,232
2403,2510,-74,-86,228
2413,3344,-72,-86,226
2423,3039,-69,-86,223
2433,2608,-66,-86,220
2443,1938,-63,-86,217
2453,3094,-60,-86,214
2463,3099,-56,-86,211
2473,2766,-55,-86,210
2483,2043,-53,-86,207
2493,2739,-50,-86,205
2503,2501,-48,-86,203
2513,2805,-47,-86,202
2523,2137,-48,-86,202
2533,3158,-49,-86,203
2543,3184,-51,-86,205
2553,2956,-54,-86,208
2563,2247,-57,-86,212
2573,2624,-62,-86,217
2583,3134,-66,-86,221
2593,3022,-68,-86,222
2603,2837,-66,-86,220
2612,2256,-63,-86,217
2623,3170,-60,-86,214
2633,2937,-55,-86,209
2643,2570,-53,-86,207
2653,2289,-54,-86,208
2663,2591,-56,-86,211
2673,3091,-60,-86,215
2683,2654,-66,-86,220
2693,2747,-69,-86,223
2703,1948,-68,-86,222
2713,3092,-64,-86,218
2723,3199,-61,-86,215
2733,2719,-58,-86,212
2743,2032,-57,-86,211
2753,2831,-60,-86,214
2763,3014,-64,-86,218
2773,2800,-69,-86,223
2783,2034,-70,-86,224
2793,2738,-67,-86,221
2803,2778,-63,-86,217
2813,2802,-59,-86,213
2823,1979,-59,-86,213
2833,2312,-62,-86,217
2843,3276,-67,-86,221
2853,3072,-71,-86,225
2862,1976,-73,-86,227
2873,2690,-69,-86,223
2883,1891,-64,-86,218
2893,3040,-64,-86,218
2903,3144,-59,-86,213
2913,2089,-62,-86,216
2923,1773,-65,-86,219
2933,2534,-63,-86,217
2943,3130,-69,-86,223
2953,1925,-67,-86,221
2963,1790,-70,-86,224
2973,2271,-77,-86,231
2983,2387,-77,-86,231
2993,2622,-73,-86,228
3003,2428,-70,-86,224
3013,1946,-74,-86,228
3023,2118,-68,-86,222
3033,2609,-71,-86,225
3043,1938,-68,-86,222
3053,1955,-74,-86,228
3063,2218,-72,-86,226
3073,2628,-76,-86,230
3083,1969,-77,-86,231
3093,1952,-84,-86,238
3103,2314,-88,-86,242
3112,2576,-84,-87,238
3123,2437,-86,-86,240
3133,1901,-89,-86,243
3143,2016,-97,-86,251
3153,2241,-97,-86,252
3163,2070,-102,-86,256
3173,2459,-102,-86,256
3183,1929,-108,-86,263
3193,2106,-110,-86,264
3203,2911,-113,-86,267
3213,2382,-110,-86,264
3223,1895,-115,-86,269
3233,1808,-116,-86,271
3243,2688,-119,-86,273
3253,2113,-116,-86,270
3263,1914,-121,-86,275
3273,2022,-125,-86,279
3283,2908,-121,-86,275
3293,2320,-118,-86,272
3303,2461,-123,-86,277
3313,1918,-124,-86,278
3323,2775,-119,-86,273
3333,2664,-117,-86,271
3343,1915,-122,-86,276
3353,2019,-122,-86,277
3362,1941,-118,-86,272
3373,2799,-121,-86,275
3383,2439,-125,-86,279
3393,1903,-121,-86,275
3403,1923,-119,-86,273
3413,2833,-123,-86,277
3423,2543,-122,-86,276
3433,1926,-118,-86,272
3443,1924,-122,-86,276
3453,2782,-120,-86,274
3463,2456,-117,-86,271
3473,1956,-120,-86,274
3483,1914,-121,-86,275
3493,3039,-117,-86,271
3503,2793,-120,-86,274
3513,2311,-120,-86,274
3523,2020,-117,-86,271
3533,1919,-121,-86,275
3543,2951,-121,-86,276
3553,2458,-118,-86,272
3563,1917,-120,-86,275
3573,2640,-120,-86,274
3583,2840,-117,-86,271
3593,2359,-121,-86,275
3603,2148,-119,-86,273
3612,1911,-117,-86,271
3623,2795,-121,-86,275
3633,2344,-119,-86,272
3643,1899,-117,-86,271
3653,1912,-121,-86,275
3663,2822,-118,-86,272
3673,2440,-118,-86,272
3683,2208,-121,-86,274
3693,1909,-118,-86,272
3703,2114,-120,-86,274
3713,2780,-119,-86,273
3723,2294,-117,-86,271
3733,1916,-120,-86,274
3743,2627,-118,-86,272
3753,2701,-119,-86,273
3763,2760,-119,-86,273
3773,2363,-118,-86,272
3783,2018,-121,-86,275
3793,2692,-119,-86,272
3803,2877,-120,-86,273
3813,2362,-118,-86,272
3823,1957,-118,-86,271
3833,2235,-120,-86,273
3843,2704,-118,-86,272
3853,2258,-120,-86,274
3862,1914,-118,-86,272
3873,2234,-119,-86,273
3883,2846,-118,-86,272
3893,2477,-118,-86,271
3903,2175,-119,-86,273
3913,1867,-117,-86,271
3923,2824,-118,-86,272
3933,2375,-117,-86,270
