Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
0,1906,-140,-89,-98
13,1905,-149,-89,-89
23,1907,-139,-89,-100
33,1901,-133,-89,-105
40,1901,-133,-89,-105
53,1905,-134,-89,-105
63,1903,-141,-90,-97
73,1900,-133,-89,-106
83,1914,-143,-89,-95
93,1906,-119,-89,-120
103,1908,-142,-89,-97
113,1911,-129,-89,-109
123,1927,-132,-89,-106
133,1940,-147,-89,-91
142,1945,-143,-89,-95
153,1950,-155,-89,-83
160,1950,-155,-89,-83
173,1958,-157,-89,-81
183,1968,-154,-89,-84
193,1955,-144,-89,-95
203,1935,-140,-89,-98
213,1986,-144,-89,-94
223,1976,-157,-89,-81
233,1963,-163,-89,-75
240,1963,-163,-89,-75
250,1927,-175,-89,-63
263,1943,-174,-89,-64
273,1970,-172,-90,-67
283,1987,-169,-89,-70
293,2039,-162,-89,-76
303,2110,-153,-89,-85
313,2175,-144,-89,-94
323,2173,-145,-89,-93
333,2302,-142,-89,-96
343,2466,-138,-89,-100
353,2483,-144,-89,-94
363,2427,-151,-89,-86
370,2427,-151,-89,-86
380,2442,-145,-89,-93
392,2971,-167,-89,-70
403,3107,-138,-89,-99
413,3106,-148,-89,-89
423,3366,-169,-88,-68
433,3430,-168,-88,-69
440,3430,-168,-88,-69
453,3267,-134,-89,-102
463,3532,-128,-89,-109
473,3516,-152,-89,-85
483,3585,-162,-88,-74
493,3670,-157,-89,-79
503,3582,-157,-88,-79
510,3582,-157,-88,-79
523,3733,-157,-88,-79
533,3736,-154,-89,-82
543,3704,-156,-88,-80
553,3687,-156,-88,-79
563,3625,-153,-88,-82
570,3625,-153,-88,-82
583,3688,-151,-89,-85
593,3658,-150,-88,-85
603,3710,-154,-88,-82
613,3636,-149,-88,-87
620,3636,-149,-88,-87
630,3791,-147,-88,-89
642,3650,-148,-88,-88
653,3728,-145,-88,-91
663,3673,-151,-88,-85
670,3673,-151,-88,-85
680,3676,-146,-88,-90
693,3731,-153,-88,-83
700,3731,-153,-88,-83
710,3669,-149,-89,-87
723,3654,-153,-88,-83
733,3727,-149,-88,-87
743,3766,-143,-88,-93
753,3654,-149,-88,-86
763,3637,-153,-88,-83
773,3775,-150,-88,-86
783,3647,-155,-88,-81
793,3663,-151,-88,-84
800,3663,-151,-88,-84
813,3702,-154,-88,-81
820,3702,-154,-88,-81
833,3693,-146,-88,-89
843,3768,-150,-88,-86
853,3601,-146,-89,-90
863,3649,-138,-89,-98
873,3646,-150,-89,-86
880,3646,-150,-89,-86
890,3673,-154,-88,-82
903,3741,-154,-88,-81
913,3625,-152,-88,-84
923,3728,-140,-88,-95
933,3765,-145,-88,-91
943,3736,-139,-89,-97
953,3681,-124,-89,-112
963,3670,-130,-89,-106
973,3672,-126,-89,-109
980,3672,-126,-89,-109
990,3720,-128,-89,-108
1003,3648,-135,-89,-100
1013,3711,-128,-89,-107
1020,3711,-128,-89,-107
1030,3743,-132,-89,-103
1043,3717,-115,-89,-120
1053,3671,-123,-89,-112
1063,3721,-111,-89,-124
1073,3726,-110,-89,-125
1083,3651,-127,-89,-108
1093,3713,-123,-89,-112
1103,3633,-130,-88,-105
1113,3697,-135,-88,-100
1120,3697,-135,-88,-100
1133,3580,-123,-88,-112
1142,3669,-127,-88,-108
1153,3742,-119,-88,-116
1163,3656,-123,-88,-111
1173,3767,-128,-88,-107
1180,3767,-128,-88,-107
1193,3770,-133,-88,-102
1203,3712,-129,-88,-106
1213,3571,-119,-88,-116
1223,3654,-124,-88,-111
1230,3654,-124,-88,-111
1240,3718,-118,-88,-117
1253,3649,-118,-88,-117
1263,3723,-118,-88,-117
1273,3748,-117,-88,-118
1283,3713,-122,-88,-113
1293,3636,-116,-88,-119
1303,3678,-118,-88,-117
1313,3704,-123,-88,-112
1323,3705,-115,-88,-120
1333,3746,-119,-88,-116
1343,3677,-120,-88,-115
1353,3618,-111,-88,-124
1363,3613,-117,-88,-118
1373,3727,-119,-88,-116
1383,3685,-116,-88,-119
1392,3784,-123,-87,-112
1400,3784,-123,-87,-112
1413,3757,-121,-87,-114
1423,3730,-123,-87,-112
1433,3609,-115,-88,-120
1440,3609,-115,-88,-120
1450,3593,-121,-87,-114
1463,3670,-119,-88,-116
1473,3736,-125,-87,-110
1483,3632,-120,-88,-115
1493,3705,-120,-87,-115
1503,3669,-126,-87,-109
1513,3624,-117,-88,-118
1520,3624,-117,-88,-118
1530,3674,-118,-87,-117
1543,3697,-117,-88,-118
1553,3711,-125,-87,-110
1563,3631,-125,-87,-110
1570,3631,-125,-87,-110
1580,3655,-124,-87,-111
1593,3748,-119,-88,-116
1603,3743,-122,-87,-113
1613,3610,-123,-87,-112
1623,3658,-118,-87,-116
1630,3658,-118,-87,-116
1640,3666,-122,-87,-113
1653,3690,-118,-87,-117
1663,3619,-126,-87,-109
1673,3644,-119,-87,-116
1683,3671,-124,-87,-111
1693,3688,-122,-87,-113
1700,3688,-122,-87,-113
1710,3563,-115,-87,-120
1723,3700,-116,-88,-119
1733,3594,-121,-87,-114
1740,3594,-121,-87,-114
