Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1880,0,0,180
13,1909,0,0,180
23,1883,0,0,180
33,1907,0,-1,180
43,1914,0,-1,180
53,1889,0,-1,180
63,1895,0,-1,180
73,1887,0,-1,180
83,1927,0,-1,181
93,1900,0,-1,181
103,1909,0,-1,181
113,1910,1,-2,181
123,1925,1,-2,181
133,1922,1,-2,181
143,1901,1,-2,182
153,1936,1,-2,182
163,2016,2,-2,182
173,2070,2,-2,182
182,1911,3,-2,182
193,1915,3,-3,183
203,1927,3,-3,183
213,2120,4,-3,183
223,1967,4,-3,183
233,1911,4,-3,183
243,1976,4,-3,183
253,1925,4,-4,183
263,2038,4,-4,183
273,1920,4,-4,183
283,1969,5,-4,183
293,2077,5,-4,183
303,2157,5,-4,183
313,2352,5,-4,183
323,1401,6,-4,183
333,2052,6,-5,183
343,3295,6,-5,183
353,1817,6,-5,183
363,1469,7,-5,183
373,1822,7,-5,183
383,3755,7,-5,183
393,3760,7,-5,183
403,3744,7,-5,183
413,2156,7,-6,183
423,2656,7,-6,183
432,3230,7,-5,183
443,3712,7,-5,183
453,3448,7,-5,184
463,3460,7,-5,184
473,3783,7,-5,184
483,3652,7,-5,184
493,3764,7,-5,184
503,3743,7,-5,184
513,3326,7,-5,184
523,3378,7,-5,184
533,3744,7,-5,184
543,3725,7,-6,184
553,3314,6,-6,184
563,3361,6,-6,184
573,3760,5,-6,185
583,3797,5,-6,185
593,3768,5,-6,185
603,3792,4,-6,185
613,3767,4,-7,185
623,3708,3,-7,185
633,3742,3,-7,186
643,3274,3,-7,186
653,3786,3,-7,186
663,3734,2,-7,186
673,3725,2,-7,186
682,3750,2,-8,187
693,3442,1,-8,187
703,3770,1,-8,187
713,3739,0,-8,187
723,3746,0,-8,187
733,3776,0,-8,187
743,3250,0,-9,187
753,3758,-1,-9,187
763,3759,-1,-9,187
773,3650,-1,-9,187
783,3757,-2,-9,187
793,3778,-2,-9,187
803,3347,-3,-9,187
813,3735,-3,-9,187
823,3375,-3,-9,187
833,3748,-3,-9,187
843,3738,-4,-9,187
853,3528,-4,-10,186
863,3804,-4,-10,186
873,3789,-4,-10,186
883,3778,-4,-10,186
893,3775,-5,-10,186
903,3735,-5,-10,185
913,3648,-5,-10,185
923,3458,-5,-10,185
932,3754,-5,-10,185
943,3760,-5,-10,184
953,3783,-5,-10,184
963,3734,-5,-10,184
973,3770,-5,-10,183
983,3737,-5,-11,183
993,3788,-5,-11,183
1003,3754,-5,-11,183
1013,3380,-5,-11,182
1023,3326,-5,-11,182
1033,3736,-5,-11,181
1043,3460,-5,-11,181
1053,3359,-5,-11,180
1063,3692,-5,-12,180
1073,3648,-5,-12,180
1083,3776,-5,-12,179
1093,3576,-4,-12,179
1103,3775,-4,-12,178
1113,3757,-4,-12,178
1123,3769,-4,-13,178
1133,3744,-3,-13,178
1143,3767,-3,-13,177
1153,3405,-2,-13,177
1163,3742,-2,-14,177
1173,3761,-2,-14,176
1182,3479,-1,-15,176
1193,3747,-1,-15,176
1203,3771,-1,-14,176
1213,3731,0,-15,176
1223,3784,0,-15,176
1233,3739,1,-15,176
1243,3743,1,-15,176
1253,3689,2,-15,177
1263,3774,2,-15,177
1273,3780,2,-15,177
1283,3711,3,-15,178
1293,3751,3,-15,178
1303,3400,3,-15,178
1313,3776,3,-16,179
1323,3660,3,-16,179
1333,3776,4,-15,179
1343,3768,4,-16,180
1353,3190,4,-15,180
1363,3751,4,-16,181
1373,3772,4,-16,181
1383,3772,4,-16,182
1393,3748,4,-16,182
1403,3744,4,-16,183
1413,3744,5,-16,184
1423,3764,5,-16,184
1432,3766,6,-16,185
1443,3762,6,-17,185
1453,3758,7,-17,186
1463,3760,7,-17,187
1473,3776,7,-17,187
1483,3707,7,-17,188
1493,3510,7,-17,188
1503,3755,7,-17,189
1513,3760,8,-17,189
1523,3344,8,-18,190
1533,3181,8,-18,191
1543,3703,8,-18,191
1553,3751,8,-18,191
1563,3632,8,-19,191
1573,3773,8,-19,192
1583,3718,7,-19,192
1593,3711,7,-19,192
1603,3701,6,-19,192
1613,3760,6,-19,192
1623,3328,5,-19,192
1633,3759,3,-20,193
1643,3783,3,-20,193
1653,3778,3,-21,193
1663,3538,2,-21,193
1673,3740,2,-22,193
1682,3719,1,-22,193
1693,3607,1,-22,193
1703,3773,0,-22,193
1713,3188,0,-22,193
1723,3392,0,-22,193
1733,3751,0,-22,192
1743,3768,-1,-22,192
1753,3180,-1,-22,192
1763,3739,-2,-22,191
1773,3775,-2,-22,191
1783,3311,-2,-22,191
1793,3772,-3,-22,190
1803,3148,-3,-22,190
1813,3772,-3,-22,189
1823,3758,-4,-22,189
1833,3764,-4,-23,188
1843,3761,-4,-22,188
1853,3759,-5,-23,187
1863,3758,-5,-22,187
1873,3755,-5,-22,186
1883,3348,-5,-22,186
1893,3755,-5,-23,185
1903,3778,-5,-23,184
1913,3783,-5,-23,184
1923,3581,-5,-23,183
1932,3821,-5,-23,182
1943,3753,-6,-23,182
1953,3772,-6,-23,181
1963,3756,-6,-23,180
1973,3738,-6,-23,180
1983,3750,-5,-24,179
1993,3127,-5,-24,178
2003,3735,-5,-24,178
