Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1899,0,0,180
13,1885,0,0,180
22,1894,0,0,180
33,1888,0,-1,180
43,1896,0,-1,180
53,1890,0,-1,180
62,1894,0,-1,180
73,1997,0,-1,180
83,1993,0,-1,180
93,1976,0,-1,180
103,1900,0,-1,180
113,1887,0,-1,180
123,1983,0,-2,180
133,2041,0,-2,180
143,1951,0,-2,180
153,1887,0,-2,180
163,1908,0,-2,180
173,2055,1,-2,180
183,1887,1,-2,180
193,1887,1,-2,180
203,2023,1,-3,180
213,1995,1,-3,180
223,1888,1,-3,180
233,1906,1,-3,180
243,1930,1,-3,180
253,1929,1,-3,180
263,1960,1,-3,180
272,1935,0,-3,180
283,1906,0,-3,180
293,1934,0,-4,180
303,2929,0,-4,180
312,3179,0,-4,180
323,1917,1,-4,180
333,3456,1,-4,180
343,1540,1,-4,180
353,2760,1,-4,180
363,2218,1,-5,180
373,1982,1,-5,180
383,1961,1,-5,180
393,1745,2,-5,180
403,1922,2,-5,180
413,1884,2,-5,180
423,1927,2,-5,180
433,2638,2,-5,180
443,2414,2,-6,180
453,1902,2,-6,180
463,1916,1,-6,180
473,1923,1,-6,180
483,2390,1,-6,180
493,1913,1,-6,180
503,1924,1,-6,180
513,2268,1,-6,180
522,2185,1,-6,180
533,1906,1,-7,180
543,1893,1,-7,180
553,2018,1,-7,180
562,2062,1,-7,180
573,1912,1,-7,180
583,1974,1,-7,180
593,1964,1,-7,180
603,1990,1,-7,180
613,2006,1,-8,180
623,2180,1,-8,180
633,2033,1,-8,180
643,1924,1,-8,180
653,2720,1,-8,180
663,2591,1,-8,180
673,1916,1,-8,180
683,1907,1,-8,180
693,2336,1,-8,180
703,2753,1,-9,180
713,1904,1,-9,180
723,1912,1,-9,180
733,2127,1,-9,180
743,2083,1,-9,180
753,2066,1,-9,180
763,2093,1,-9,180
772,1926,1,-9,180
783,2058,1,-10,180
793,2339,1,-10,180
803,2266,1,-10,180
812,2109,1,-10,180
823,2736,1,-10,179
833,2687,1,-10,179
843,2455,1,-10,179
853,1914,1,-10,179
863,2647,1,-11,179
873,1875,1,-11,179
883,2624,1,-11,179
893,1908,1,-11,179
903,1902,1,-11,179
913,2656,1,-11,179
923,2629,1,-11,179
933,2734,1,-12,179
943,2051,1,-12,179
953,2033,1,-12,179
963,2162,1,-12,179
973,2092,1,-12,179
