Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1886,0,0,180
13,1869,0,0,180
23,1893,0,0,180
33,1900,0,-1,180
43,1887,0,-1,180
53,1870,0,-1,180
63,1893,0,-1,180
73,1879,0,-1,180
83,1988,0,-1,180
93,1892,0,-1,180
103,1891,0,-1,180
113,1995,0,-2,180
123,1983,0,-2,180
133,1881,0,-2,180
143,1864,0,-2,180
153,2032,0,-2,180
163,2024,0,-2,180
173,1899,0,-2,180
183,1911,0,-2,180
193,2089,0,-3,180
203,1978,0,-3,180
213,1905,0,-3,180
223,1906,0,-3,180
233,1882,0,-3,180
243,2009,0,-3,180
252,1903,0,-3,180
263,1910,0,-3,180
273,2018,0,-4,180
283,1888,0,-4,180
293,2181,0,-4,180
303,1937,0,-4,180
313,2401,0,-4,180
323,3171,0,-4,180
333,1932,1,-4,180
343,1385,1,-4,180
353,2333,1,-4,180
363,3701,1,-5,180
373,2924,1,-5,180
383,1284,2,-5,180
393,2794,2,-5,180
403,3429,2,-5,180
413,3741,2,-5,180
423,2255,3,-5,180
433,3701,3,-5,181
443,3736,3,-5,181
453,3787,3,-5,181
463,2996,3,-6,181
473,3311,3,-6,181
483,3745,3,-5,181
493,3744,3,-6,181
502,3768,3,-6,181
513,3596,3,-6,181
523,3351,3,-6,181
533,3758,3,-6,181
543,3753,3,-6,181
553,3743,3,-6,181
563,3792,3,-6,181
573,3740,3,-7,181
583,3729,3,-7,182
593,3512,3,-7,182
603,3770,3,-7,182
613,3765,3,-7,182
623,3755,3,-7,183
633,3751,3,-8,183
643,3766,3,-8,183
653,3686,3,-8,183
663,3351,3,-8,183
673,3447,3,-8,184
683,3759,3,-8,184
693,3745,3,-8,184
703,3784,2,-8,184
713,3736,2,-9,184
723,3770,2,-9,184
733,3747,2,-9,185
743,3416,2,-9,185
752,3527,2,-9,185
763,3354,2,-9,185
773,3239,1,-9,185
783,3264,1,-9,185
793,3440,1,-10,185
803,3775,1,-10,185
813,3776,1,-10,185
823,3771,1,-10,185
833,3753,1,-10,185
843,3727,1,-10,185
853,3284,1,-10,185
863,3778,1,-10,185
873,3745,1,-10,185
883,3638,1,-11,185
893,3764,1,-11,185
903,3747,1,-11,185
913,3705,1,-11,185
923,3773,1,-11,185
933,3558,1,-11,185
943,3760,0,-11,185
953,3466,0,-11,185
963,3748,0,-11,184
973,3585,0,-12,184
983,3760,0,-12,184
