Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
52357,1873,108,-89,63
52366,1901,103,-89,68
52376,1886,99,-89,72
52386,1880,94,-89,77
52396,1903,90,-89,81
52406,1920,85,-89,86
52416,1910,82,-89,88
52426,1907,79,-89,92
52435,1912,75,-89,96
52446,1901,72,-89,99
52456,1906,67,-89,104
52466,1896,64,-89,107
52475,1895,70,-89,101
52486,1904,68,-89,103
52496,1912,65,-89,106
52506,1935,68,-89,103
52516,1975,65,-89,106
52526,1897,69,-89,102
52536,1926,64,-89,107
52546,1923,60,-89,110
52556,2216,56,-89,115
52566,1884,51,-89,119
52576,1925,53,-89,118
52586,1914,55,-89,116
52596,2124,57,-89,114
52606,1890,57,-89,114
52616,1900,53,-89,118
52626,1933,50,-89,121
52636,1947,46,-89,125
52646,1881,48,-89,123
52656,1896,46,-89,125
52666,2048,46,-89,125
52676,2094,42,-89,129
52685,2305,40,-89,131
52696,1904,36,-89,135
52706,2139,39,-89,132
52716,2064,39,-89,132
52725,3188,40,-89,132
52736,1942,39,-89,132
52746,2159,34,-89,137
52756,3656,37,-89,134
52766,3060,37,-89,135
52776,1498,37,-89,135
52786,2152,34,-89,137
52796,2804,31,-89,140
52806,2533,30,-89,142
52816,2680,35,-89,136
52826,2121,37,-89,134
52836,1563,39,-89,132
52846,3109,39,-89,132
52856,2694,44,-89,127
52866,2055,47,-89,125
52876,3204,44,-89,127
52886,2758,42,-89,129
52896,2575,40,-89,132
52906,2018,39,-89,132
52916,1950,41,-89,131
52926,2532,49,-89,123
52935,3264,52,-89,120
52946,2029,43,-89,128
52956,2312,40,-89,131
52966,2301,35,-88,136
52975,3044,33,-89,138
52986,2075,33,-89,139
52996,2078,39,-89,132
53006,2062,44,-89,127
53016,3080,51,-89,120
53026,2076,48,-89,124
53036,2137,45,-89,127
53046,2092,40,-89,131
53056,3126,39,-89,133
53066,2102,41,-89,131
53076,2257,42,-89,129
53086,2342,51,-89,120
53096,3009,58,-89,114
53106,2087,57,-89,114
53116,2183,54,-89,117
53126,2249,47,-89,124
53136,3126,42,-89,129
53146,2024,42,-89,129
53156,2346,43,-89,129
53166,2376,49,-89,122
53176,3088,63,-89,109
53185,2600,72,-89,100
