Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1867,-71,-83,231
13,1898,-71,-84,231
23,1908,-70,-84,230
33,1904,-70,-84,231
43,1894,-70,-84,231
53,1900,-70,-84,231
63,1903,-70,-84,230
73,1966,-69,-84,230
82,1914,-69,-84,230
93,1944,-69,-84,230
103,1907,-69,-84,230
113,1907,-70,-84,231
122,1904,-69,-84,231
133,2043,-70,-84,231
143,1906,-69,-83,231
153,1894,-69,-83,231
163,1900,-68,-83,230
173,1912,-68,-83,230
183,1908,-68,-83,231
193,1911,-68,-83,231
203,1920,-68,-83,231
213,1882,-69,-83,232
223,1969,-69,-83,232
233,1920,-69,-83,232
243,1913,-69,-83,233
253,1951,-69,-83,233
263,1920,-69,-83,233
273,1992,-69,-84,233
283,1924,-69,-84,233
293,1985,-68,-84,232
303,2353,-68,-84,232
313,2695,-68,-84,232
323,1917,-67,-84,232
332,2021,-66,-84,231
343,3540,-66,-84,231
353,2412,-66,-84,231
363,2587,-65,-84,231
372,2036,-64,-84,230
383,3761,-63,-84,229
393,3658,-63,-84,228
403,3442,-61,-84,227
413,1927,-62,-84,228
423,3074,-60,-84,226
433,3490,-61,-85,227
443,3639,-62,-85,228
453,3746,-63,-85,229
463,2684,-65,-85,230
473,3747,-67,-85,233
483,3747,-69,-85,235
493,3761,-68,-85,233
503,3764,-65,-85,231
513,3758,-67,-84,233
523,3747,-65,-84,230
533,3788,-66,-84,232
543,3789,-65,-84,231
553,3775,-69,-85,235
563,3328,-67,-85,233
573,3647,-68,-84,233
582,3783,-69,-84,233
593,3381,-68,-84,233
603,3768,-72,-84,237
613,3772,-76,-84,240
622,3767,-78,-84,241
633,3742,-82,-84,245
643,3755,-84,-84,246
653,3188,-83,-83,245
663,3758,-83,-83,245
673,3342,-81,-83,243
683,3788,-84,-83,246
693,3375,-85,-83,246
703,3759,-84,-83,245
713,3233,-87,-83,247
723,3766,-88,-83,248
733,3356,-88,-83,248
743,3768,-87,-83,247
753,3761,-87,-83,247
763,3764,-87,-83,246
773,3769,-85,-83,245
783,3761,-88,-83,247
793,3757,-86,-83,244
803,3775,-85,-83,243
813,3208,-88,-84,246
823,3577,-86,-84,244
832,3767,-87,-84,244
843,3768,-88,-84,245
853,3767,-85,-84,242
863,3708,-87,-85,244
872,3741,-87,-85,244
883,3331,-84,-85,241
893,3756,-84,-85,240
903,3784,-82,-85,238
913,3739,-78,-85,234
