Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
20262,1892,154,-88,-11
20273,1926,157,-88,-14
20283,1919,159,-88,-16
20293,1917,159,-88,-16
20303,1916,157,-88,-14
20313,1913,156,-88,-13
20323,1910,155,-88,-12
20333,1912,157,-88,-14
20343,1910,155,-88,-12
20353,1910,156,-88,-13
20363,1913,155,-88,-12
20373,1911,157,-88,-14
20383,1912,162,-88,-18
20393,1918,161,-88,-18
20403,1924,162,-88,-18
20413,1930,160,-88,-16
20423,1922,161,-88,-17
20433,1920,156,-88,-12
20443,1916,157,-88,-13
20453,1913,158,-88,-14
0,1926,155,-88,-11
10,1902,153,-88,-9
20,1907,151,-88,-7
30,1904,154,-88,-10
40,1905,153,-88,-9
49,1901,160,-88,-16
60,1905,164,-88,-19
70,1907,169,-88,-25
80,1916,171,-87,-27
90,1932,174,-87,-30
100,1923,175,-87,-31
110,1943,176,-87,-32
120,1922,178,-87,-33
130,1964,179,-87,-34
140,1944,-178,-87,-36
150,1922,-175,-87,-39
160,1954,-176,-87,-37
170,1953,-173,-87,-40
180,1999,-171,-86,-42
190,2081,-170,-86,-42
200,1995,-167,-86,-44
210,1945,-167,-86,-43
220,1982,-169,-86,-41
230,1940,-167,-86,-42
240,1976,-168,-86,-41
250,2001,-168,-86,-40
260,1978,-167,-86,-40
270,1929,-166,-86,-41
280,2008,-167,-85,-40
290,2027,-166,-86,-40
299,2145,-165,-86,-40
310,2370,-167,-86,-38
320,2440,-166,-86,-39
330,2272,-165,-86,-39
340,2952,-164,-85,-40
350,2589,-162,-85,-41
360,2792,-160,-85,-42
370,2875,-161,-85,-41
380,2748,-165,-85,-37
390,2899,-165,-85,-36
400,3134,-163,-85,-37
410,3238,-163,-85,-36
420,3420,-164,-85,-35
430,3157,-164,-85,-35
440,3450,-162,-85,-36
450,3238,-160,-86,-37
460,3575,-159,-86,-38
470,3492,-163,-86,-33
480,3773,-159,-87,-37
490,3766,-162,-86,-34
500,3741,-164,-86,-31
510,3777,-168,-85,-27
520,3756,-171,-85,-24
530,3715,-172,-85,-24
540,3767,-173,-85,-22
549,3741,-177,-85,-19
560,3744,-179,-85,-17
570,3706,179,-85,-16
580,3692,178,-85,-15
590,3726,177,-86,-14
600,3657,175,-86,-14
610,3741,174,-86,-13
620,3696,174,-86,-14
630,3707,173,-87,-14
640,3706,151,-88,9
650,3715,135,-89,24
660,3746,104,-89,55
670,3759,137,-88,21
680,3706,150,-88,7
690,3667,166,-87,-10
700,3731,180,-87,-22
710,3631,-173,-87,-29
720,3682,-172,-87,-31
730,3701,-171,-88,-32
740,3664,-166,-88,-37
750,3730,-169,-88,-35
760,3759,-170,-88,-34
770,3764,-168,-87,-35
780,3609,-167,-87,-36
790,3763,-166,-87,-37
799,3778,-165,-87,-39
810,3733,-166,-87,-39
820,3741,-167,-88,-38
830,3655,-168,-87,-38
840,3683,-167,-87,-39
850,3697,-167,-87,-38
860,3716,-168,-87,-38
870,3750,-168,-87,-38
880,3781,-169,-87,-37
890,3744,-171,-87,-35
900,3737,-173,-87,-34
910,3732,-174,-87,-32
920,3737,-176,-87,-30
930,3733,-175,-87,-31
940,3641,-175,-86,-32
950,3645,-175,-87,-31
960,3734,-175,-86,-32
970,3783,-175,-86,-31
980,3737,-176,-87,-31
990,3684,-175,-86,-31
1000,3739,-177,-87,-29
1010,3773,-177,-86,-30
1020,3713,-177,-86,-30
1030,3560,-175,-87,-31
1040,3659,-173,-87,-33
1049,3731,-171,-87,-36
1060,3782,-169,-87,-37
1070,3757,-168,-87,-38
1080,3771,-167,-87,-39
1090,3741,-165,-87,-41
1100,3691,-163,-86,-42
1110,3701,-159,-87,-46
1120,3622,-159,-86,-46
1130,3623,-156,-87,-49
1140,3745,-154,-86,-50
1150,3768,-154,-86,-50
1160,3659,-152,-86,-51
1170,3715,-153,-86,-49
1180,3696,-155,-86,-47
1190,3692,-153,-86,-48
1200,3714,-156,-85,-45
1210,3760,-154,-86,-48
1220,3769,-154,-86,-48
1230,3680,-153,-86,-49
1240,3645,-152,-86,-50
1250,3662,-152,-86,-50
1260,3680,-152,-86,-51
1270,3685,-152,-86,-51
1280,3660,-154,-86,-49
1290,3689,-151,-87,-52
1299,3734,-146,-88,-57
1310,3741,-142,-88,-61
1320,3741,-148,-88,-56
1330,3678,-149,-87,-54
1340,3704,-153,-87,-50
1350,3755,-156,-87,-47
1360,3648,-155,-87,-47
1370,3726,-156,-87,-46
1380,3671,-159,-86,-43
1390,3687,-157,-86,-45
1400,3704,-158,-86,-44
1410,3735,-157,-86,-45
1420,3675,-153,-86,-49
1430,3673,-153,-86,-48
1440,3700,-151,-87,-50
1450,3768,-150,-87,-52
1460,3650,-152,-86,-50
1470,3718,-152,-86,-49
1480,3778,-151,-86,-50
1490,3683,-150,-87,-51
1500,3687,-151,-87,-50
1510,3698,-148,-87,-53
1520,3741,-151,-87,-51
1530,3714,-157,-86,-45
