Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1876,0,0,180
13,1906,0,0,180
23,1897,0,0,180
32,1846,0,-1,180
43,1898,0,-1,180
53,1894,0,-1,180
63,1890,0,-1,180
72,1939,0,-1,180
83,1905,0,-1,180
93,1916,0,-1,181
103,1935,0,-2,181
113,1953,1,-2,181
123,1919,1,-2,181
133,1929,1,-2,181
143,1933,2,-2,181
153,1903,2,-2,181
163,1927,2,-2,182
173,1959,2,-2,182
183,2024,3,-2,182
193,1906,3,-3,182
203,1919,3,-3,182
213,2024,3,-3,182
223,2159,3,-3,182
233,2072,3,-3,182
243,1953,3,-4,182
253,1992,3,-4,183
263,2044,3,-4,183
273,2186,4,-4,183
282,1918,4,-4,183
293,2109,4,-4,183
303,2034,4,-4,183
313,1932,4,-4,183
322,1937,4,-4,183
333,2406,5,-5,183
343,2938,5,-5,183
353,2835,5,-5,182
363,2014,5,-5,182
373,3747,5,-5,182
383,3780,5,-5,182
393,3678,5,-5,182
403,3478,6,-5,183
413,1624,6,-5,183
423,3646,6,-5,183
433,3775,6,-6,183
443,3476,6,-6,183
453,3292,6,-6,183
463,3428,5,-6,183
473,3776,5,-6,183
483,3757,5,-6,183
493,3748,5,-7,183
503,3773,5,-6,183
513,3787,5,-7,183
523,3765,5,-7,183
532,3745,5,-7,183
543,3756,5,-7,183
553,3750,5,-8,183
563,3761,5,-8,183
572,3709,4,-8,183
583,3200,4,-8,184
593,3198,3,-8,184
603,3268,3,-8,184
613,3762,3,-8,184
623,3744,2,-8,184
633,3661,2,-9,184
643,3792,1,-9,185
653,3780,1,-9,185
663,3738,0,-9,185
673,3271,0,-9,185
683,3764,0,-10,185
693,3770,-1,-10,185
703,3787,-1,-10,185
713,3357,-1,-10,185
723,3775,-2,-10,185
733,3761,-2,-10,185
743,3748,-2,-10,185
753,3503,-2,-10,185
763,3743,-2,-10,185
773,3776,-3,-10,185
782,3649,-3,-10,185
793,3776,-4,-11,185
803,3747,-4,-11,185
813,3739,-4,-11,184
822,3756,-5,-11,184
833,3759,-5,-11,184
843,3765,-5,-11,184
853,3431,-6,-11,184
863,3774,-6,-11,183
873,3387,-6,-11,183
883,3249,-6,-11,183
893,3352,-6,-11,183
903,3365,-6,-12,183
913,3758,-6,-12,183
923,3753,-6,-12,182
933,3775,-6,-12,182
