Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
0,1906,61,-89,195
10,1928,63,-89,193
20,1932,57,-89,198
30,1915,61,-89,195
40,1911,62,-89,194
50,1920,70,-89,186
60,1916,71,-89,185
70,1911,72,-89,184
80,1944,73,-89,183
90,1920,77,-89,179
100,1924,70,-89,186
110,1911,74,-89,182
120,1917,75,-89,181
130,1914,72,-89,184
140,1936,73,-89,183
150,1952,59,-89,197
160,1917,60,-89,196
170,1920,69,-89,187
180,1918,68,-89,188
190,2158,75,-89,181
200,2127,80,-89,176
210,1955,80,-89,176
220,2036,77,-89,179
230,2203,79,-89,177
240,2045,86,-89,170
250,1917,92,-89,164
260,1922,96,-89,161
270,1935,91,-89,165
280,1953,92,-89,164
290,1900,93,-89,163
300,1912,96,-89,160
310,1991,91,-89,165
320,2321,91,-89,165
330,2884,95,-89,161
340,1928,96,-89,160
350,1964,97,-89,159
360,2176,92,-89,164
370,3696,87,-89,169
380,2703,89,-89,167
390,2016,90,-90,166
400,2119,82,-90,176
410,2139,75,-90,183
420,2362,86,-90,172
430,3299,72,-89,186
440,2560,91,-90,168
450,1947,51,-89,208
460,3314,43,-89,216
470,2902,95,-89,164
480,2054,128,-89,130
490,3338,116,-89,143
500,3019,67,-89,192
510,2995,33,-89,225
520,2543,31,-89,227
530,1784,45,-89,213
540,1982,61,-89,196
550,3012,85,-89,172
560,2724,105,-89,152
570,1980,122,-89,136
580,2258,138,-89,119
590,3029,149,-89,108
600,1905,156,-89,101
610,2406,164,-89,93
620,1887,173,-89,84
630,2948,177,-89,80
640,2608,-169,-90,66
650,2013,3,-90,254
660,1970,14,-89,243
670,2576,16,-89,241
680,3071,28,-89,229
690,2298,32,-89,225
700,1764,33,-89,224
710,3139,48,-89,209
720,2019,60,-89,198
730,2696,78,-89,179
740,2109,62,-89,195
750,2959,75,-89,182
760,3103,84,-89,173
770,2595,98,-89,159
780,2172,73,-89,183
790,3019,56,-89,201
800,2688,31,-89,226
810,2896,22,-89,235
820,2024,27,-89,229
830,1980,41,-90,216
840,2691,29,-89,227
850,2840,70,-90,187
860,2030,99,-89,158
870,1931,100,-89,157
880,3158,112,-89,146
890,2663,82,-89,176
900,2184,55,-89,202
910,2178,41,-89,216
920,3181,46,-89,211
930,3039,42,-89,215
940,2953,44,-89,213
950,2466,59,-89,198
960,2048,36,-89,221
970,3073,46,-90,211
980,3138,110,-90,148
990,1837,177,-90,81
1000,3192,142,-90,116
1010,2842,59,-90,199
1020,2924,32,-89,226
1030,2776,17,-89,242
1040,3148,17,-88,242
1050,3316,18,-88,241
1060,2830,15,-87,244
1070,2233,15,-87,244
1080,2297,18,-87,241
1090,2927,17,-88,242
1100,3111,18,-88,241
1110,2961,26,-88,233
1120,1971,35,-89,225
1130,3213,43,-89,217
1140,2049,54,-89,205
1150,3008,58,-89,202
1160,1974,35,-89,225
1170,2593,26,-89,235
1180,2975,19,-88,242
1190,2974,16,-88,245
1200,2829,16,-88,245
1210,2047,18,-88,243
1220,2895,23,-88,239
1230,2876,30,-88,231
1240,2771,37,-88,224
1250,3224,35,-88,226
1260,1992,33,-88,228
1270,3393,37,-88,224
1280,2561,40,-88,221
1290,1799,46,-89,215
1300,2145,48,-89,213
1310,3027,46,-89,216
1320,2951,33,-89,229
1330,2837,29,-88,233
1340,3276,28,-88,234
1350,3255,30,-89,232
1360,3164,30,-88,232
1370,3125,27,-88,235
1380,2076,29,-88,233
