Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
46352,1906,-7,-87,98
46362,1922,-10,-87,100
46372,1939,-11,-87,102
46382,1939,-13,-87,104
46392,1927,-14,-87,105
46402,1927,-16,-87,107
46412,1923,-16,-87,107
46422,1927,-15,-87,106
46432,1923,-13,-87,104
46442,1918,-13,-87,104
46452,1910,-11,-87,101
46462,1915,-11,-87,102
46472,1923,-9,-87,100
46482,1915,-10,-87,101
46492,1919,-11,-87,101
46502,1921,-11,-87,102
46512,1932,-12,-87,103
46522,1926,-13,-87,104
46532,1923,-14,-87,105
46542,1918,-15,-87,107
46552,1919,-13,-87,105
46562,1917,-12,-87,104
46572,1923,-12,-87,103
46582,1919,-7,-88,99
46592,1923,-4,-87,95
46602,1928,-5,-87,96
46612,1920,-3,-87,95
46622,1918,-6,-87,97
46632,1919,-4,-87,96
46642,1928,-7,-87,98
46652,1926,-7,-87,98
46662,1923,-8,-87,100
46672,1923,-9,-87,101
46682,1921,-6,-87,98
46692,1927,-7,-87,99
46702,1919,-3,-87,96
46712,1920,-5,-87,97
46722,1921,-4,-87,96
46732,1922,-6,-87,99
46742,1921,-4,-88,97
0,1919,-5,-87,98
10,1918,-5,-87,98
20,1918,-6,-87,99
30,1911,-10,-87,103
40,1917,-14,-87,108
50,1916,-14,-87,108
60,1921,-21,-87,115
70,1925,-23,-87,117
80,1936,-27,-87,122
90,1941,-30,-87,125
100,1931,-34,-87,129
110,1940,-35,-87,131
120,1940,-38,-87,134
130,1926,-37,-87,134
140,1949,-36,-87,134
150,1966,-39,-87,136
160,1965,-41,-87,140
170,1964,-47,-88,146
180,1996,-48,-88,147
190,1985,-51,-88,150
200,2016,-51,-88,151
210,1999,-52,-88,152
220,1976,-59,-88,160
230,2011,-65,-88,166
240,1993,-69,-88,171
250,1986,-77,-89,179
260,1968,-83,-88,-176
270,1967,-93,-88,-165
280,1975,-101,-89,-157
290,1980,-116,-89,-142
300,2084,-132,-89,-125
310,2132,-154,-89,-104
320,2260,-167,-89,-90
330,2492,173,-89,-71
340,2491,170,-89,-68
350,2536,157,-89,-54
360,2689,144,-89,-42
370,2851,129,-89,-27
380,3117,114,-89,-12
390,2826,127,-89,-24
400,2833,116,-89,-14
410,3250,112,-89,-9
420,3218,65,-89,38
430,3251,96,-89,7
440,3286,97,-89,6
450,3291,115,-88,-12
460,3457,126,-88,-23
470,3659,132,-87,-29
480,3706,129,-87,-26
490,3694,117,-87,-15
500,3709,106,-88,-3
510,3754,108,-88,-6
520,3710,104,-88,-1
530,3717,100,-88,2
540,3769,90,-87,12
550,3623,72,-87,30
560,3673,64,-87,38
570,3718,62,-87,38
580,3775,50,-87,51
590,3722,45,-87,55
600,3683,32,-87,69
610,3647,29,-86,71
620,3684,26,-86,74
630,3707,25,-86,76
640,3692,19,-85,82
650,3673,13,-85,87
660,3734,10,-84,91
670,3699,8,-84,93
680,3675,7,-84,93
690,3654,5,-84,96
700,3720,2,-84,98
710,3716,0,-84,101
720,3633,-2,-84,103
730,3731,-2,-84,103
740,3665,-4,-85,104
750,3698,-6,-85,106
760,3705,-8,-85,108
770,3730,-15,-86,115
780,3644,-15,-86,116
790,3759,-19,-86,120
800,3747,-19,-86,120
810,3736,-16,-86,117
820,3767,-18,-86,119
830,3681,-15,-87,116
840,3697,-12,-87,113
850,3670,-15,-87,116
860,3690,-14,-87,114
870,3698,-17,-87,117
880,3701,-11,-87,111
890,3676,-8,-87,108
900,3723,-5,-87,105
910,3621,-5,-87,105
920,3695,-10,-87,109
930,3684,-9,-87,108
940,3628,-9,-87,107
950,3738,-7,-87,105
960,3733,-6,-86,103
970,3712,-6,-86,102
980,3724,-6,-86,101
990,3694,-9,-86,103
1000,3709,-12,-86,105
1010,3651,-13,-86,106
1020,3740,-19,-87,111
1030,3636,-19,-86,110
1040,3701,-27,-87,118
1050,3616,-28,-86,119
1060,3631,-33,-86,122
