Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1891,-20,-87,183
13,1910,-19,-87,181
23,1902,-17,-87,179
33,1904,-15,-87,177
42,1913,-14,-87,176
53,1899,-12,-87,174
63,1891,-10,-87,172
73,1938,-9,-87,171
83,1952,-7,-87,169
93,1914,-5,-87,167
103,1902,-4,-87,166
113,1890,-6,-86,168
123,1964,-3,-86,165
133,1905,-1,-87,163
143,1891,-3,-87,165
153,1895,-1,-86,163
163,1892,-1,-86,163
173,1912,0,-86,162
183,1893,-2,-86,164
193,1895,-2,-86,164
203,1887,0,-86,163
213,1927,1,-86,161
223,1907,4,-86,159
233,1896,4,-86,158
243,2000,5,-86,157
252,2147,7,-86,156
263,1892,9,-86,154
273,1925,10,-86,152
283,1883,12,-86,151
292,2083,13,-86,150
303,1911,14,-86,148
313,1890,15,-86,148
323,1885,16,-86,146
333,2175,16,-86,146
343,2022,15,-86,147
353,1925,14,-86,149
363,1931,12,-86,150
373,1959,11,-86,151
383,2862,10,-86,153
393,1859,8,-86,154
403,1924,7,-86,156
413,1919,6,-86,157
423,2879,7,-86,156
433,1912,9,-86,155
443,1903,11,-86,153
453,2118,13,-86,151
463,2656,11,-86,153
473,1913,12,-86,152
483,1906,15,-87,149
493,2040,12,-86,152
502,2100,14,-86,150
513,1911,16,-87,148
523,1970,13,-87,150
533,1960,13,-86,150
542,1957,14,-87,149
553,2330,10,-87,153
563,1915,12,-87,151
573,1939,10,-87,153
583,1913,8,-87,155
593,2336,10,-87,153
603,1906,7,-87,156
613,1933,9,-87,155
623,2352,10,-87,153
633,2564,8,-87,156
643,1955,10,-87,153
653,1952,9,-86,155
663,2006,10,-87,154
673,2039,12,-87,152
683,1976,9,-86,154
693,1915,10,-87,153
703,2140,9,-86,155
713,2617,10,-87,153
723,1927,14,-86,149
733,1928,12,-86,152
743,2079,12,-86,151
752,1996,11,-86,152
763,1921,11,-86,152
773,1924,11,-87,152
783,1969,9,-87,154
792,1885,10,-87,153
803,2280,8,-87,155
813,1971,9,-87,154
823,1919,7,-86,156
833,1977,6,-87,157
843,1983,7,-87,157
853,2027,5,-87,158
863,1944,6,-87,157
873,1969,8,-86,156
883,2253,6,-86,158
893,2182,7,-87,156
903,1887,5,-86,158
913,1950,6,-87,158
923,2181,7,-86,156
933,1928,5,-87,158
943,1988,6,-87,157
953,1953,5,-87,158
963,2219,6,-87,157
973,2039,6,-86,157
983,2118,5,-87,158
993,2007,6,-87,157
1002,1985,4,-87,159
1013,2477,5,-87,158
1023,1929,4,-87,159
1033,1916,2,-87,161
1042,1988,3,-87,160
1053,2454,2,-87,161
1063,2224,3,-87,161
1073,1854,3,-87,160
1083,1940,2,-87,161
1093,2096,3,-87,160
1103,1977,2,-87,162
1113,1923,3,-87,161
1123,1919,3,-87,161
1133,2753,1,-87,163
1143,1912,2,-87,162
1153,1921,0,-87,163
1163,1930,2,-87,162
1173,2221,1,-87,163
1183,2246,-1,-87,164
1193,1923,0,-87,163
1203,1911,-1,-87,164
1213,2211,0,-87,163
1223,2332,2,-87,162
1233,2132,0,-87,164
1243,1985,1,-87,162
1252,2017,0,-86,163
1263,1906,1,-87,162
1273,1944,1,-86,163
1283,1895,-1,-86,164
1292,2023,0,-86,163
1303,2382,-1,-86,164
1313,1911,1,-86,163
1323,1931,1,-86,163
1333,1912,-1,-86,164
1343,2517,0,-86,163
1353,1980,-1,-86,165
1363,1887,0,-86,164
1373,2073,-1,-86,165
1383,2718,-3,-86,166
1393,1903,-2,-86,165
1403,1890,-2,-86,166
1413,2091,-2,-86,165
1423,2515,-2,-86,165
1433,1882,-2,-86,166
1443,1901,-1,-86,165
1453,1972,-3,-87,166
1463,2103,-2,-87,165
1473,1997,0,-87,163
1483,1952,-1,-87,165
1493,1957,0,-87,163
1502,1963,-1,-87,164
1513,2327,0,-87,164
1523,1911,-1,-87,164
1533,1914,-2,-87,166
1542,1951,-1,-87,164
1553,2427,-2,-87,165
1563,1909,-1,-87,164
1573,1939,-1,-87,165
1583,1920,-3,-87,166
1593,2464,-2,-87,165
1603,1907,-3,-87,166
1613,1902,-2,-87,165
1623,2035,-1,-87,164
1633,2670,-3,-87,166
1643,1921,-1,-87,165
1653,1924,-3,-87,166
1663,1905,-1,-87,165
1673,2662,0,-87,164
1683,1921,-2,-87,165
1693,1908,0,-87,164
1703,1908,1,-87,163
1713,1907,2,-87,162
1723,1960,2,-87,161
1733,1944,0,-87,163
1743,1921,-1,-87,164
1752,2057,-4,-87,167
1763,1921,-2,-87,166
1773,1936,0,-87,163
1783,1915,-2,-87,166
1792,2111,-1,-87,164
1803,2551,-2,-87,165
1813,1905,0,-87,163
1823,1918,0,-87,163
1833,1919,-1,-87,164
1843,2521,0,-87,163
1853,1932,-1,-87,164
1863,1909,1,-87,162
1873,1918,3,-87,160
