Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
41428,1914,-41,-88,150
41438,1935,-40,-88,149
41448,1942,-40,-88,149
41458,1930,-42,-87,151
41468,1927,-44,-87,154
41478,1928,-44,-87,153
41488,1929,-42,-87,152
41498,1933,-42,-87,151
41508,1926,-41,-87,151
41518,1931,-42,-87,152
41528,1931,-41,-87,151
41538,1928,-40,-87,151
41548,1926,-40,-87,150
41558,1924,-39,-87,150
41568,1925,-37,-87,148
41578,1933,-39,-87,150
41588,1931,-40,-87,152
41598,1933,-42,-87,154
41608,1932,-43,-87,155
41618,1927,-43,-87,155
41628,1932,-42,-87,155
41638,1926,-41,-87,154
41648,1923,-43,-87,156
41658,1924,-45,-87,159
41668,1926,-43,-87,157
41678,1917,-43,-87,158
41688,1921,-45,-87,160
41698,1923,-48,-87,163
41708,1928,-48,-87,163
41718,1927,-49,-87,165
41728,1933,-51,-87,167
41738,1927,-50,-88,166
41748,1935,-51,-88,168
41758,1934,-49,-88,166
41768,1929,-47,-87,165
41778,1930,-49,-87,167
41788,1928,-48,-87,165
41798,1925,-49,-88,167
41808,1928,-47,-88,166
41818,1926,-49,-88,168
0,1920,-47,-88,166
10,1923,-46,-88,165
20,1925,-49,-88,168
30,1915,-52,-88,172
40,1914,-53,-88,173
50,1921,-53,-88,173
60,1923,-55,-88,175
70,1917,-58,-88,179
80,1944,-68,-88,-172
90,1949,-79,-88,-161
100,1936,-82,-88,-157
110,1931,-88,-88,-152
120,1949,-91,-88,-149
130,1951,-92,-88,-147
140,1960,-92,-88,-147
150,1970,-92,-88,-147
160,1965,-96,-88,-143
170,1974,-103,-88,-136
180,2018,-113,-88,-126
190,2007,-121,-89,-118
200,1995,-121,-89,-118
210,2012,-118,-89,-121
220,1998,-117,-89,-122
230,1981,-123,-89,-116
240,1997,-131,-89,-108
250,2011,-140,-89,-98
260,1984,-147,-89,-92
270,1988,-153,-89,-86
280,2030,-155,-89,-83
290,2100,-146,-89,-93
300,2209,-152,-89,-87
310,2286,-152,-89,-87
320,2401,-156,-89,-83
330,2479,-164,-89,-75
340,2599,-155,-89,-84
350,2702,-148,-89,-91
360,3024,-143,-89,-96
370,2799,-138,-89,-101
380,2924,-138,-89,-102
390,2978,-140,-88,-99
400,3286,-149,-88,-91
410,3052,-135,-88,-105
420,3170,-138,-88,-101
430,3305,-138,-88,-102
