Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1900,3,-53,174
13,1900,3,-53,174
23,1895,3,-53,174
32,1887,3,-53,174
43,1900,3,-54,174
53,1884,3,-54,174
63,1904,3,-54,174
72,1876,3,-54,174
83,1875,3,-54,174
93,1884,3,-54,174
103,1904,3,-54,174
113,1904,3,-54,174
123,1984,3,-54,174
133,1887,3,-54,174
143,1901,3,-55,174
153,1897,3,-55,174
163,2073,3,-55,174
173,1888,3,-55,174
183,1907,3,-55,174
193,1904,3,-55,174
203,2008,3,-55,174
213,1894,3,-55,174
223,1892,3,-55,174
233,1907,3,-55,174
243,1934,3,-56,174
253,1969,3,-56,174
263,1956,3,-56,174
273,1935,3,-56,174
282,1892,3,-56,174
293,2220,3,-56,174
303,2318,3,-56,174
313,1902,3,-56,174
322,1911,3,-56,174
333,2980,3,-56,174
343,2771,3,-57,174
353,2783,3,-57,174
363,1911,3,-57,174
373,3736,4,-57,174
383,3767,4,-57,174
393,2952,4,-57,174
403,3008,4,-57,174
413,3504,4,-57,174
423,3483,5,-57,174
433,3782,5,-58,174
443,3768,5,-58,174
453,2505,5,-58,174
463,3263,6,-58,174
473,3775,6,-58,175
483,3704,6,-59,175
493,2096,6,-58,175
503,3005,6,-59,175
513,3683,7,-59,175
523,3354,7,-59,175
532,3744,7,-59,175
543,3652,7,-59,176
553,3735,7,-59,176
563,3258,7,-59,176
572,3706,7,-59,176
583,3771,6,-59,176
593,3775,6,-59,176
603,3752,6,-60,177
613,3748,6,-60,177
623,3744,6,-60,177
633,3780,6,-60,177
643,3757,5,-60,177
653,3748,5,-60,178
663,3780,5,-60,178
673,3505,5,-60,178
683,3760,5,-60,178
693,3648,5,-60,178
703,3291,4,-60,179
713,3732,4,-60,179
723,3205,4,-61,179
733,3520,4,-61,179
743,3758,4,-61,179
753,3766,4,-61,179
763,3781,3,-61,180
773,3758,3,-61,180
782,3745,3,-61,180
793,3228,3,-61,180
803,3763,3,-61,180
813,3779,3,-61,181
822,3764,3,-61,181
833,3770,2,-61,181
843,3746,2,-62,181
853,3736,2,-62,181
863,3783,2,-62,181
873,3789,2,-62,181
883,3789,2,-62,181
893,3772,1,-62,182
903,3185,1,-62,182
913,3699,1,-62,182
923,3746,1,-62,182
933,3775,1,-63,182
943,3782,1,-63,182
953,3680,1,-63,182
963,3772,1,-63,182
973,3789,1,-63,182
983,3551,1,-63,182
993,3752,1,-63,182
1003,3783,1,-63,182
1013,3783,1,-64,182
1023,3298,0,-64,182
1032,3762,0,-64,183
1043,3599,0,-64,183
1053,3210,0,-64,183
1063,3765,0,-64,183
1072,3724,0,-64,183
1083,3764,0,-64,183
1093,3790,0,-64,183
1103,3740,0,-64,183
1113,3728,0,-65,183
1123,3759,-1,-65,183
1133,3776,-1,-65,183
1143,3749,-1,-65,183
1153,3779,-1,-65,183
1163,3504,-1,-65,184
1173,3288,-1,-65,184
1183,3762,-1,-65,184
1193,3797,-2,-66,184
1203,3480,-2,-65,184
1213,3521,-2,-66,184
1223,3785,-2,-66,184
1233,3775,-2,-66,184
1243,3759,-3,-66,185
1253,3736,-3,-66,185
1263,3171,-3,-66,185
1273,3766,-3,-66,185
1282,3750,-3,-66,185
1293,3760,-3,-66,185
1303,3511,-3,-66,185
1313,3789,-4,-66,185
1322,3683,-4,-67,185
1333,3742,-4,-66,185
1343,3563,-4,-67,186
1353,3758,-4,-67,186
1363,3757,-4,-67,186
1373,3720,-4,-67,186
1383,3745,-5,-67,186
1393,3778,-5,-67,186
1403,3740,-5,-67,186
1413,3759,-5,-67,186
1423,3756,-5,-68,186
1433,3732,-5,-67,186
1443,3554,-5,-68,186
1453,3399,-5,-68,186
1463,3749,-6,-68,186
1473,3752,-6,-68,186
1483,3555,-6,-68,186
1493,3790,-6,-68,186
1503,3729,-6,-68,186
1513,3198,-6,-68,186
1523,3314,-6,-68,186
1532,3747,-6,-68,186
1543,3726,-6,-69,186
1553,3422,-6,-69,186
1563,3265,-7,-69,186
1572,3761,-6,-69,186
1583,3768,-7,-69,187
1593,3733,-7,-69,187
1603,3760,-7,-69,187
1613,3771,-7,-69,187
1623,3256,-7,-69,187
1633,3585,-8,-69,187
1643,3775,-8,-69,187
1653,3727,-8,-69,187
1663,3508,-9,-70,188
1673,3373,-8,-69,187
1683,3775,-9,-69,188
1693,3774,-9,-70,187
1703,3627,-9,-69,188
1713,3761,-9,-69,187
1723,3743,-9,-70,187
1733,3759,-10,-70,188
1743,3788,-10,-70,188
1753,3561,-10,-70,188
1763,3166,-10,-70,188
1773,3771,-10,-70,188
1782,3584,-11,-70,188
1793,3770,-11,-70,188
1803,3742,-11,-70,189
1813,3748,-11,-70,188
1822,3422,-12,-70,189
1833,3292,-12,-70,189
1843,3770,-12,-70,189
1853,3667,-12,-70,189
1863,3774,-13,-71,189
1873,3770,-13,-71,190
1883,3598,-13,-71,190
1893,3752,-14,-71,190
1903,3223,-14,-71,190
1913,3768,-14,-71,190
1923,3435,-15,-71,191
1933,3786,-15,-71,191
1943,3706,-15,-71,191
1953,3760,-15,-71,191
1963,3151,-16,-71,191
1973,3748,-16,-71,191
1983,3744,-16,-71,191
1993,3680,-17,-71,191
2003,3769,-17,-71,191
2013,3771,-17,-71,191
