Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
12822,1889,179,-82,-69
12832,1929,179,-82,-69
12842,1927,180,-82,-70
12852,1916,180,-82,-70
12862,1910,179,-82,-69
12872,1912,179,-82,-69
12882,1911,180,-82,-70
12892,1912,179,-82,-69
12902,1910,179,-82,-68
12912,1913,179,-82,-69
12922,1915,179,-82,-69
12932,1914,180,-82,-70
12942,1911,179,-82,-69
12952,1910,179,-82,-69
12962,1913,178,-82,-68
12972,1912,177,-82,-67
12982,1912,178,-82,-68
12992,1908,178,-82,-68
13002,1912,179,-82,-69
13012,1913,178,-82,-69
0,1907,178,-82,-69
10,1895,178,-82,-68
20,1895,177,-82,-68
30,1905,177,-82,-68
40,1906,176,-82,-67
50,1901,176,-82,-67
60,1895,176,-82,-67
70,1897,175,-82,-66
80,1903,176,-82,-67
90,1898,175,-82,-66
100,1927,174,-82,-65
110,1925,174,-82,-65
120,1923,173,-82,-65
130,1922,173,-82,-64
140,1933,173,-82,-64
150,1923,173,-82,-64
160,1930,172,-82,-63
170,1944,172,-82,-63
180,1924,173,-82,-64
190,1946,173,-82,-64
200,1985,174,-82,-65
210,1948,175,-82,-65
220,1986,176,-82,-66
230,1938,177,-82,-67
240,1978,178,-82,-67
250,1962,178,-82,-68
260,1932,179,-82,-69
270,1953,-180,-82,-69
280,1972,-180,-82,-70
290,1932,180,-82,-69
300,1975,180,-82,-69
310,2076,180,-83,-69
320,2090,180,-83,-69
330,2245,-180,-83,-69
340,2223,-180,-83,-69
350,2360,-180,-83,-69
360,2375,-179,-83,-69
370,2700,-179,-82,-69
380,2676,-179,-82,-69
390,2611,-179,-82,-68
400,2453,-179,-82,-68
410,2856,-179,-82,-68
420,3131,180,-82,-67
430,3266,179,-82,-66
440,3006,178,-82,-65
450,3273,179,-82,-65
460,3274,178,-82,-65
470,3420,177,-81,-64
480,3426,177,-80,-63
490,3515,177,-80,-63
500,3536,177,-79,-63
510,3747,176,-79,-62
520,3745,175,-79,-61
530,3748,174,-79,-61
540,3709,173,-79,-59
550,3726,171,-79,-57
560,3696,171,-79,-57
570,3706,169,-79,-56
580,3646,168,-79,-56
590,3782,167,-79,-54
600,3693,166,-79,-53
610,3688,164,-79,-52
620,3661,163,-79,-51
630,3750,163,-79,-51
640,3715,161,-79,-50
650,3680,161,-79,-49
660,3678,159,-79,-47
670,3696,158,-79,-46
680,3751,157,-79,-45
690,3744,156,-79,-44
700,3735,155,-78,-43
710,3692,155,-78,-43
720,3785,154,-78,-42
730,3684,153,-78,-41
740,3704,153,-78,-41
750,3770,153,-78,-41
760,3689,154,-78,-41
770,3722,154,-79,-41
780,3701,154,-79,-41
790,3697,155,-79,-42
800,3720,155,-79,-42
810,3726,156,-79,-43
820,3700,157,-79,-44
830,3682,158,-79,-44
840,3725,158,-79,-45
850,3639,159,-79,-45
860,3729,160,-79,-46
870,3661,161,-79,-47
880,3714,163,-79,-49
890,3670,165,-80,-51
900,3704,167,-80,-53
910,3680,170,-80,-55
920,3728,172,-80,-57
930,3772,175,-80,-60
940,3664,178,-80,-63
950,3670,-179,-80,-66
960,3731,-175,-80,-69
970,3654,-171,-81,-73
980,3730,-168,-81,-76
990,3670,-164,-80,-80
1000,3763,-161,-80,-83
1010,3672,-157,-80,-86
1020,3736,-154,-80,-89
1030,3670,-151,-80,-92
1040,3724,-149,-79,-94
1050,3574,-147,-79,-95
1060,3639,-146,-78,-97
1070,3771,-146,-78,-97
1080,3707,-146,-78,-96
1090,3701,-145,-77,-97
1100,3763,-145,-77,-97
1110,3678,-145,-76,-97
1120,3635,-145,-76,-97
1130,3686,-146,-76,-96
1140,3772,-145,-76,-97
1150,3584,-146,-76,-96
1160,3656,-145,-76,-96
1170,3717,-145,-77,-97
1180,3687,-145,-77,-96
1190,3724,-145,-77,-96
1200,3681,-146,-77,-95
1210,3686,-147,-77,-95
1220,3641,-148,-77,-94
1230,3630,-149,-78,-94
1240,3677,-150,-78,-92
1250,3728,-152,-78,-91
1260,3690,-153,-78,-90
1270,3618,-153,-78,-90
1280,3720,-155,-78,-88
1290,3675,-157,-78,-87
1300,3669,-158,-79,-86
1310,3761,-160,-78,-84
1320,3719,-162,-79,-82
1330,3735,-163,-79,-81
1340,3711,-166,-80,-79
1350,3738,-168,-79,-77
1360,3716,-171,-80,-74
1370,3654,-174,-80,-71
1380,3748,-177,-80,-68
1390,3673,180,-80,-65
1400,3743,176,-80,-62
1410,3716,172,-80,-58
1420,3531,168,-80,-54
1430,3613,164,-80,-50
1440,3737,161,-80,-47
1450,3703,159,-80,-44
1460,3758,156,-80,-42
1470,3705,154,-80,-40
1480,3580,153,-79,-39
1490,3670,151,-79,-37
1500,3705,150,-79,-36
1510,3652,149,-78,-35
1520,3608,147,-78,-33
1530,3693,146,-78,-32
1540,3656,145,-77,-31
1550,3603,144,-77,-30
1560,3698,143,-77,-30
1570,3611,143,-77,-29
1580,3658,142,-77,-29
1590,3760,141,-77,-28
1600,3740,141,-77,-28
1610,3619,141,-77,-28
1620,3648,140,-77,-28
1630,3743,141,-77,-28
1640,3651,141,-77,-28
1650,3695,142,-77,-29
1660,3655,141,-77,-29
1670,3575,142,-77,-29
1680,3747,142,-77,-30
1690,3577,143,-77,-30
1700,3637,144,-77,-31
1710,3644,145,-78,-31
1720,3649,146,-78,-32
1730,3668,146,-78,-32
1740,3704,147,-78,-33
1750,3691,147,-78,-33
1760,3631,148,-78,-34
1770,3750,148,-79,-33
1780,3629,149,-79,-34
1790,3635,149,-79,-34
1800,3567,149,-79,-34
1810,3668,149,-79,-34
1820,3741,151,-80,-35
1830,3695,153,-80,-37
1840,3659,153,-80,-37
1850,3681,155,-80,-39
1860,3691,157,-81,-40
1870,3766,159,-81,-43
1880,3598,161,-81,-44
1890,3635,165,-81,-48
1900,3716,167,-82,-50
1910,3681,171,-82,-54
1920,3690,175,-82,-58
1930,3710,180,-82,-62
1940,3679,-176,-82,-66
1950,3659,-172,-82,-70
1960,3759,-168,-82,-74
1970,3708,-164,-82,-77
1980,3681,-160,-82,-82
1990,3626,-157,-81,-84
2000,3711,-153,-81,-88
2010,3665,-151,-81,-90
2020,3628,-148,-80,-92
2030,3614,-147,-80,-93
2040,3611,-147,-79,-93
2050,3696,-147,-79,-93
2060,3687,-147,-78,-93
2070,3701,-146,-78,-93
2080,3713,-146,-78,-93
2090,3624,-147,-77,-93
2100,3626,-146,-77,-93
2110,3707,-147,-77,-93
2120,3624,-146,-78,-93
2130,3573,-147,-77,-92
2140,3707,-147,-77,-92
2150,3685,-148,-77,-91
2160,3710,-148,-78,-92
2170,3699,-149,-78,-90
2180,3702,-150,-78,-90
2190,3711,-151,-78,-89
2200,3672,-152,-79,-89
2210,3678,-153,-79,-88
2220,3616,-154,-79,-88
2230,3747,-155,-79,-87
2240,3648,-156,-80,-86
2250,3672,-158,-80,-85
2260,3717,-159,-80,-83
2270,3626,-161,-80,-82
2280,3648,-162,-80,-81
2290,3657,-164,-80,-79
2300,3686,-166,-81,-78
2310,3701,-168,-80,-75
2320,3741,-170,-81,-73
2330,3687,-172,-81,-71
2340,3598,-176,-81,-68
2350,3730,-178,-81,-65
2360,3699,179,-81,-62
2370,3648,176,-81,-59
2380,3655,173,-81,-57
