Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
1,1895,-130,-88,281
12,1916,-130,-88,281
22,1914,-132,-88,283
32,1918,-131,-88,282
42,1903,-138,-88,288
52,1904,-136,-88,287
62,1905,-138,-88,288
72,1951,-138,-88,289
82,1899,-137,-88,287
91,1913,-140,-88,291
102,1953,-139,-88,290
112,1922,-139,-88,289
122,1921,-143,-88,293
131,1907,-139,-88,290
142,1933,-138,-88,289
152,1913,-141,-88,292
162,1916,-142,-88,293
172,1897,-140,-88,290
182,1944,-142,-88,293
192,2112,-143,-88,294
202,1920,-143,-88,294
212,1921,-144,-88,294
222,2245,-143,-88,293
232,2207,-141,-88,291
242,1999,-140,-88,290
252,1907,-143,-88,293
262,2057,-144,-88,294
272,2062,-145,-88,295
282,1951,-143,-88,292
292,1914,-140,-88,290
302,1946,-137,-88,287
312,1923,-135,-88,285
322,1928,-134,-88,284
332,1876,-135,-88,284
341,1922,-138,-88,287
352,2296,-135,-88,284
362,2667,-134,-88,283
372,2970,-132,-88,282
381,1992,-131,-88,280
392,3376,-128,-88,278
402,2824,-128,-87,278
412,1940,-128,-88,277
422,3128,-129,-88,279
432,2258,-132,-88,282
442,3752,-131,-88,282
452,3117,-126,-88,276
462,2927,-128,-88,278
472,2885,-126,-88,276
482,2874,-127,-88,278
492,2532,-129,-87,280
502,2897,-130,-87,280
512,2011,-125,-87,275
522,2507,-122,-87,273
532,3102,-121,-87,271
542,2661,-120,-87,270
552,2089,-118,-87,269
562,3263,-117,-87,267
572,3140,-113,-87,264
582,2879,-107,-87,258
591,2432,-104,-87,255
602,3200,-100,-87,251
612,2992,-98,-87,249
622,2853,-95,-87,246
631,2176,-94,-87,245
642,2755,-94,-87,246
652,3070,-95,-87,247
662,2964,-97,-87,248
672,2284,-96,-87,248
682,2649,-95,-87,247
692,3072,-93,-87,245
702,3016,-92,-87,244
712,2376,-91,-87,243
722,2592,-91,-87,243
732,3104,-92,-87,245
742,3004,-93,-87,246
752,2323,-96,-87,249
762,2168,-96,-87,249
772,3238,-96,-87,250
782,2926,-95,-87,249
792,2592,-91,-87,245
802,2785,-91,-87,246
812,2706,-88,-87,242
822,2943,-88,-87,242
832,2576,-89,-87,244
841,1994,-89,-87,244
852,3017,-90,-87,245
862,2867,-95,-87,250
872,2924,-97,-87,252
881,2434,-98,-87,254
892,3287,-100,-87,256
902,3191,-99,-88,254
912,2847,-94,-88,250
922,2260,-95,-88,251
932,3196,-92,-88,248
942,3131,-87,-88,243
952,2769,-90,-88,245
962,1845,-93,-88,249
972,2008,-92,-88,248
982,2666,-94,-88,249
992,3102,-96,-88,252
1002,2345,-97,-88,253
1012,3023,-95,-88,251
1022,3217,-91,-88,247
1032,2843,-93,-88,248
1042,1966,-93,-88,248
1052,2074,-92,-88,247
1062,2589,-89,-88,244
1072,3015,-91,-88,247
1082,2591,-97,-88,253
1091,2193,-100,-88,256
1102,3175,-100,-88,256
1112,2916,-99,-88,254
1122,2113,-98,-88,253
1131,2343,-94,-88,250
1142,2368,-92,-88,247
1152,3017,-87,-88,242
1162,2375,-84,-87,240
1172,2410,-87,-88,243
1182,3034,-92,-88,248
1192,3129,-94,-88,249
1202,2627,-95,-88,251
1212,2721,-92,-88,247
1222,2335,-91,-88,246
1232,3029,-91,-88,246
1242,2970,-90,-88,245
1252,1999,-96,-88,251
1262,2790,-89,-88,244
1272,3104,-88,-88,243
1282,2428,-90,-88,245
1292,2523,-89,-88,245
1302,2467,-92,-88,247
1312,2966,-93,-88,248
1322,3076,-93,-88,248
1332,2215,-93,-88,248
1341,2727,-93,-88,249
1352,3186,-91,-88,247
1362,2679,-92,-88,247
1372,2717,-93,-88,248
1381,2070,-97,-88,253
1392,2618,-96,-88,251
1402,3059,-98,-88,254
1412,2770,-95,-88,250
1422,2008,-90,-88,246
1432,2588,-92,-88,247
1442,2579,-92,-88,247
1452,2837,-95,-88,251
1462,2199,-97,-88,253
1472,3376,-95,-88,250
1482,2656,-98,-88,253
1492,2733,-98,-88,253
1502,2676,-96,-88,251
1512,2347,-96,-88,251
1522,3124,-91,-88,247
1532,2849,-87,-88,242
1542,2491,-85,-88,240
1552,3181,-82,-88,238
1562,3196,-89,-88,244
1572,2912,-92,-88,248
1582,2385,-94,-88,250
1591,2024,-96,-88,251
1602,2870,-94,-88,250
1612,2799,-91,-88,246
1622,2007,-89,-88,245
1631,2003,-84,-88,240
1642,2987,-81,-88,237
1652,3152,-85,-88,241
1662,2758,-87,-88,242
1672,1975,-94,-88,250
1682,3151,-97,-88,252
1692,3194,-99,-88,254
1702,2603,-96,-88,251
1712,1911,-94,-88,249
1722,2775,-90,-88,245
1732,2844,-86,-88,242
1742,2699,-85,-88,241
1752,2230,-84,-88,240
1762,3086,-87,-88,243
1772,2858,-91,-88,247
1782,1997,-94,-88,249
1792,1983,-95,-88,250
1802,2585,-94,-88,249
1812,2747,-92,-88,248
1822,2532,-89,-88,244
1832,2627,-85,-87,241
