Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
1,1905,-105,-88,179
13,1908,-105,-88,180
23,1905,-103,-88,178
33,1899,-106,-88,-179
43,1898,-104,-88,179
53,1906,-104,-88,179
63,1901,-104,-88,179
73,1915,-106,-88,-179
80,1915,-106,-88,-179
93,1927,-108,-88,-177
103,1925,-110,-88,-175
113,1917,-106,-88,-179
123,1926,-110,-88,-175
132,1914,-112,-88,-173
143,1910,-110,-88,-175
153,1911,-112,-88,-174
163,1928,-111,-88,-174
173,1927,-110,-88,-175
183,1920,-111,-88,-175
193,1934,-112,-88,-173
203,1960,-112,-88,-174
213,1929,-112,-88,-173
223,1954,-110,-88,-175
233,1992,-111,-88,-174
240,1992,-111,-88,-174
253,1991,-111,-88,-174
263,1958,-113,-88,-172
273,1944,-113,-88,-172
283,1942,-116,-88,-169
293,1970,-118,-88,-168
303,1931,-117,-88,-168
313,1933,-117,-88,-169
323,1968,-118,-88,-168
333,1954,-118,-88,-167
343,1988,-115,-88,-171
353,2115,-116,-88,-170
363,2122,-117,-88,-169
373,2172,-116,-88,-169
382,2188,-113,-88,-172
390,2188,-113,-88,-172
400,2430,-114,-88,-171
410,2760,-114,-88,-171
423,2567,-109,-88,-176
430,2567,-109,-88,-176
440,3093,-112,-88,-173
453,2716,-105,-88,180
463,2775,-103,-88,178
473,3009,-98,-88,173
483,3235,-83,-88,158
493,3389,-65,-88,141
503,3312,-49,-88,124
513,3439,-60,-88,136
523,3523,-74,-88,149
530,3523,-74,-88,149
543,3762,-42,-87,118
553,3681,-39,-87,115
560,3681,-39,-87,115
570,3686,-38,-87,113
583,3775,-36,-87,112
593,3712,-38,-87,114
603,3651,-34,-87,110
613,3750,-36,-87,112
623,3688,-36,-87,112
632,3717,-39,-87,114
643,3736,-36,-86,112
650,3736,-36,-86,112
660,3653,-37,-86,113
673,3684,-34,-86,110
683,3685,-37,-87,113
693,3617,-34,-86,110
703,3590,-38,-86,113
713,3615,-35,-86,111
720,3615,-35,-86,111
730,3623,-37,-86,113
743,3641,-36,-86,111
753,3666,-41,-86,117
763,3618,-40,-86,115
773,3549,-42,-86,118
783,3660,-38,-86,114
793,3544,-40,-86,116
800,3544,-40,-86,116
813,3599,-41,-86,116
823,3709,-46,-86,121
833,3654,-43,-86,118
843,3684,-45,-86,120
853,3558,-44,-86,119
863,3698,-48,-86,124
873,3615,-48,-87,123
882,3718,-47,-86,123
893,3674,-50,-87,126
903,3647,-46,-86,122
913,3611,-56,-87,131
923,3683,-48,-86,123
933,3650,-54,-87,129
943,3599,-46,-87,121
950,3599,-46,-87,121
960,3711,-52,-87,128
973,3669,-51,-87,127
983,3602,-56,-87,131
993,3609,-52,-87,127
1003,3611,-62,-87,137
1013,3537,-50,-87,126
1023,3603,-58,-87,133
1033,3659,-53,-87,128
1043,3661,-58,-87,133
1050,3661,-58,-87,133
1060,3594,-57,-87,132
1073,3640,-63,-87,138
1083,3685,-58,-87,133
1090,3685,-58,-87,133
1100,3609,-65,-87,140
1113,3606,-63,-87,138
1123,3617,-58,-87,133
1132,3708,-65,-87,140
1140,3708,-65,-87,140
1153,3630,-65,-87,141
1163,3607,-63,-87,138
1173,3652,-66,-87,141
1183,3627,-68,-87,143
1193,3715,-62,-87,138
1200,3715,-62,-87,138
1210,3691,-68,-87,143
1223,3637,-70,-87,146
1233,3663,-61,-87,137
1243,3604,-74,-87,150
1253,3630,-70,-87,146
1263,3618,-73,-87,149
1273,3635,-73,-87,149
1283,3691,-71,-87,146
1293,3571,-76,-87,152
1300,3571,-76,-87,152
1313,3590,-77,-87,153
1320,3590,-77,-87,153
1330,3687,-74,-87,149
1343,3559,-72,-87,148
