Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
2,1907,-107,-51,178
13,1895,-107,-51,178
23,1888,-107,-52,178
33,1902,-108,-52,178
42,1883,-108,-52,178
53,1900,-108,-52,178
63,1945,-108,-52,178
73,1896,-108,-52,178
83,1894,-108,-52,178
93,1881,-108,-52,178
103,1887,-108,-52,179
113,1889,-108,-52,179
123,1920,-108,-53,179
133,2012,-107,-53,179
143,1906,-107,-53,179
153,1888,-107,-53,179
163,1881,-107,-53,179
173,1905,-107,-53,179
183,1900,-107,-53,179
193,1896,-107,-53,179
203,1898,-107,-53,179
213,2099,-107,-53,179
223,1899,-107,-53,179
233,1906,-107,-54,179
243,1906,-107,-54,179
252,2089,-107,-54,179
263,1882,-107,-54,179
273,1923,-108,-54,179
283,2088,-108,-54,179
292,2596,-108,-54,179
303,1922,-108,-54,179
313,2011,-108,-54,179
323,3254,-108,-54,179
333,2771,-107,-54,179
343,2224,-107,-54,179
353,2822,-107,-55,179
363,3768,-107,-55,179
373,3017,-107,-55,179
383,1986,-106,-55,179
393,3719,-106,-55,179
403,3766,-106,-55,179
413,3755,-105,-55,179
423,3631,-105,-55,179
433,3756,-105,-55,179
443,3766,-105,-56,179
453,3735,-104,-56,179
463,2281,-104,-56,179
473,3616,-104,-56,179
483,3685,-104,-56,179
493,3405,-104,-56,179
502,3742,-104,-56,179
513,3746,-104,-56,179
523,3311,-104,-56,179
533,3775,-104,-56,179
542,3532,-104,-55,179
553,3769,-104,-55,179
563,3771,-103,-55,179
573,3776,-103,-55,179
583,3755,-103,-55,179
593,3274,-103,-54,179
603,3747,-102,-54,179
613,3722,-102,-54,179
623,3743,-102,-54,179
633,3709,-102,-53,179
643,3736,-102,-53,179
653,3761,-102,-53,179
663,3792,-102,-53,178
673,3760,-103,-53,178
683,3744,-103,-53,178
693,3800,-103,-53,178
703,3795,-103,-53,178
713,3470,-103,-52,178
723,3214,-103,-52,178
733,3375,-103,-52,178
743,3703,-103,-52,178
752,3705,-103,-53,178
763,3569,-103,-53,178
773,3284,-103,-53,178
783,3704,-103,-53,178
792,3752,-104,-53,178
803,3751,-104,-53,178
813,3787,-104,-53,178
823,3538,-104,-53,178
833,3176,-105,-53,178
843,3771,-105,-54,178
853,3572,-105,-54,178
863,3767,-105,-54,178
873,3747,-105,-54,178
883,3796,-106,-54,178
893,3455,-106,-54,178
903,3743,-106,-55,178
913,3210,-107,-55,178
923,3739,-107,-55,177
933,3749,-107,-55,178
943,3740,-108,-55,178
953,3433,-108,-55,178
963,3329,-108,-56,178
973,3750,-109,-56,178
983,3740,-109,-56,177
993,3748,-109,-56,177
1002,3780,-109,-56,177
1013,3750,-109,-56,177
1023,3452,-110,-56,177
1033,3740,-110,-56,177
1042,3723,-110,-56,177
1053,3794,-111,-56,177
1063,3799,-111,-57,177
1073,3747,-111,-57,177
1083,3767,-111,-57,177
1093,3792,-112,-57,176
1103,3786,-112,-57,177
1113,3760,-112,-57,176
1123,3743,-112,-57,176
1133,3379,-113,-57,176
1143,3237,-113,-57,176
1153,3746,-113,-57,176
1163,3310,-114,-57,176
1173,3719,-114,-57,176
1183,3793,-114,-57,176
1193,3752,-114,-57,175
1203,3788,-114,-57,175
1213,3755,-115,-57,175
1223,3657,-115,-57,175
1233,3775,-115,-57,175
1243,3712,-116,-57,175
1252,3199,-116,-57,175
1263,3451,-116,-57,175
1273,3751,-116,-57,174
1283,3769,-116,-57,174
1292,3776,-117,-58,174
1303,3746,-117,-58,174
1313,3776,-117,-58,174
1323,3760,-118,-58,174
1333,3762,-118,-58,174
1343,3749,-118,-58,174
1353,3756,-119,-58,174
1363,3782,-119,-59,173
1373,3762,-119,-59,174
1383,3734,-119,-59,173
1393,3428,-120,-59,173
1403,3200,-120,-59,174
1413,3162,-120,-59,173
1423,3756,-121,-59,173
1433,3760,-121,-59,173
1443,3625,-121,-59,173
1453,3523,-121,-59,173
1463,3786,-121,-59,172
1473,3279,-122,-59,173
1483,3751,-122,-60,173
1493,3772,-122,-60,172
1502,3727,-123,-60,172
1513,3770,-123,-60,172
1523,3208,-123,-60,172
1533,3793,-124,-60,172
1542,3760,-124,-60,172
1553,3759,-124,-60,172
1563,3776,-124,-60,171
1573,3780,-124,-60,171
1583,3699,-125,-60,171
1593,3735,-125,-60,171
1603,3715,-125,-60,171
1613,3753,-126,-60,171
1623,3775,-126,-60,170
1633,3534,-126,-61,171
1643,3433,-126,-61,170
1653,3755,-127,-61,170
1663,3180,-127,-61,170
1673,3771,-127,-61,170
1683,3744,-128,-61,170
1693,3750,-128,-61,170
1703,3762,-128,-61,170
1713,3739,-128,-61,170
1723,3764,-129,-61,170
1733,3217,-129,-61,170
1743,3327,-129,-62,169
1752,3767,-130,-62,170
1763,3723,-130,-62,170
1773,3741,-130,-62,169
1783,3745,-131,-62,169
1792,3751,-131,-62,169
1803,3748,-131,-62,169
1813,3735,-131,-62,169
1823,3751,-131,-62,169
1833,3760,-132,-63,169
1843,3350,-132,-63,168
1853,3144,-133,-63,169
1863,3768,-133,-63,168
1873,3752,-133,-63,168
1883,3772,-133,-63,168
1893,3790,-133,-63,168
1903,3547,-134,-63,168
1913,3713,-134,-63,168
1923,3779,-134,-63,168
1933,3774,-134,-63,168
1943,3761,-135,-64,167
1953,3221,-135,-64,168
1963,3762,-135,-64,167
1973,3759,-135,-64,167
1983,3295,-135,-64,167
1993,3741,-136,-64,167
2002,3754,-136,-64,167
2013,3784,-136,-64,166
2023,3760,-136,-64,167
2033,3744,-136,-64,166
2042,3757,-137,-64,166
2053,3671,-137,-64,166
2063,3762,-137,-64,166
2073,3761,-137,-64,166
2083,3405,-137,-65,166
2093,3736,-138,-65,166
2103,3774,-138,-65,166
2113,3775,-138,-65,166
2123,3639,-138,-65,166
2133,3604,-138,-65,165
2143,3781,-138,-65,165
2153,3616,-138,-65,165
2163,3771,-139,-65,165
2173,3766,-139,-65,165
2183,3740,-139,-66,165
2193,3772,-139,-66,165
2203,3599,-139,-66,165
2213,3738,-140,-66,165
2223,3752,-140,-66,165
2233,3145,-140,-66,165
2243,3782,-140,-66,165
2252,3688,-140,-66,164
2263,3746,-141,-66,164
2273,3185,-141,-67,164
2283,3572,-141,-67,164
2292,3751,-141,-67,164
2303,3621,-142,-67,164
2313,3749,-142,-67,164
2323,3782,-142,-67,164
2333,3275,-142,-67,164
2343,3754,-142,-67,164
2353,3502,-143,-67,164
2363,3126,-143,-67,164
2373,3556,-143,-67,164
2383,3757,-143,-67,164
2393,3120,-143,-68,163
2403,3447,-144,-68,164
2413,3267,-143,-68,163
2423,3766,-144,-68,164
2433,3760,-144,-68,163
2443,3743,-144,-68,163
2453,3756,-144,-68,163
2463,3773,-144,-68,163
2473,3772,-145,-68,163
2483,3750,-144,-68,163
2493,3782,-145,-68,163
2502,3780,-145,-68,163
2513,3711,-145,-68,163
2523,3153,-145,-68,163
2533,3128,-145,-69,162
2542,3723,-145,-69,162
2553,3727,-145,-69,162
2563,3122,-146,-69,162
2573,3109,-146,-69,162
2583,3177,-146,-69,162
2593,3625,-146,-69,162
2603,3339,-147,-69,162
2613,3723,-147,-69,162
2623,3800,-147,-69,162
2633,3205,-147,-69,162
2643,3150,-147,-69,162
2653,3760,-147,-70,162
2663,3767,-147,-70,162
2673,3785,-147,-70,162
2683,3755,-147,-70,162
2693,3555,-147,-70,161
2703,3127,-147,-70,161
2713,3102,-147,-70,161
2723,3775,-147,-70,161
2733,3717,-147,-70,161
2743,3344,-148,-70,161
2752,3790,-148,-70,161
2763,3770,-148,-70,161
2773,3754,-148,-70,161
2783,3123,-148,-70,161
2792,3648,-148,-70,161
2803,3777,-148,-70,160
2813,3746,-149,-70,161
2823,3788,-149,-70,161
2833,3779,-149,-70,160
2843,3760,-149,-70,160
2853,3791,-149,-71,160
2863,3773,-149,-71,160
2873,3767,-149,-71,160
2883,3131,-149,-71,160
2893,3770,-149,-71,160
2903,3180,-149,-71,160
2913,3763,-150,-71,160
2923,3745,-150,-71,160
2933,3772,-150,-71,160
2943,3739,-150,-71,160
2953,3776,-150,-71,160
2963,3751,-150,-71,160
2973,3079,-150,-71,160
2983,3746,-150,-71,160
2993,3166,-150,-71,159
3002,3160,-150,-71,159
3013,3209,-151,-71,159
3023,3538,-151,-71,159
3033,3762,-151,-71,159
3042,3758,-151,-71,159
3053,3785,-151,-71,159
3063,3759,-151,-71,159
3073,3711,-151,-71,159
3083,3761,-150,-72,158
3093,3596,-150,-72,158
3103,3700,-150,-72,158
3113,3740,-150,-72,158
3123,3762,-150,-72,157
3133,3720,-150,-72,157
3143,3783,-150,-72,157
3153,3419,-150,-72,157
3163,3324,-150,-72,156
3173,3772,-150,-72,156
3183,3778,-150,-72,156
3193,3747,-150,-72,156
3203,3093,-150,-72,156
3213,3679,-150,-72,156
3223,3774,-150,-72,156
3233,3786,-151,-72,156
3243,3746,-151,-72,156
3252,3268,-151,-72,156
3263,3758,-151,-72,156
3273,3772,-151,-72,156
3283,3761,-152,-72,156
3292,3754,-151,-73,155
3303,3430,-151,-73,155
3313,3782,-151,-73,155
3323,3376,-151,-73,155
3333,3243,-152,-73,155
3343,3611,-152,-73,155
3353,3718,-152,-73,155
3363,3322,-152,-73,155
3373,3200,-153,-73,155
3383,3729,-152,-73,155
3393,3791,-153,-73,155
3403,3738,-152,-73,154
3413,3572,-153,-73,154
3423,3743,-152,-73,154
3433,3743,-152,-73,154
3443,3343,-152,-73,154
3453,3124,-152,-73,153
3463,3492,-152,-73,153
3473,3473,-152,-74,153
3483,3746,-153,-73,153
3493,3775,-152,-74,153
3502,3739,-153,-73,153
3513,3751,-153,-74,153
3523,3639,-154,-73,153
3533,3686,-153,-74,153
3542,3081,-153,-74,153
3553,3480,-153,-74,153
3563,3755,-153,-74,152
3573,3764,-153,-74,152
3583,3559,-153,-74,152
3593,3528,-153,-74,152
3603,3756,-153,-74,151
3613,3789,-153,-74,152
3623,3776,-153,-74,151
3633,3754,-154,-74,152
3643,3523,-153,-74,151
3653,3767,-154,-74,152
3663,3763,-154,-74,151
3673,3751,-154,-74,152
3683,3510,-154,-74,152
3693,3759,-154,-74,151
3703,3680,-154,-74,151
3713,3690,-154,-74,151
3723,3754,-154,-74,151
3733,3745,-154,-74,151
3743,3783,-154,-74,151
3752,3767,-154,-74,151
3763,3776,-154,-74,151
3773,3166,-154,-74,151
3783,3741,-154,-74,151
3792,3764,-153,-74,150
3803,3768,-154,-74,150
3813,3769,-153,-74,150
3823,3063,-153,-74,150
3833,3672,-153,-74,150
3843,3466,-153,-74,150
3853,3786,-153,-74,150
3863,3190,-153,-74,150
3873,3307,-153,-74,150
3883,3746,-153,-74,149
3893,3736,-153,-74,150
3903,3712,-152,-74,149
3913,3766,-152,-74,149
3923,3776,-152,-74,149
3933,3746,-152,-74,149
3943,3761,-151,-74,148
3953,3789,-151,-74,149
3963,3767,-151,-74,148
3973,3214,-151,-74,148
3983,3535,-151,-74,148
3993,3745,-151,-74,148
4002,3056,-151,-74,148
4013,3793,-151,-74,148
4023,3229,-151,-74,148
4033,3743,-151,-74,148
4042,3749,-151,-74,148
4053,3758,-151,-74,148
4063,3765,-151,-74,148
4073,3310,-151,-74,148
4083,3689,-151,-74,148
4093,3781,-150,-74,147
4103,3719,-150,-74,147
4113,3741,-150,-74,147
4123,3759,-150,-74,147
4133,3525,-150,-75,147
4143,3784,-150,-74,147
4153,3790,-150,-75,147
4163,3327,-150,-74,147
4173,3710,-150,-74,147
4183,3766,-150,-74,147
4193,3788,-150,-74,147
4203,3122,-150,-74,147
4213,3716,-150,-74,147
4223,3752,-150,-74,147
4233,3788,-150,-74,147
4243,3428,-150,-74,147
4252,3142,-150,-74,147
4263,3740,-150,-75,147
4273,3762,-150,-75,147
4283,3771,-149,-75,146
4292,3756,-149,-75,146
4303,3504,-149,-75,146
4313,3614,-149,-75,146
4323,3364,-148,-75,145
4333,3728,-149,-75,146
4343,3767,-148,-75,145
4353,3765,-148,-75,145
4363,3791,-148,-75,145
4373,3078,-148,-75,145
4383,3440,-148,-75,145
4393,3715,-149,-75,146
4403,3128,-148,-75,145
4413,3620,-149,-75,146
4423,3762,-148,-75,146
4433,3760,-149,-75,146
4443,3768,-148,-75,146
4453,3785,-149,-75,146
4463,3784,-149,-75,146
4473,3772,-149,-75,146
4483,3774,-149,-75,146
4493,3786,-149,-75,146
4502,3590,-149,-75,146
4513,3790,-149,-75,145
4523,3783,-149,-75,146
4533,3745,-148,-75,145
4542,3784,-149,-75,145
4553,3766,-148,-75,145
4563,3760,-149,-75,145
4573,3533,-148,-75,145
4583,3232,-149,-75,145
4593,3433,-148,-75,145
4603,3754,-148,-75,145
4613,3743,-148,-75,144
4623,3775,-148,-75,144
4633,3780,-148,-76,144
4643,3766,-148,-75,144
4653,3295,-147,-76,144
4663,3156,-147,-76,144
4673,3175,-147,-76,143
4683,3759,-147,-76,143
4693,3763,-146,-76,143
4703,3744,-147,-76,143
4713,3758,-146,-76,143
4723,3390,-146,-76,143
4733,3641,-146,-76,143
4743,3736,-147,-76,143
4752,3558,-147,-76,143
4763,3184,-147,-76,144
4773,3769,-147,-76,143
4783,3740,-147,-75,144
4792,3352,-147,-75,144
4803,3756,-148,-75,144
4813,3767,-147,-75,144
4823,3696,-148,-75,144
4833,3027,-148,-75,144
4843,3779,-148,-75,144
4853,3783,-148,-75,144
4863,3752,-148,-75,145
4873,3740,-148,-75,145
4883,3676,-149,-75,145
4893,3756,-148,-75,145
4903,3628,-149,-75,145
4913,3239,-149,-75,145
4923,3776,-149,-75,145
4933,3460,-149,-75,145
4943,3726,-149,-75,145
4953,3177,-149,-75,145
4963,3749,-149,-75,145
4973,3705,-149,-75,145
4983,3767,-149,-75,146
4993,3547,-149,-75,146
5002,3756,-149,-75,146
5013,3673,-149,-75,146
5023,3777,-150,-75,146
5033,3437,-150,-75,146
5042,3699,-150,-75,146
5053,3457,-150,-75,146
5063,3776,-150,-75,146
5073,3071,-150,-75,146
5083,3609,-150,-75,146
5093,3781,-150,-75,146
5103,3644,-149,-75,146
5113,3790,-149,-75,146
5123,3754,-150,-75,146
5133,3748,-150,-75,146
5143,3769,-150,-74,146
5153,3721,-150,-75,146
5163,3747,-150,-74,146
5173,3667,-150,-74,146
5183,3713,-150,-74,146
5193,3791,-150,-74,146
5203,3102,-150,-74,147
5213,3768,-150,-75,147
5223,3784,-150,-74,147
5233,3686,-150,-74,147
5243,3751,-151,-74,147
5252,3768,-151,-74,147
5263,3208,-151,-74,147
5273,3736,-151,-74,147
5283,3768,-150,-74,147
5292,3706,-150,-74,147
5303,3518,-150,-74,147
5313,3756,-150,-74,147
5323,3776,-151,-74,147
5333,3186,-151,-74,147
5343,3642,-151,-74,147
5353,3743,-150,-74,147
5363,3770,-151,-74,147
5373,3791,-151,-74,147
5383,3058,-151,-74,148
5393,3560,-151,-74,148
5403,3526,-152,-74,148
5413,3731,-152,-74,148
5423,3787,-152,-74,148
5433,3767,-151,-74,148
5443,3752,-151,-74,148
5453,3189,-151,-74,148
5463,3239,-152,-74,148
5473,3446,-152,-74,148
5483,3314,-152,-74,148
5493,3621,-152,-74,148
5502,3504,-152,-74,148
5513,3769,-152,-74,148
5523,3788,-151,-74,148
5533,3745,-151,-74,148
5542,3780,-151,-74,148
5553,3785,-151,-74,148
5563,3781,-151,-74,148
5573,3747,-151,-74,148
5583,3749,-151,-74,147
5593,3760,-151,-74,147
5603,3782,-151,-74,147
5613,3775,-151,-74,147
5623,3731,-150,-74,147
5633,3776,-150,-74,147
5643,3788,-150,-74,146
5653,3686,-150,-74,146
5663,3679,-149,-74,146
5673,3568,-150,-74,146
5683,3553,-149,-74,146
5693,3135,-149,-74,146
5703,3463,-149,-74,146
5713,3776,-149,-74,146
5723,3783,-149,-75,145
5733,3655,-149,-75,145
5743,3701,-149,-75,145
5752,3638,-149,-75,145
5763,3544,-149,-75,145
5773,3087,-149,-75,145
5783,3313,-148,-75,145
5792,3755,-148,-75,144
5803,3756,-148,-75,144
5813,3755,-148,-75,144
5823,3055,-148,-75,144
5833,3137,-148,-75,144
5843,3294,-148,-75,144
5853,3781,-149,-75,145
5863,3774,-148,-75,144
5873,3426,-149,-75,145
5883,3586,-149,-75,145
5893,3752,-149,-75,145
5903,3777,-149,-75,145
5913,3693,-149,-75,145
5923,3435,-149,-75,145
5933,3118,-149,-75,145
5943,3775,-149,-75,145
5953,3738,-149,-75,145
5963,3416,-149,-75,145
5973,3768,-149,-75,145
5983,3782,-149,-75,145
5993,3428,-149,-75,145
6002,3761,-149,-75,145
6013,3744,-148,-75,144
6023,3483,-148,-75,144
6033,3764,-148,-75,144
6042,3776,-147,-75,143
6053,3607,-147,-75,143
6063,3796,-147,-75,143
6073,3771,-147,-75,143
6083,3549,-147,-75,143
6093,3704,-146,-76,142
6103,3740,-146,-75,142
6113,3113,-146,-76,142
6123,3787,-146,-76,142
6133,3672,-146,-76,142
6143,3085,-146,-76,142
6153,3693,-146,-76,142
6163,3447,-147,-76,143
6173,3775,-146,-76,142
6183,3711,-147,-76,143
6193,3792,-146,-76,142
6203,3551,-147,-76,143
6213,3751,-147,-76,143
6223,3728,-147,-76,143
6233,3176,-146,-76,142
6243,3693,-147,-76,143
6252,3039,-146,-76,142
6263,3758,-146,-76,142
6273,3699,-146,-76,142
6283,3754,-146,-76,142
6292,3762,-146,-76,142
6303,3776,-146,-76,142
6313,3406,-146,-76,141
6323,3712,-145,-76,141
6333,3065,-145,-76,141
6343,3751,-145,-76,140
6353,3090,-144,-76,140
6363,3687,-144,-76,140
6373,3013,-144,-76,140
6383,3724,-144,-76,140
6393,3027,-144,-76,140
6403,3668,-144,-76,140
6413,3747,-144,-76,140
6423,3664,-144,-76,140
6433,3778,-144,-76,140
6443,3736,-144,-76,140
6453,3107,-144,-76,140
6463,3139,-144,-76,140
6473,3755,-144,-76,140
6483,3760,-144,-76,140
6493,3580,-144,-76,140
6502,3689,-144,-76,140
6513,3760,-144,-76,140
6523,3763,-144,-76,140
6533,3744,-144,-76,140
6542,3264,-143,-76,139
6553,3744,-143,-76,139
6563,3027,-143,-76,139
6573,3756,-143,-76,139
6583,3753,-143,-76,139
6593,3664,-142,-76,138
6603,3768,-142,-76,138
6613,3733,-142,-76,138
6623,3040,-143,-76,139
6633,3753,-142,-76,138
6643,3780,-143,-76,139
6653,3690,-142,-76,138
6663,3779,-143,-76,139
6673,3106,-142,-76,138
6683,3656,-142,-76,138
6693,3769,-142,-76,138
6703,3752,-143,-76,139
6713,3640,-142,-76,138
6723,3712,-143,-76,139
6733,3767,-143,-76,139
6743,3745,-142,-76,138
6752,3096,-142,-76,138
6763,3718,-142,-76,138
6773,3780,-142,-77,138
6783,3744,-142,-77,138
6792,3090,-142,-77,138
6803,3742,-141,-77,137
6813,3062,-141,-77,137
6823,3238,-141,-77,137
6833,3039,-141,-77,137
6843,3760,-141,-77,137
6853,3718,-141,-77,137
6863,3792,-141,-77,137
6873,3743,-141,-77,138
6883,3422,-141,-77,137
6893,3570,-141,-77,138
6903,3712,-141,-77,137
6913,3777,-141,-77,137
6923,3781,-141,-77,137
6933,3068,-141,-77,137
6943,3056,-140,-77,137
6953,3430,-140,-77,136
6963,3537,-140,-77,136
6973,3675,-140,-77,136
6983,3668,-140,-77,136
6993,3746,-140,-77,136
7002,3792,-140,-77,137
7013,3753,-140,-77,136
7023,3741,-140,-77,137
7033,3778,-140,-77,136
7042,3743,-141,-77,137
7053,3705,-140,-77,136
7063,3017,-140,-77,137
7073,3144,-140,-77,136
7083,3199,-141,-77,137
7093,3043,-141,-77,137
7103,3443,-140,-77,136
7113,3423,-140,-77,136
7123,3655,-140,-77,136
7133,3647,-139,-77,136
7143,3680,-139,-77,135
7153,3526,-140,-77,136
7163,3223,-139,-77,135
7173,3660,-140,-77,136
7183,3680,-139,-77,136
7193,3596,-140,-77,136
7203,3488,-139,-77,135
7213,3631,-140,-77,136
7223,3228,-139,-77,135
7233,3525,-139,-77,135
