Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1883,0,0,180
13,1904,0,0,180
23,1895,0,0,180
33,1897,0,-1,180
42,1883,0,-1,180
53,1879,0,-1,180
63,1883,0,-1,180
73,1932,0,-1,180
83,1935,0,-1,180
93,1896,0,-1,180
103,1904,0,-1,180
113,1908,0,-1,180
123,1924,0,-2,180
133,1884,0,-2,180
143,1887,0,-2,180
153,1989,0,-2,180
163,2045,0,-2,180
173,1898,0,-2,180
183,1890,0,-2,180
193,2011,0,-2,180
203,2007,0,-3,180
213,1897,0,-3,180
223,1891,0,-3,180
233,1981,0,-3,180
243,2012,0,-3,180
252,1893,0,-3,180
263,1912,0,-3,180
273,1919,0,-3,180
283,2176,0,-4,180
292,2828,0,-4,180
303,1961,0,-4,180
313,3329,0,-4,180
323,3352,0,-4,180
333,3496,0,-4,180
343,1996,1,-4,180
353,2010,1,-4,180
363,3067,1,-5,180
373,3753,1,-5,180
383,2935,1,-5,180
393,3620,2,-5,180
403,1863,2,-5,180
413,2507,2,-5,180
423,3601,2,-5,180
433,3064,2,-5,180
443,3063,2,-6,180
453,3780,2,-6,180
463,3763,2,-6,180
473,3733,2,-6,180
483,3711,2,-6,180
493,3741,2,-6,180
502,3774,2,-6,180
513,3724,2,-6,180
523,3716,2,-7,180
533,3643,2,-7,180
542,3725,1,-7,180
553,3455,2,-7,180
563,3696,1,-7,180
573,3808,1,-7,180
583,3689,1,-7,180
593,3767,1,-8,180
603,3761,1,-8,180
613,3736,1,-8,180
623,3747,1,-8,180
633,3756,1,-8,180
643,3445,1,-8,180
653,3740,1,-8,180
663,3751,1,-8,180
673,3770,1,-8,180
683,3749,1,-9,180
693,3360,1,-9,180
703,3743,1,-9,180
713,3756,1,-9,180
723,3766,1,-9,180
733,3702,1,-9,180
743,3728,2,-9,180
752,3786,2,-9,180
763,3558,2,-9,180
773,3768,2,-9,180
783,3207,2,-9,180
792,3734,2,-9,180
803,3776,2,-10,180
813,3746,2,-10,180
823,3656,2,-10,180
833,3728,2,-10,180
843,3736,2,-10,180
853,3159,2,-10,180
863,3476,2,-10,180
873,3686,2,-10,180
883,3704,2,-11,180
893,3737,2,-11,180
903,3738,2,-11,180
913,3751,2,-11,180
923,3716,2,-11,180
933,3717,2,-11,180
943,3742,2,-11,180
953,3724,2,-11,180
963,3280,2,-11,180
973,3735,2,-12,180
983,3752,2,-12,180
993,3226,2,-12,180
1002,3741,2,-12,180
1013,3744,2,-12,180
1023,3739,2,-12,180
1033,3751,2,-12,180
1042,3728,2,-12,180
1053,3199,2,-12,180
1063,3740,2,-13,180
1073,3737,2,-13,180
1083,3231,2,-13,180
1093,3710,2,-13,180
1103,3757,2,-13,180
1113,3746,2,-13,180
1123,3719,2,-13,180
1133,3474,2,-13,180
1143,3729,2,-13,180
1153,3367,2,-13,180
1163,3734,2,-14,180
1173,3524,2,-14,180
1183,3185,2,-14,180
1193,3735,2,-14,180
1203,3733,2,-14,180
1213,3751,2,-14,180
1223,3539,2,-14,180
1233,3746,2,-14,180
1243,3749,2,-15,180
1252,3760,2,-15,180
1263,3721,2,-15,180
1273,3271,2,-15,180
1283,3207,2,-15,180
1292,3743,2,-15,180
1303,3304,2,-15,180
1313,3169,2,-15,180
1323,3535,2,-16,180
1333,3676,2,-16,180
1343,3766,2,-16,180
1353,3751,2,-16,180
1363,3708,2,-16,180
1373,3729,2,-16,180
1383,3368,2,-16,180
1393,3697,1,-17,180
1403,3667,2,-17,180
1413,3240,1,-17,180
1423,3730,2,-17,180
1433,3339,2,-17,180
1443,3171,2,-17,180
1453,3710,2,-17,179
1463,3299,1,-17,180
1473,3765,2,-17,179
1483,3731,1,-17,179
1493,3383,1,-18,179
1502,3171,1,-18,179
1513,3288,1,-18,179
1523,3729,2,-18,179
1533,3718,1,-18,179
1542,3751,1,-18,179
1553,3306,1,-18,179
1563,3764,1,-18,179
1573,3303,1,-18,179
1583,3725,1,-19,179
1593,3743,2,-19,179
1603,3630,1,-19,179
1613,3737,1,-19,179
1623,3269,2,-19,179
1633,3739,1,-19,179
1643,3684,2,-19,179
1653,3775,1,-19,179
1663,3707,1,-19,179
1673,3753,1,-20,179
1683,3240,1,-20,179
1693,3706,2,-20,179
1703,3722,2,-20,179
1713,3743,2,-20,179
1723,3740,2,-20,179
1733,3757,2,-20,179
1743,3189,2,-20,179
1752,3204,2,-20,179
1763,3736,2,-21,179
1773,3172,2,-21,179
1783,3279,2,-21,179
1792,3616,2,-21,179
1803,3727,2,-21,179
1813,3743,2,-21,179
1823,3766,2,-21,179
1833,3740,2,-21,179
1843,3719,2,-21,179
1853,3713,2,-21,179
1863,3736,2,-22,179
1873,3551,2,-22,179
1883,3727,2,-22,179
1893,3721,2,-22,179
1903,3753,2,-22,179
1913,3744,2,-22,179
1923,3720,2,-22,179
1933,3607,3,-22,179
1943,3688,3,-23,178
1953,3259,3,-23,179
1963,3694,3,-23,179
