Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
40112,1898,-159,33,231
40121,1887,-159,33,231
40131,1914,-159,33,231
40141,1880,-159,33,231
40151,1900,-159,33,231
40160,1892,-159,33,231
40171,1921,-159,33,231
40181,1954,-159,33,231
40191,1887,-159,33,231
40200,1900,-159,33,231
40211,1935,-159,33,231
40221,1982,-159,33,231
40231,1913,-159,33,231
40241,1906,-159,33,231
40251,2035,-159,33,231
40261,2047,-159,33,231
40271,1911,-159,33,231
40281,1906,-159,33,231
40291,2204,-159,33,231
40301,1891,-159,33,231
40311,1887,-159,33,231
40321,1928,-159,33,231
40331,1887,-159,33,231
40341,1902,-159,33,231
40351,1908,-159,33,231
40361,1920,-159,33,231
40371,1983,-159,33,231
40381,1910,-159,33,231
40391,1922,-159,33,231
40401,1938,-159,33,231
40410,1951,-159,33,231
40421,2250,-159,33,231
40431,2168,-159,33,231
40441,2036,-159,33,231
40450,1977,-159,32,231
40461,3224,-159,32,231
40471,1999,-158,32,231
40481,2057,-158,32,231
40491,1332,-158,32,231
40501,3447,-158,32,231
40511,2498,-158,32,231
40521,2400,-158,32,231
40531,2149,-158,32,231
40541,2942,-158,32,230
40551,2808,-158,32,230
40561,2750,-158,32,230
40571,1907,-158,32,230
40581,3346,-158,32,230
40591,2976,-159,32,230
40601,2064,-159,31,230
40611,2042,-159,31,230
40621,3110,-159,31,230
40631,1943,-159,31,230
40641,1969,-159,32,230
40651,1976,-159,32,230
40660,2990,-159,33,230
40671,2405,-159,33,230
40681,3220,-159,33,230
40691,1808,-158,33,230
40700,3182,-158,33,230
40711,2665,-159,33,230
40721,2022,-159,33,230
40731,2301,-159,33,230
40741,2618,-159,32,230
40751,2315,-159,32,230
40761,2022,-159,31,229
40771,2774,-159,31,229
40781,2687,-159,31,229
40791,1963,-159,30,229
40801,1964,-159,30,229
40811,2341,-159,30,229
40821,2708,-159,30,230
40831,2039,-159,30,230
40841,2726,-159,30,230
40851,2680,-159,31,230
40861,2624,-159,31,230
40871,1927,-159,32,230
40881,2067,-159,32,230
40891,2463,-159,32,230
40901,2800,-159,32,230
40910,2675,-159,32,230
40921,2623,-159,32,230
40931,3147,-159,32,230
40941,3076,-159,32,230
40950,2039,-159,32,230
40961,2152,-159,31,230
40971,2951,-159,31,230
40981,2857,-159,30,229
40991,1976,-159,30,229
41001,3146,-159,30,229
41011,2954,-160,30,229
41021,2942,-160,30,230
41031,2560,-160,29,230
41041,3187,-159,30,230
41051,2786,-159,30,230
41061,2738,-159,30,230
41071,2568,-159,31,230
41081,3207,-159,31,230
41091,3080,-159,31,230
41101,2048,-159,32,231
41111,2215,-159,32,230
41121,3215,-159,32,230
41131,2994,-159,32,230
41141,1961,-159,31,230
41151,1957,-159,31,230
41160,1899,-159,31,230
41171,2932,-159,30,230
41181,2575,-159,30,230
41191,2290,-159,30,230
41200,2471,-159,29,230
41211,2889,-159,29,230
41221,2551,-159,29,230
41231,2033,-159,29,230
41241,1830,-159,29,230
41251,2687,-159,29,230
41261,2361,-159,30,230
41271,2776,-159,30,230
41281,3000,-159,30,230
41291,2426,-159,30,230
41301,2100,-159,30,230
41311,3193,-159,30,230
41321,3203,-159,30,230
41331,2347,-159,30,230
41341,2302,-159,30,230
41351,2259,-159,29,230
41361,2340,-159,30,230
41371,2452,-159,29,230
41381,2136,-159,29,230
41391,2880,-159,29,230
41401,1968,-159,29,230
41410,2784,-159,29,230
41421,2023,-159,29,230
41431,3251,-159,29,230
41441,3256,-159,29,230
41450,3295,-159,28,230
41461,3209,-159,29,230
41471,1924,-159,29,230
41481,3048,-159,29,230
41491,3008,-159,29,230
41501,2088,-160,29,230
41511,2204,-160,29,230
41521,2207,-160,29,230
41531,3000,-160,29,230
41541,1971,-160,29,229
41551,1976,-159,29,230
41561,3049,-159,29,230
41571,3128,-159,30,230
41581,1770,-159,29,230
41591,2753,-159,29,230
41601,2734,-159,29,230
41611,3325,-159,29,230
41621,1945,-159,30,230
41631,1738,-159,29,230
41641,3096,-159,29,230
41651,2718,-159,28,230
41660,2520,-159,28,230
41671,1987,-160,28,230
41681,3009,-160,28,229
41691,2926,-160,27,229
41700,3020,-160,28,230
41711,2007,-160,28,230
41721,3175,-160,28,230
41731,2866,-159,29,230
41741,2986,-159,29,230
41751,2114,-159,29,230
41761,1835,-159,29,230
41771,3144,-159,29,230
41781,2817,-159,29,230
41791,2087,-159,29,230
41801,2115,-159,29,230
41811,2853,-159,28,230
41821,2929,-159,28,230
41831,2050,-160,28,230
41841,2063,-160,27,229
41851,3111,-160,27,229
41861,2594,-160,27,230
41871,2040,-160,27,229
41881,2713,-160,27,230
41891,3159,-160,27,230
41901,2696,-160,28,230
41910,2048,-159,28,230
41921,1831,-159,28,230
41931,2830,-159,29,230
41941,2990,-159,29,230
41950,2562,-159,29,230
41961,2739,-159,29,230
41971,2770,-159,28,230
41981,2469,-159,28,230
41991,2255,-160,28,230
42001,3002,-160,27,229
42011,2891,-160,27,229
42021,2840,-160,26,229
42031,2629,-160,26,229
42041,2606,-160,26,230
42051,2754,-160,27,230
42061,3221,-160,27,230
42071,2953,-160,27,230
42081,2138,-159,28,230
42091,2508,-159,28,230
42101,2852,-159,28,230
42111,2737,-159,28,230
42121,2775,-159,28,230
42131,2390,-159,28,230
42141,3153,-159,28,230
42151,2703,-160,27,230
42160,2374,-160,27,230
42171,2547,-160,27,229
42181,2797,-160,26,229
42191,2960,-160,26,229
42200,2699,-160,26,230
42211,2827,-160,26,230
42221,2729,-160,26,230
42231,2400,-159,27,230
42241,2617,-159,27,230
42251,2936,-159,27,230
42261,2798,-159,28,230
42271,2370,-159,28,230
42281,2544,-159,28,230
42291,2835,-159,28,230
42301,2731,-159,27,230
42311,2892,-159,27,230
42321,2811,-159,26,230
42331,2692,-159,26,230
42341,3359,-160,26,230
42351,2539,-159,26,230
42361,1880,-159,26,230
42371,2537,-159,26,230
42381,3200,-159,26,230
42391,2501,-159,26,230
42401,1964,-159,27,230
42410,2083,-159,26,230
42421,3130,-159,27,230
42431,2182,-159,27,230
42441,2186,-159,27,230
42450,1990,-160,27,230
42461,3065,-160,26,230
42471,2831,-160,26,230
42481,1870,-160,25,230
42491,1969,-160,26,230
42501,2973,-160,25,230
42511,2697,-160,25,230
42521,2216,-160,25,230
42531,2064,-160,25,230
42541,3247,-160,25,230
42551,2637,-160,26,230
42561,2224,-160,26,230
42571,2665,-160,26,230
42581,2941,-160,26,230
42591,1953,-160,26,230
42601,1967,-160,26,230
42611,3101,-160,26,230
42621,2951,-160,26,230
42631,1966,-160,26,230
42641,2071,-160,26,230
42651,3368,-160,26,230
42660,3027,-159,26,230
42671,2208,-159,26,231
42681,1972,-159,26,230
42691,2704,-160,25,230
42700,2995,-160,25,230
42711,2620,-160,25,230
42721,2402,-160,25,230
42731,2338,-160,25,230
42741,3149,-160,25,230
42751,1982,-160,25,230
42761,2009,-160,25,230
42771,1759,-160,25,230
42781,3090,-160,26,230
42791,2438,-159,26,231
42801,2038,-159,26,231
42811,2874,-159,26,231
42821,2704,-159,26,231
42831,2180,-159,26,231
42841,2050,-160,25,230
42851,2775,-160,25,230
42861,3063,-160,24,230
42871,2579,-160,24,230
42881,2611,-160,24,230
42891,2839,-160,24,230
42901,2703,-160,24,230
42910,3259,-160,24,230
42921,1995,-160,25,231
42931,2008,-160,25,231
42941,3260,-160,25,231
42950,3090,-159,26,231
42961,2572,-159,25,231
42971,2086,-159,25,231
42981,2215,-160,25,231
42991,3009,-160,24,230
43001,2338,-160,24,230
43011,3182,-160,24,230
43021,3103,-160,23,230
43031,3114,-160,23,230
43041,2580,-160,24,230
43051,2703,-160,24,230
