Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1880,149,-85,115
13,1884,148,-85,116
23,1899,148,-85,116
33,1876,147,-85,117
43,1885,147,-85,117
53,1898,146,-85,118
63,1900,146,-85,118
73,1856,145,-85,119
83,1888,144,-85,120
93,1896,144,-85,120
103,2012,143,-85,122
112,1960,143,-85,121
123,1895,143,-85,121
133,1895,144,-85,120
143,1928,144,-85,120
152,1952,143,-85,121
163,1904,142,-85,122
173,1906,142,-85,123
183,1902,141,-85,123
193,1908,141,-85,124
203,1892,140,-85,125
213,1908,139,-86,126
223,1980,138,-86,127
233,1904,137,-86,128
243,1891,136,-86,129
253,2004,135,-86,130
263,1903,133,-86,131
273,2120,133,-86,132
283,1902,131,-86,133
293,1896,131,-86,134
303,2221,130,-86,135
313,2361,129,-86,136
323,1897,130,-86,135
333,1907,130,-86,135
343,1988,130,-86,135
353,3012,130,-86,135
362,3396,130,-86,135
373,1925,130,-86,134
383,3217,130,-86,135
393,2834,130,-86,135
402,3075,130,-86,136
413,2436,132,-86,134
423,3159,133,-86,133
433,2193,131,-86,135
443,3693,131,-86,135
453,3742,131,-86,135
463,3208,132,-86,134
473,3367,132,-86,134
483,3244,130,-86,136
493,3751,130,-86,137
503,3730,133,-86,133
513,3778,135,-86,132
523,3702,135,-86,131
533,3386,136,-86,131
543,3743,137,-86,129
553,3342,136,-86,130
563,3740,138,-86,128
573,3760,139,-86,127
583,3768,137,-86,129
593,3754,134,-86,132
603,3770,139,-86,127
612,3748,137,-86,129
623,3764,140,-86,126
633,3751,144,-86,122
643,3430,141,-86,125
652,3738,144,-86,122
663,3331,144,-87,122
673,3772,143,-87,123
683,3752,149,-87,118
693,3318,150,-87,117
703,3761,151,-87,115
713,3756,158,-87,109
723,3762,155,-87,112
733,3764,160,-87,107
743,3774,166,-87,101
753,3746,169,-87,98
763,3360,177,-87,90
773,3747,-178,-87,85
783,3735,-173,-87,80
793,3775,-169,-87,76
803,3751,-164,-87,71
813,3757,-160,-87,67
823,3757,-158,-87,65
833,3730,-151,-87,58
843,3507,-150,-86,57
853,3755,-145,-86,52
862,3766,-143,-86,50
873,3788,-143,-86,51
883,3665,-139,-86,46
893,3742,-139,-86,47
902,3759,-138,-85,45
913,3776,-134,-85,41
923,3475,-136,-85,44
933,3287,-134,-85,42
943,3696,-133,-85,40
953,3181,-134,-85,42
963,3612,-131,-85,38
973,3705,-133,-85,40
983,3739,-132,-85,39
993,3487,-131,-85,38
1003,3552,-133,-84,40
1013,3238,-129,-85,36
1023,3733,-131,-84,38
1033,3756,-131,-84,38
1043,3781,-129,-84,36
1053,3772,-133,-84,40
1063,3739,-132,-84,39
1073,3173,-133,-84,40
1083,3762,-134,-84,41
1093,3758,-132,-84,39
1103,3776,-133,-84,39
1112,3287,-132,-84,39
1123,3753,-133,-85,39
1133,3203,-134,-84,41
1143,3764,-132,-85,38
1152,3704,-134,-85,40
1163,3749,-133,-85,39
1173,3595,-133,-85,39
1183,3780,-135,-85,41
1193,3623,-133,-85,39
1203,3754,-135,-85,41
1213,3758,-135,-85,41
1223,3723,-134,-85,40
1233,3785,-137,-84,42
1243,3746,-134,-85,40
1253,3744,-135,-85,41
1263,3761,-135,-85,40
1273,3649,-135,-85,40
1283,3348,-137,-85,42
1293,3752,-135,-85,40
1303,3751,-136,-85,41
1313,3760,-137,-85,42
1323,3264,-136,-85,41
1333,3608,-139,-84,44
1343,3752,-138,-85,42
1353,3761,-140,-85,44
1362,3667,-139,-85,44
1373,3759,-139,-85,43
1383,3760,-141,-84,45
1393,3229,-138,-85,42
1402,3629,-140,-85,44
1413,3420,-139,-85,43
1423,3709,-139,-85,43
1433,3248,-141,-85,44
1443,3192,-138,-85,42
1453,3772,-140,-85,44
1463,3759,-139,-85,42
1473,3757,-139,-85,43
1483,3779,-138,-85,42
1493,3572,-136,-85,39
1503,3462,-139,-85,42
1513,3200,-138,-85,41
1523,3187,-139,-85,42
1533,3775,-140,-85,42
1543,3656,-138,-85,41
1553,3566,-140,-84,43
1563,3739,-140,-84,43
1573,3754,-141,-84,44
1583,3685,-140,-84,43
1593,3192,-140,-84,43
1603,3727,-142,-84,44
1612,3783,-141,-84,43
1623,3759,-142,-84,44
1633,3740,-141,-84,43
1643,3747,-139,-84,41
1652,3690,-141,-84,43
1663,3752,-140,-84,42
1673,3318,-143,-84,45
1683,3752,-143,-83,44
1693,3744,-141,-84,42
1703,3768,-140,-84,41
1713,3504,-140,-84,41
1723,3755,-141,-84,42
1733,3678,-139,-84,40
1743,3757,-141,-83,42
1753,3440,-142,-83,43
1763,3574,-140,-83,41
1773,3165,-143,-83,43
1783,3280,-142,-83,43
1793,3759,-143,-83,44
1803,3735,-143,-83,43
1813,3752,-142,-83,42
1823,3748,-142,-83,42
1833,3766,-140,-84,40
1843,3764,-142,-83,42
1853,3745,-141,-83,41
1862,3456,-142,-83,42
1873,3143,-142,-83,42
1883,3435,-141,-84,41
1893,3759,-142,-83,42
1902,3338,-141,-83,41
1913,3339,-143,-83,42
1923,3690,-142,-83,42
1933,3757,-142,-83,42
1943,3754,-144,-83,43
1953,3766,-142,-83,42
1963,3104,-143,-83,42
1973,3200,-141,-83,40
1983,3770,-143,-83,42
1993,3103,-142,-83,41
2003,3741,-142,-83,41
2013,3768,-143,-83,42
2023,3773,-143,-83,41
2033,3692,-145,-83,43
2043,3547,-143,-83,42
2053,3122,-144,-83,42
2063,3656,-144,-83,42
2073,3771,-145,-83,43
2083,3774,-147,-83,44
2093,3753,-145,-83,42
2103,3770,-146,-83,44
2112,3767,-145,-83,43
2123,3523,-145,-83,43
2133,3723,-145,-83,42
2143,3162,-145,-83,42
2152,3770,-146,-83,43
2163,3408,-143,-83,40
2173,3723,-144,-83,41
2183,3751,-141,-83,38
2193,3766,-142,-83,39
2203,3751,-140,-83,37
2213,3749,-139,-83,36
2223,3755,-138,-82,35
2233,3775,-135,-82,32
2243,3507,-135,-82,32
2253,3772,-131,-82,28
2263,3123,-132,-82,30
2273,3764,-130,-82,27
2283,3430,-129,-81,27
2293,3753,-128,-81,25
2303,3738,-127,-81,24
2313,3736,-125,-81,23
2323,3774,-123,-80,22
2333,3712,-123,-80,22
2343,3323,-121,-80,20
2353,3755,-121,-79,20
2362,3583,-119,-79,18
2373,3773,-119,-78,18
2383,3704,-118,-78,17
2393,3746,-117,-78,17
2402,3759,-117,-77,16
2413,3777,-116,-77,15
2423,3773,-116,-77,16
2433,3626,-115,-77,14
2443,3770,-116,-76,15
2453,3150,-115,-76,14
2463,3776,-115,-75,14
2473,3769,-114,-75,14
2483,3380,-114,-75,13
2493,3580,-114,-75,13
2503,3127,-113,-75,12
2513,3776,-114,-75,12
2523,3453,-112,-75,11
2533,3543,-113,-75,11
2543,3764,-112,-75,10
2553,3760,-112,-75,10
2563,3527,-111,-75,9
2573,3293,-111,-75,8
2583,3760,-110,-75,8
2593,3772,-109,-74,7
2603,3767,-109,-74,8
2612,3744,-109,-74,7
2623,3760,-109,-74,8
2633,3639,-108,-74,7
2643,3759,-108,-74,8
2652,3627,-109,-74,9
2663,3089,-109,-73,9
2673,3757,-109,-73,9
2683,3735,-109,-73,10
2693,3711,-109,-73,10
2703,3519,-108,-73,9
2713,3760,-110,-73,11
2723,3761,-110,-73,11
2733,3771,-109,-73,11
2743,3764,-109,-73,11
2753,3758,-109,-73,12
2763,3675,-109,-73,13
2773,3762,-109,-72,13
2783,3197,-108,-72,13
2793,3600,-108,-72,12
2803,3693,-108,-72,13
2813,3763,-109,-72,14
2823,3767,-110,-72,15
2833,3772,-109,-72,14
2843,3768,-108,-72,12
