Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
5164,1897,130,-89,52
5177,1929,138,-89,44
5187,1916,144,-89,39
5197,1914,148,-89,34
5207,1915,144,-89,39
5217,1911,149,-89,33
5226,1915,143,-89,39
5237,1912,137,-89,45
5244,1912,137,-89,45
5257,1906,135,-89,48
5267,1909,132,-88,50
5277,1900,128,-88,55
5287,1906,124,-88,58
5294,1906,124,-88,58
5307,1912,119,-88,63
5314,1912,119,-88,63
5327,1916,112,-88,69
5337,1910,114,-88,68
5347,1912,112,-88,69
5357,1915,110,-88,71
5367,1912,109,-88,72
5377,1914,106,-88,75
5387,1909,105,-88,75
5397,1911,105,-88,76
5407,1915,107,-88,74
5417,1916,107,-88,74
5427,1914,106,-87,74
5437,1908,105,-87,75
5447,1916,104,-87,76
5457,1912,106,-87,73
5467,1918,109,-87,70
5476,1915,108,-87,71
5487,1908,107,-87,72
5497,1911,106,-87,73
5504,1911,106,-87,73
5514,1913,108,-87,70
5527,1906,110,-87,67
5534,1906,110,-87,67
5547,1911,111,-87,66
5557,1915,113,-87,64
0,1911,113,-87,64
7,1911,113,-87,64
20,1914,116,-87,60
30,1909,119,-87,57
40,1904,124,-87,52
50,1903,126,-87,49
60,1904,132,-87,43
67,1904,132,-87,43
77,1902,139,-88,36
90,1921,143,-88,33
100,1909,140,-88,35
110,1918,132,-88,43
120,1922,122,-88,52
130,1924,112,-88,62
140,1929,103,-89,72
150,1962,92,-89,82
157,1962,92,-89,82
167,1929,80,-89,95
177,1964,71,-89,104
190,2004,76,-89,99
200,1951,76,-89,99
210,1993,74,-89,101
220,1966,77,-89,98
230,1953,77,-89,98
240,1995,80,-89,95
250,1946,80,-89,95
260,1963,81,-89,95
270,1986,75,-89,100
280,1979,76,-89,100
290,1955,79,-88,96
300,2144,82,-88,93
310,2357,88,-88,88
320,2272,93,-88,83
330,2533,92,-88,84
340,2646,90,-88,86
347,2646,90,-88,86
357,2724,89,-87,87
367,2860,86,-87,90
380,2983,89,-87,87
390,2905,85,-87,91
400,2961,86,-87,90
409,3041,83,-87,94
420,3221,74,-87,103
430,3437,71,-87,107
437,3437,71,-87,107
450,3200,56,-87,123
460,3599,69,-88,110
470,3677,64,-88,116
480,3722,100,-88,81
490,3770,125,-88,58
500,3754,139,-88,44
510,3753,142,-88,42
520,3730,157,-88,27
527,3730,157,-88,27
537,3755,173,-88,12
550,3786,-173,-86,-1
560,3717,-165,-86,-9
570,3694,-164,-86,-10
580,3751,-161,-87,-13
587,3751,-161,-87,-13
600,3722,-160,-86,-13
610,3747,-159,-87,-14
620,3752,-156,-86,-17
627,3752,-156,-86,-17
637,3695,-155,-86,-18
650,3742,-143,-86,-31
659,3732,-142,-86,-33
670,3760,-138,-86,-36
680,3750,-132,-86,-42
690,3692,-131,-86,-44
697,3692,-131,-86,-44
710,3690,-111,-87,-65
720,3711,-113,-86,-63
730,3724,-116,-86,-61
740,3756,-116,-85,-60
747,3756,-116,-85,-60
760,3668,-115,-85,-62
770,3714,-109,-85,-68
777,3714,-109,-85,-68
790,3738,-106,-85,-70
800,3760,-103,-85,-73
810,3765,-106,-85,-70
817,3765,-106,-85,-70
830,3716,-102,-85,-73
840,3732,-105,-85,-70
850,3682,-106,-85,-69
857,3682,-106,-85,-69
870,3633,-107,-85,-68
880,3697,-109,-85,-66
890,3703,-107,-85,-68
897,3703,-107,-85,-68
909,3703,-111,-85,-64
917,3703,-111,-85,-64
930,3717,-117,-84,-58
940,3732,-117,-84,-59
950,3675,-121,-84,-54
957,3675,-121,-84,-54
970,3703,-124,-83,-52
980,3653,-122,-83,-54
987,3653,-122,-83,-54
1000,3708,-119,-83,-57
1010,3710,-122,-83,-53
1020,3730,-120,-83,-56
1027,3730,-120,-83,-56
1037,3738,-118,-82,-58
1050,3634,-117,-82,-59
1060,3768,-117,-82,-60
1067,3768,-117,-82,-60
1080,3708,-116,-81,-61
1090,3757,-117,-81,-61
1100,3697,-115,-81,-63
1110,3728,-112,-81,-66
1117,3728,-112,-81,-66
1130,3710,-112,-80,-66
1140,3735,-110,-80,-68
1150,3753,-112,-80,-67
1159,3656,-111,-80,-68
1170,3774,-111,-80,-68
1180,3682,-115,-80,-65
1187,3682,-115,-80,-65
1200,3763,-113,-80,-68
1210,3596,-112,-80,-70
1220,3727,-111,-81,-72
1227,3727,-111,-81,-72
1240,3721,-109,-81,-74
1250,3741,-106,-81,-77
1260,3763,-107,-81,-77
1270,3696,-102,-81,-81
1280,3648,-101,-82,-83
1290,3730,-100,-82,-83
1297,3730,-100,-82,-83
1310,3728,-96,-83,-87
1320,3710,-97,-84,-86
1330,3653,-90,-84,-93
1337,3653,-90,-84,-93
1350,3713,-86,-85,-97
1360,3657,-80,-85,-104
1370,3714,-88,-86,-95
1377,3714,-88,-86,-95
1390,3674,-96,-86,-86
1400,3694,-102,-87,-81
1409,3730,-109,-87,-74
1417,3730,-109,-87,-74
1430,3713,-126,-87,-57
1440,3719,-129,-88,-55
1450,3751,-135,-87,-49
1460,3660,-148,-87,-36
1470,3756,-159,-87,-25
1480,3758,-160,-86,-24
1490,3704,-163,-86,-21
1497,3704,-163,-86,-21
1510,3694,-159,-87,-25
1517,3694,-159,-87,-25
1527,3787,-163,-86,-21
1540,3652,-150,-86,-34
1547,3652,-150,-86,-34
1560,3715,-135,-86,-49
1570,3720,-133,-86,-51
1580,3757,-133,-85,-51
1587,3757,-133,-85,-51
1600,3744,-125,-85,-59
1610,3726,-125,-85,-58
1620,3671,-125,-85,-59
1627,3671,-125,-85,-59
1640,3737,-126,-84,-58
1650,3725,-121,-85,-64
1659,3665,-121,-84,-64
1667,3665,-121,-84,-64
1680,3737,-122,-84,-65
1690,3704,-122,-84,-65
1700,3717,-116,-84,-72
1707,3717,-116,-84,-72
1720,3726,-113,-84,-76
1730,3676,-108,-84,-82
1737,3676,-108,-84,-82
1747,3719,-110,-84,-79
1760,3770,-108,-84,-81
1770,3693,-108,-84,-81
1780,3697,-104,-84,-85
1790,3768,-101,-84,-88
1797,3768,-101,-84,-88
1810,3729,-97,-85,-92
1820,3701,-97,-86,-91
1827,3701,-97,-86,-91
1840,3682,-87,-86,-101
1850,3667,-82,-87,-106
1860,3662,-74,-87,-113
1867,3662,-74,-87,-113
1877,3717,-67,-87,-120
1890,3667,-75,-88,-112
1900,3755,-74,-88,-112
1909,3660,-89,-88,-98
1917,3660,-89,-88,-98
1930,3650,-109,-88,-78
1940,3705,-130,-88,-57
1947,3705,-130,-88,-57
1960,3767,-154,-87,-33
1970,3779,-161,-87,-27
1980,3661,-164,-87,-23
1987,3661,-164,-87,-23
2000,3718,-162,-87,-25
2010,3716,-162,-87,-24
2020,3644,-162,-86,-24
2027,3644,-162,-86,-24
2040,3708,-151,-86,-35
2050,3696,-143,-86,-43
2060,3700,-143,-86,-44
2070,3678,-138,-86,-48
2080,3684,-136,-86,-51
2090,3738,-134,-86,-52
2097,3738,-134,-86,-52
2110,3698,-130,-85,-57
2120,3731,-125,-86,-62
2127,3731,-125,-86,-62
2140,3717,-124,-85,-64
2150,3697,-120,-85,-68
2159,3613,-123,-85,-66
2167,3613,-123,-85,-66
2180,3771,-119,-85,-71
2190,3693,-116,-85,-75
2197,3693,-116,-85,-75
2210,3631,-114,-85,-77
2220,3687,-107,-85,-85
2230,3676,-108,-84,-84
2240,3664,-104,-84,-88
2250,3707,-102,-84,-90
2260,3681,-100,-84,-93
2267,3681,-100,-84,-93
2280,3692,-95,-85,-97
2290,3711,-92,-85,-100
2297,3711,-92,-85,-100
