Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
4,1893,-94,-75,179
13,1873,-94,-75,179
23,1878,-94,-75,179
33,1897,-94,-75,179
43,1891,-94,-75,179
53,1881,-94,-75,179
62,1895,-93,-75,179
73,1872,-93,-75,179
83,1919,-94,-76,179
93,1904,-93,-76,179
102,1883,-93,-76,179
113,1921,-94,-76,179
123,1942,-93,-76,178
133,1886,-94,-76,180
143,1883,-93,-76,179
153,2007,-93,-76,179
163,1899,-93,-76,179
173,1906,-93,-76,179
183,1980,-93,-77,179
193,1908,-93,-77,179
203,1902,-93,-77,179
213,1922,-93,-77,179
223,1896,-93,-77,179
233,1921,-93,-77,179
243,1983,-93,-77,179
253,1900,-93,-77,179
263,1892,-93,-77,179
273,2050,-93,-77,179
283,1894,-93,-78,179
293,1952,-93,-78,179
303,1935,-93,-78,179
312,2052,-93,-78,179
323,1888,-93,-78,179
333,2199,-93,-78,179
343,2662,-92,-78,178
352,2836,-92,-78,178
363,2104,-92,-78,178
373,3332,-92,-78,178
383,2840,-91,-79,178
393,2602,-91,-79,177
403,3398,-90,-79,177
413,2301,-90,-79,177
423,1970,-89,-79,177
433,2196,-89,-79,176
443,3467,-90,-79,177
453,2095,-88,-79,176
463,2723,-90,-79,178
473,3690,-87,-79,176
483,2994,-86,-79,174
493,3807,-85,-79,174
503,3779,-85,-79,174
513,3773,-84,-79,173
523,3396,-83,-79,171
533,3742,-82,-79,170
543,3556,-84,-79,172
553,3598,-84,-79,172
562,3752,-83,-79,171
573,3754,-84,-79,172
583,3784,-84,-79,172
593,3763,-84,-79,172
602,3751,-84,-79,172
613,3417,-84,-79,172
623,3755,-85,-79,173
633,3428,-84,-78,172
643,3763,-85,-78,173
653,3788,-85,-78,172
663,3765,-86,-78,173
673,3374,-86,-78,173
683,3413,-86,-78,173
693,3751,-87,-78,174
703,3760,-87,-77,174
713,3760,-88,-77,175
723,3772,-87,-77,174
733,3780,-88,-77,174
743,3761,-89,-77,175
753,3756,-88,-77,175
763,3749,-89,-76,175
773,3472,-88,-76,174
783,3653,-88,-76,175
793,3720,-88,-76,175
803,3442,-88,-76,174
812,3445,-88,-76,174
823,3769,-88,-76,174
833,3736,-88,-76,174
843,3755,-89,-76,174
852,3252,-89,-76,175
863,3775,-89,-76,175
873,3757,-89,-76,174
883,3140,-88,-76,173
893,3224,-88,-76,173
903,3629,-88,-76,173
913,3438,-88,-76,173
923,3762,-88,-76,173
933,3598,-88,-76,173
943,3760,-87,-77,172
953,3165,-88,-77,173
963,3735,-88,-77,173
973,3283,-88,-77,173
983,3597,-89,-77,173
993,3722,-88,-77,172
1003,3173,-87,-77,171
1013,3759,-87,-78,172
1023,3729,-88,-78,172
1033,3546,-88,-78,172
1043,3360,-88,-78,172
1053,3741,-87,-78,172
1062,3742,-88,-78,172
1073,3737,-87,-78,171
1083,3769,-88,-79,172
1093,3783,-87,-79,171
1102,3285,-87,-79,171
1113,3755,-87,-79,171
1123,3773,-87,-79,171
1133,3784,-88,-79,172
1143,3127,-87,-79,170
1153,3624,-88,-79,171
1163,3752,-87,-79,171
1173,3760,-87,-79,171
1183,3739,-88,-79,172
1193,3743,-88,-79,171
1203,3741,-89,-79,172
1213,3721,-88,-79,171
1223,3779,-88,-79,172
1233,3124,-87,-79,171
1243,3185,-88,-79,172
1253,3760,-87,-79,171
1263,3776,-88,-79,171
1273,3811,-88,-79,172
1283,3764,-87,-79,171
1293,3754,-89,-79,172
1303,3179,-88,-79,172
1312,3770,-89,-79,173
1323,3138,-89,-79,172
1333,3440,-88,-79,172
1343,3217,-88,-79,172
1352,3117,-88,-79,172
1363,3178,-89,-79,173
1373,3744,-87,-79,171
1383,3226,-88,-79,172
1393,3647,-87,-79,171
1403,3182,-88,-79,172
1413,3780,-87,-80,171
1423,3131,-88,-80,171
1433,3748,-87,-80,171
1443,3784,-88,-80,171
1453,3279,-88,-80,172
1463,3741,-88,-80,171
1473,3421,-88,-80,172
1483,3180,-87,-80,171
1493,3743,-88,-80,171
1503,3190,-88,-80,171
1513,3758,-88,-80,171
1523,3268,-88,-80,171
1533,3772,-88,-80,171
1543,3776,-88,-80,172
1553,3736,-87,-80,171
1562,3739,-88,-80,172
1573,3288,-87,-80,171
1583,3775,-87,-80,171
1593,3106,-86,-80,170
1602,3726,-87,-80,171
1613,3750,-87,-80,170
1623,3705,-87,-80,171
1633,3736,-87,-80,171
1643,3765,-86,-80,170
1653,3593,-87,-81,171
1663,3765,-86,-81,170
1673,3783,-88,-81,171
1683,3676,-86,-81,170
1693,3623,-87,-81,171
1703,3765,-87,-81,171
1713,3772,-88,-81,171
1723,3745,-87,-81,171
1733,3504,-87,-81,171
1743,3548,-88,-81,171
1753,3618,-87,-81,171
1763,3559,-88,-81,172
1773,3761,-87,-81,171
1783,3744,-88,-81,172
1793,3781,-87,-81,171
1803,3764,-89,-81,172
1812,3770,-90,-81,173
1823,3135,-91,-81,174
1833,3633,-90,-81,174
1843,3769,-91,-81,174
1852,3140,-93,-81,176
1863,3556,-93,-81,177
1873,3699,-95,-81,178
1883,3488,-94,-81,177
1893,3717,-95,-81,178
1903,3339,-93,-81,176
1913,3152,-95,-81,178
1923,3786,-96,-81,179
1933,3772,-95,-81,178
1943,3783,-94,-81,177
1953,3764,-95,-81,178
1963,3572,-97,-81,180
1973,3120,-95,-81,178
1983,3422,-95,-81,178
1993,3779,-95,-81,178
2003,3776,-96,-81,179
2013,3536,-95,-81,178
2023,3118,-96,-81,179
2033,3790,-95,-82,178
2043,3609,-95,-82,178
2053,3759,-94,-82,177
2062,3747,-94,-82,177
2073,3571,-92,-82,175
2083,3757,-92,-82,175
2093,3724,-94,-82,177
2102,3764,-92,-82,175
2113,3747,-95,-83,177
2123,3765,-93,-83,175
2133,3338,-96,-83,178
2143,3761,-92,-84,174
2153,3598,-97,-84,179
2163,3747,-93,-85,174
2173,3763,-97,-85,178
2183,3731,-93,-85,175
2193,3760,-98,-86,179
2203,3751,-94,-86,175
2213,3495,-100,-87,181
2223,3555,-98,-88,179
2233,3690,-110,-88,191
2243,3759,-116,-89,195
2253,3267,-128,-89,208
2263,3124,-172,-89,251
2273,3747,159,-89,280
2283,3754,133,-89,306
2293,3756,112,-88,327
2303,3771,113,-88,326
2312,3767,102,-87,337
2323,3756,105,-87,333
2333,3758,98,-86,341
2343,3752,101,-85,338
2352,3764,98,-85,341
2363,3728,101,-84,338
2373,3766,97,-84,342
2383,3540,100,-83,339
2393,3688,97,-83,342
2403,3192,100,-83,339
2413,3142,97,-82,342
2423,3759,99,-82,341
2433,3758,97,-82,343
2443,3759,100,-82,340
2453,3213,97,-81,344
2463,3774,100,-81,342
2473,3747,96,-81,345
2483,3776,98,-81,344
2493,3682,96,-81,346
2503,3163,98,-81,345
2513,3760,96,-81,347
2523,3768,97,-81,347
2533,3788,96,-80,349
2543,3755,98,-80,347
2553,3751,97,-80,348
2562,3117,99,-80,346
2573,3128,96,-80,349
2583,3772,98,-80,348
2593,3576,97,-80,350
2602,3772,98,-80,349
2613,3754,97,-80,350
2623,3065,98,-80,348
2633,3747,96,-80,351
2643,3543,98,-80,350
2653,3758,97,-80,350
2663,3751,99,-81,349
2673,3157,99,-81,350
2683,3755,101,-81,348
2693,3764,101,-81,348
2703,3459,101,-81,349
2713,3767,103,-81,347
2723,3311,101,-82,349
2733,3111,102,-82,349
2743,3763,101,-82,350
2753,3448,102,-82,349
2763,3760,101,-83,351
2773,3787,104,-83,348
2783,3090,102,-83,350
2793,3755,104,-83,349
2803,3392,103,-84,351
2812,3796,105,-84,350
2823,3764,103,-85,352
2833,3333,106,-85,349
2843,3772,105,-85,351
2852,3393,104,-86,353
2863,3425,101,-86,356
2873,3617,108,-86,350
2883,3762,106,-87,352
2893,3746,106,-87,352
2903,3768,101,-88,357
2913,3760,111,-88,348
2923,3149,104,-88,354
2933,3769,101,-89,358
2943,3088,80,-89,19
2953,3721,104,-89,355
2963,3767,60,-89,39
2973,3753,48,-89,51
2983,3089,13,-89,86
2993,3619,17,-89,83
3003,3749,-13,-89,112
3013,3775,-14,-89,113
3023,3768,-20,-89,119
3033,3641,-19,-89,118
3043,3749,-30,-89,128
3053,3725,-21,-89,120
3062,3569,-23,-89,122
3073,3636,-31,-89,129
3083,3650,-47,-89,145
3093,3766,-33,-89,131
3102,3551,-28,-89,127
3113,3753,-20,-90,119
3123,3374,-20,-90,119
3133,3738,26,-90,72
3143,3762,77,-90,21
3153,3472,118,-89,340
3163,3653,123,-89,335
3173,3761,110,-89,347
3183,3770,106,-89,352
3193,3424,105,-89,352
3203,3746,108,-89,349
3213,3751,112,-89,345
3223,3755,115,-89,342
3233,3766,110,-88,346
3243,3752,112,-88,344
3253,3745,112,-88,344
3263,3764,112,-88,344
3273,3341,110,-87,345
3283,3088,109,-87,346
3293,3495,110,-87,345
3303,3129,108,-86,347
3312,3555,108,-86,346
3323,3761,106,-86,348
3333,3122,108,-85,346
3343,3767,106,-85,348
3352,3749,109,-85,346
3363,3763,107,-85,349
3373,3717,106,-84,350
3383,3759,105,-84,350
3393,3752,106,-84,350
