Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1877,0,0,180
13,1881,0,0,180
23,1896,0,0,180
33,1906,0,-1,180
43,1891,0,-1,180
53,1898,0,-1,180
63,1900,0,-1,180
73,1903,0,-1,180
83,1912,0,-1,180
93,1877,0,-1,179
103,1924,0,-1,179
113,1926,0,-1,179
123,1917,0,-2,179
133,1912,-1,-2,179
143,1951,-1,-2,179
153,1903,-1,-2,179
162,2063,-1,-2,179
173,1917,-1,-2,179
183,1966,-1,-2,179
193,1932,-1,-2,178
202,2215,-2,-3,178
213,1924,-2,-3,178
223,1906,-2,-3,178
233,1884,-2,-3,178
243,1992,-2,-3,178
253,1907,-2,-3,178
263,1895,-2,-3,178
273,2132,-2,-3,178
283,2254,-2,-4,178
293,2800,-2,-4,178
303,1963,-2,-4,178
313,2821,-2,-4,178
323,1899,-2,-4,178
333,1737,-1,-4,178
343,3507,-1,-4,178
353,3360,-1,-4,178
363,2918,-1,-5,178
373,1955,0,-5,178
383,2858,0,-5,178
393,3574,0,-5,178
403,3727,0,-5,178
412,3656,0,-5,177
423,1497,0,-5,177
433,3179,0,-5,177
443,3758,0,-6,177
452,3746,1,-7,177
463,3633,1,-7,177
473,3758,1,-7,177
483,3784,1,-7,177
493,3728,1,-7,177
503,3729,1,-8,177
513,3768,1,-8,177
523,3764,1,-8,176
533,3732,1,-8,176
543,3756,1,-8,176
553,3798,1,-8,176
563,3696,1,-8,176
573,3767,1,-8,176
583,3750,1,-8,175
593,3706,1,-8,175
603,3503,2,-8,175
613,3743,2,-9,175
623,3746,2,-9,174
633,3793,3,-9,174
643,3763,3,-10,174
653,3759,3,-10,174
662,3747,4,-10,174
673,3753,4,-10,174
683,3752,4,-10,173
693,3770,5,-10,173
702,3325,5,-10,174
713,3762,5,-10,174
723,3761,6,-10,174
733,3761,6,-10,174
743,3676,6,-11,174
753,3492,7,-11,175
763,3767,7,-11,175
773,3741,7,-11,175
783,3773,7,-11,176
793,3758,7,-12,176
803,3631,8,-11,176
813,3691,8,-11,177
823,3748,8,-11,177
833,3709,9,-11,178
843,3389,9,-11,178
853,3751,9,-11,179
863,3763,9,-12,179
873,3379,10,-12,180
883,3749,9,-12,181
893,3403,10,-12,181
903,3252,10,-12,182
912,3779,10,-12,183
923,3747,10,-12,184
933,3280,10,-12,185
943,3232,11,-12,186
952,3775,11,-13,187
963,3745,12,-13,188
973,3352,12,-12,188
983,3764,12,-13,189
993,3779,13,-13,190
1003,3769,13,-13,191
1013,3306,13,-13,191
1023,3746,13,-13,192
1033,3754,14,-13,192
1043,3779,14,-14,192
1053,3758,14,-14,193
1063,3703,13,-14,193
1073,3778,13,-15,193
1083,3271,12,-15,194
1093,3255,12,-14,194
1103,3207,11,-15,194
1113,3764,11,-15,194
1123,3760,10,-15,194
1133,3769,9,-15,194
1143,3772,8,-15,194
1153,3720,7,-15,194
1162,3757,6,-15,193
1173,3725,5,-15,193
1183,3758,4,-16,193
1193,3776,3,-16,192
1202,3761,3,-16,192
1213,3761,3,-17,191
1223,3778,3,-17,190
1233,3551,2,-17,190
1243,3767,1,-17,189
1253,3518,1,-18,188
1263,3764,1,-17,188
1273,3768,1,-17,187
1283,3762,0,-18,186
1293,3256,0,-17,185
1303,3753,0,-18,185
1313,3761,-1,-18,184
1323,3761,-1,-17,183
1333,3762,-2,-17,182
1343,3769,-2,-17,181
1353,3684,-3,-17,180
1363,3755,-3,-17,179
1373,3276,-3,-17,178
1383,3769,-3,-17,177
1393,3768,-3,-17,176
1403,3687,-3,-17,175
1412,3768,-3,-18,174
1423,3758,-3,-18,172
1433,3761,-3,-18,171
1443,3696,-3,-19,170
1452,3759,-3,-19,169
1463,3519,-3,-19,168
1473,3811,-3,-20,168
1483,3759,-3,-20,167
1493,3209,-4,-21,166
1503,3743,-4,-21,165
1513,3759,-3,-21,164
1523,3765,-3,-22,164
1533,3786,-3,-22,163
1543,3762,-2,-22,163
1553,3746,-2,-22,162
1563,3759,-1,-22,162
1573,3765,-1,-22,162
1583,3739,-1,-22,161
1593,3437,-1,-22,161
1603,3770,-1,-22,161
1613,3623,-1,-21,161
1623,3743,-1,-21,162
1633,3752,0,-21,162
1643,3766,1,-21,162
1653,3770,2,-21,162
1662,3759,2,-21,163
1673,3758,3,-21,163
1683,3772,4,-21,164
1693,3763,5,-21,164
1702,3768,6,-21,165
1713,3792,7,-21,166
1723,3749,8,-22,167
1733,3428,9,-22,167
1743,3156,10,-21,168
1753,3760,11,-22,169
1763,3757,12,-22,170
1773,3724,13,-22,171
1783,3761,14,-22,172
1793,3764,15,-22,173
1803,3751,15,-22,174
1813,3760,16,-22,176
1823,3606,16,-22,177
1833,3700,16,-22,179
1843,3165,16,-22,180
1853,3544,16,-22,182
1863,3761,16,-23,183
1873,3320,16,-23,185
1883,3761,15,-24,186
1893,3695,16,-25,188
1903,3499,16,-25,189
1912,3775,17,-25,190
1923,3754,18,-25,191
1933,3265,18,-26,192
1943,3267,19,-27,193
1952,3766,19,-27,194
1963,3781,20,-28,195
1973,3418,20,-28,196
1983,3737,20,-28,197
1993,3776,20,-28,198
