Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1904,0,-88,174
13,1894,0,-88,174
23,1904,0,-88,175
33,1885,0,-88,174
43,1877,0,-88,174
53,1871,0,-88,174
63,1862,0,-89,174
73,1900,0,-89,174
83,1935,-1,-89,175
93,1880,-2,-89,176
103,1894,-4,-89,178
112,1902,-10,-89,185
123,1922,-18,-89,192
133,1982,-16,-89,190
143,1877,-16,-89,190
152,1939,-15,-89,190
163,1987,-15,-89,190
173,1919,-14,-89,189
183,1880,-9,-89,184
193,1895,-8,-89,182
203,2127,-6,-89,181
213,1982,-4,-89,179
223,1871,-7,-89,182
233,1888,4,-89,170
243,2006,12,-89,162
253,2008,23,-89,152
263,1880,32,-89,143
273,1880,42,-89,133
283,2095,59,-89,115
293,1931,61,-89,114
303,1880,59,-89,115
313,1887,52,-90,122
323,2455,36,-90,138
333,3193,17,-89,157
343,1899,12,-90,162
353,1910,1,-89,174
362,1999,-11,-89,186
373,3008,-21,-90,197
383,2760,-33,-89,208
393,1965,-41,-89,217
402,1912,-35,-89,210
413,3756,-39,-89,214
423,2201,-39,-90,215
433,3147,-45,-89,221
443,2163,-32,-89,208
453,3776,-37,-89,213
463,3637,-35,-89,212
473,2720,-47,-89,224
483,2720,-66,-89,242
493,3751,-74,-89,250
503,3766,-82,-90,259
513,3776,-83,-90,260
523,3739,-88,-89,264
533,3739,-86,-89,262
543,3780,-86,-89,262
553,3795,-92,-89,268
563,3767,-92,-89,268
573,3332,-84,-89,261
583,3715,-100,-89,277
593,3724,-94,-89,271
603,3298,-99,-89,276
612,3751,-100,-89,276
623,3749,-92,-88,268
633,3762,-97,-88,273
643,3775,-94,-88,271
652,3744,-93,-88,270
663,3731,-94,-88,270
673,3772,-95,-88,272
683,3207,-90,-88,267
693,3765,-95,-88,272
703,3513,-95,-88,272
713,3761,-94,-87,271
723,3771,-100,-87,277
733,3781,-97,-87,274
743,3776,-99,-87,276
753,3744,-97,-87,274
763,3772,-98,-87,275
773,3746,-101,-87,277
783,3487,-100,-87,277
793,3529,-98,-87,274
803,3200,-103,-87,279
813,3399,-103,-87,279
823,3767,-102,-87,278
833,3731,-104,-87,281
843,3668,-102,-87,279
853,3751,-104,-87,280
862,3764,-104,-87,281
873,3395,-101,-87,278
883,3757,-101,-87,278
893,3748,-103,-87,279
902,3737,-104,-87,280
913,3652,-107,-87,283
923,3761,-108,-87,284
933,3657,-108,-87,284
943,3754,-109,-87,285
953,3707,-106,-87,282
963,3716,-108,-86,284
973,3768,-108,-86,283
983,3207,-107,-86,282
993,3359,-110,-86,285
1003,3744,-109,-86,284
1013,3773,-109,-86,284
1023,3181,-108,-86,283
1033,3687,-105,-86,281
1043,3725,-107,-86,282
1053,3758,-107,-86,282
1063,3750,-105,-86,280
1073,3657,-110,-86,285
1083,3756,-109,-86,284
1093,3756,-110,-86,285
1103,3735,-110,-86,285
1112,3764,-109,-86,284
1123,3775,-112,-86,287
1133,3746,-113,-86,287
1143,3647,-113,-86,288
1152,3508,-115,-86,290
1163,3777,-113,-86,288
1173,3776,-112,-86,287
1183,3778,-115,-86,289
1193,3742,-110,-86,284
1203,3774,-110,-86,284
1213,3793,-111,-86,285
1223,3757,-111,-86,285
1233,3763,-114,-86,288
1243,3766,-111,-86,285
1253,3490,-114,-86,288
1263,3452,-113,-86,287
1273,3745,-110,-86,284
1283,3769,-111,-86,284
1293,3737,-111,-86,284
1303,3747,-111,-86,285
1313,3755,-110,-86,283
1323,3778,-112,-86,285
1333,3729,-113,-86,286
1343,3752,-112,-86,285
1353,3280,-114,-86,287
1362,3759,-117,-86,290
1373,3789,-117,-86,290
1383,3769,-119,-86,291
1393,3747,-116,-86,288
1402,3759,-116,-86,289
1413,3709,-119,-86,292
1423,3773,-118,-86,291
1433,3769,-121,-86,294
1443,3755,-119,-86,291
1453,3776,-121,-86,293
1463,3150,-121,-86,293
1473,3692,-120,-86,292
1483,3766,-122,-86,294
1493,3738,-120,-86,292
1503,3751,-118,-86,290
1513,3759,-122,-86,294
1523,3743,-118,-86,289
1533,3739,-117,-86,289
