Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
2,1897,-99,-78,234
13,1881,-99,-79,234
23,1889,-99,-79,234
33,1899,-99,-79,234
43,1886,-99,-79,233
53,1904,-99,-79,233
63,1891,-99,-79,233
73,1900,-99,-79,233
83,1887,-99,-79,234
93,1905,-99,-79,233
103,1895,-98,-80,233
113,1905,-98,-80,233
123,1904,-98,-80,233
133,1908,-98,-80,233
143,1903,-98,-80,233
153,1907,-98,-80,232
163,2069,-97,-80,232
173,1900,-97,-80,232
183,2140,-96,-80,232
193,1923,-96,-81,231
203,1928,-96,-81,231
212,1985,-96,-81,231
223,1904,-96,-81,232
233,1937,-97,-81,232
243,1895,-97,-81,232
252,1900,-97,-81,232
263,1903,-97,-81,232
273,1925,-97,-81,232
283,1916,-97,-82,232
293,2628,-97,-82,232
303,1904,-97,-82,232
313,1971,-97,-82,232
323,1966,-96,-82,231
333,2587,-96,-82,232
343,2573,-96,-82,231
353,1958,-96,-82,231
363,1984,-95,-82,231
373,3724,-95,-82,231
383,3015,-94,-82,231
393,3467,-95,-83,231
403,2036,-93,-83,230
413,3707,-93,-83,231
423,3743,-92,-83,229
433,3756,-92,-83,230
443,2389,-94,-83,232
453,3751,-95,-83,233
462,3487,-93,-83,231
473,3764,-95,-83,233
483,3762,-97,-83,235
493,3139,-96,-83,234
502,3761,-98,-83,236
513,3747,-101,-83,239
523,3756,-99,-83,237
533,3768,-102,-83,240
543,3749,-104,-83,243
553,3278,-107,-83,245
563,3745,-106,-84,245
573,3749,-107,-84,245
583,3769,-106,-84,244
593,3773,-104,-84,242
603,3747,-105,-84,243
613,3774,-105,-83,243
623,3767,-105,-83,243
633,3766,-106,-83,244
643,3752,-106,-83,244
653,3706,-104,-83,242
663,3282,-103,-83,241
673,3755,-103,-83,241
683,3748,-103,-83,241
693,3777,-102,-82,240
703,3781,-101,-82,240
712,3714,-102,-82,241
723,3740,-102,-82,241
733,3784,-101,-81,240
743,3761,-101,-81,240
