Time [ms], Current [adc], Roll [deg], Pitch [deg], Yaw [deg]
3,1903,0,0,180
13,1907,0,0,180
23,1899,0,0,180
33,1888,0,-1,180
42,1889,0,-1,180
53,1900,0,-1,180
63,1892,0,-1,180
73,1888,0,-1,180
83,1892,0,-1,180
93,1916,0,-1,180
103,1901,0,-1,180
113,1906,0,-2,180
123,1918,0,-2,180
133,1903,0,-2,180
143,1903,0,-2,180
153,1893,1,-2,180
163,1899,1,-2,180
173,1912,1,-2,180
183,1912,1,-2,181
193,1914,1,-3,181
203,1923,2,-3,181
213,1975,2,-3,181
223,1914,2,-3,181
233,1927,3,-3,181
243,1923,4,-3,181
252,1993,4,-3,181
263,1915,5,-3,182
273,1915,5,-3,182
283,1952,6,-4,182
292,2217,6,-4,182
303,1888,7,-4,182
313,1997,7,-4,182
323,2016,7,-4,182
333,3503,8,-4,182
343,1952,8,-4,182
353,1789,8,-4,182
363,3712,9,-5,182
373,3609,9,-5,182
383,2110,9,-5,182
393,2122,9,-5,182
403,3761,10,-5,182
413,3755,10,-5,182
423,2298,10,-5,182
433,2327,10,-5,182
443,3788,11,-6,182
453,3787,11,-6,182
463,3526,11,-6,182
473,3324,11,-6,182
483,3774,11,-6,182
493,3752,11,-6,182
502,3760,12,-6,182
513,3758,12,-6,182
523,3774,12,-6,182
533,3326,12,-6,182
542,3739,12,-6,182
553,3434,12,-7,182
563,3761,12,-7,182
573,3781,11,-7,182
583,3752,11,-8,182
593,3763,11,-8,182
603,3743,10,-8,183
613,3783,10,-8,183
623,3771,9,-9,183
633,3573,9,-9,184
643,3741,9,-9,184
653,3786,8,-10,184
663,3778,8,-10,185
673,3760,8,-10,185
683,3744,8,-10,186
693,3808,7,-10,186
703,3723,7,-11,186
713,3775,6,-11,187
723,3235,5,-11,187
733,3742,5,-11,187
743,3743,4,-11,187
752,3670,4,-11,188
763,3747,3,-12,188
773,3456,3,-12,188
783,3788,3,-12,188
792,3790,3,-12,189
803,3494,2,-12,189
813,3763,2,-12,189
823,3787,2,-12,189
833,3422,1,-12,189
843,3767,1,-12,189
853,3761,0,-12,189
863,3776,0,-12,189
873,3184,-1,-13,189
883,3404,-1,-13,189
893,3645,-2,-13,189
903,3746,-2,-13,189
913,3783,-2,-13,189
923,3774,-2,-13,189
933,3778,-3,-12,188
943,3761,-3,-12,188
953,3777,-4,-12,188
963,3769,-4,-12,187
973,3733,-5,-12,187
983,3158,-5,-13,187
993,3741,-5,-13,187
1002,3768,-5,-13,186
1013,3548,-5,-13,186
1023,3175,-5,-13,186
1033,3746,-6,-13,185
1042,3156,-6,-13,185
1053,3683,-6,-13,185
1063,3188,-7,-13,184
1073,3741,-7,-13,184
1083,3778,-7,-13,184
1093,3799,-7,-13,183
1103,3798,-7,-13,183
1113,3733,-7,-13,182
1123,3737,-7,-14,182
1133,3749,-7,-14,182
1143,3792,-7,-14,181
1153,3746,-7,-14,181
1163,3723,-7,-14,181
1173,3771,-8,-14,180
1183,3785,-8,-14,180
1193,3765,-8,-14,179
1203,3749,-8,-14,179
1213,3742,-7,-15,179
1223,3764,-7,-15,179
1233,3220,-7,-15,179
1243,3717,-8,-15,179
1252,3735,-8,-15,179
1263,3756,-8,-15,179
1273,3770,-8,-16,180
1283,3766,-8,-16,180
1292,3748,-8,-16,180
1303,3760,-8,-16,180
1313,3787,-8,-16,181
1323,3383,-8,-16,181
1333,3726,-8,-16,181
1343,3524,-8,-16,181
1353,3791,-8,-16,182
1363,3669,-8,-16,182
1373,3360,-8,-16,182
1383,3748,-8,-16,183
1393,3778,-8,-16,183
1403,3672,-8,-16,183
1413,3770,-8,-16,184
1423,3752,-8,-16,184
1433,3773,-8,-16,185
1443,3766,-8,-16,185
1453,3787,-8,-16,185
1463,3216,-8,-16,186
1473,3746,-8,-16,186
1483,3772,-8,-16,186
1493,3704,-8,-15,187
1502,3779,-8,-15,187
1513,3744,-8,-15,187
1523,3677,-9,-15,187
1533,3742,-9,-15,187
1542,3317,-9,-15,188
1553,3191,-10,-15,188
1563,3185,-10,-15,188
1573,3780,-10,-15,188
1583,3758,-11,-15,188
1593,3781,-12,-16,188
1603,3713,-13,-16,188
1613,3787,-13,-16,189
1623,3808,-14,-16,189
1633,3781,-14,-16,189
1643,3754,-15,-17,189
1653,3783,-16,-17,190
1663,3789,-17,-17,190
1673,3787,-18,-18,190
1683,3735,-19,-18,190
1693,3741,-20,-19,190
1703,3792,-20,-18,190
1713,3775,-21,-18,190
1723,3505,-22,-19,191
1733,3126,-22,-19,191
1743,3359,-23,-19,190
1752,3774,-24,-19,190
1763,3738,-25,-19,190
1773,3164,-26,-18,190
1783,3385,-27,-18,190
1792,3757,-27,-19,190
1803,3782,-28,-19,189
1813,3153,-28,-19,189
1823,3786,-29,-19,189
1833,3779,-30,-19,189
1843,3788,-31,-19,189
1853,3761,-31,-19,188
1863,3732,-32,-19,188
1873,3754,-32,-19,188
1883,3752,-33,-19,187
1893,3768,-33,-19,187
1903,3742,-34,-20,187
1913,3785,-34,-20,186
1923,3768,-35,-20,186
1933,3168,-35,-20,186
1943,3714,-36,-20,185
1953,3774,-36,-20,185
1963,3779,-36,-21,184
1973,3759,-37,-21,184
1983,3716,-37,-21,183
1993,3721,-38,-21,183
2002,3699,-38,-22,183
2013,3752,-38,-22,183
2023,3756,-38,-22,182
2033,3758,-38,-23,182
2042,3765,-39,-23,181
2053,3767,-39,-23,180
2063,3722,-39,-23,180
2073,3759,-39,-24,180
2083,3775,-39,-24,180
2093,3711,-39,-24,179
2103,3777,-39,-25,179
2113,3745,-39,-25,179
2123,3213,-39,-25,178
2133,3767,-39,-26,178
2143,3497,-39,-26,178
2153,3786,-39,-26,177
2163,3420,-39,-26,177
2173,3768,-38,-27,177
2183,3752,-38,-27,177
2193,3312,-38,-28,177
2203,3734,-38,-28,177
2213,3206,-38,-29,177
2223,3808,-38,-29,177
2233,3785,-38,-29,177
2243,3646,-38,-29,177
2252,3174,-38,-29,177
2263,3168,-37,-29,177
2273,3791,-37,-30,178
2283,3200,-37,-30,178
2292,3746,-37,-30,178
2303,3745,-37,-30,178
2313,3768,-37,-29,178
2323,3533,-37,-29,178
2333,3752,-36,-29,178
2343,3752,-36,-29,178
2353,3127,-36,-29,179
2363,3781,-36,-29,179
2373,3706,-35,-29,179
2383,3737,-36,-29,180
2393,3744,-36,-29,180
2403,3779,-36,-28,180
2413,3424,-36,-28,181
2423,3747,-35,-28,181
2433,3751,-35,-28,181
2443,3793,-35,-28,181
2453,3455,-34,-27,182
